,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,GPT-3 term in Google,GPT-3 term + pill in Google
0,alprozolam,alprazolam,alprazolam,True,True,True
1,alpraz,alprazolam,False,False,True,True
2,alpraz,alprazolam,False,False,True,True
3,xanax,alprazolam,alprazolam,True,True,True
4,xanax,alprazolam,alprazolam,True,True,True
5,xanax,alprazolam,alprazolam,True,True,True
6,zanapam,alprazolam,False,False,True,True
7,alprazolamum,alprazolam,False,False,True,True
8,alpraz,alprazolam,False,False,True,True
9,alp,alprazolam,False,False,False,True
10,alpraz,alprazolam,False,False,True,True
11,xanax,alprazolam,alprazolam,True,True,True
12,xanax,alprazolam,alprazolam,True,True,True
13,ativan,alprazolam,lorazepam,False,False,False
14,xanax,alprazolam,alprazolam,True,True,True
15,ativan,alprazolam,lorazepam,False,False,False
16,xanax,alprazolam,alprazolam,True,True,True
17,xanax,alprazolam,alprazolam,True,True,True
18,xanax,alprazolam,alprazolam,True,True,True
19,xanax,alprazolam,alprazolam,True,True,True
20,xanax,alprazolam,alprazolam,True,True,True
21,alprazolamum,alprazolam,False,False,True,True
22,xanaxx,alprazolam,False,False,True,True
23,xanexx,alprazolam,False,False,False,True
24,xanax,alprazolam,alprazolam,True,True,True
25,alprazolan,alprazolam,alprazolam,True,True,True
26,alzolam,alprazolam,False,False,True,True
27,lorazepam,alprazolam,lorazepam,False,False,False
28,xanax,alprazolam,alprazolam,True,True,True
29,alfazolam,alprazolam,False,False,True,True
30,alprozolam,alprazolam,alprazolam,True,True,True
31,alprazolams,alprazolam,alprazolam,True,True,True
32,xanor,alprazolam,alprazolam,True,True,True
33,zanapam,alprazolam,False,False,True,True
34,xanor,alprazolam,alprazolam,True,True,True
35,alprozolam,alprazolam,alprazolam,True,True,True
36,tranxene,alprazolam,clorazepate,False,False,False
37,xanax,alprazolam,alprazolam,True,True,True
38,diazepam,alprazolam,diazepam,False,False,False
39,flurazepam,alprazolam,flurazepam,False,False,False
40,alprazolom,alprazolam,alprazolam,True,True,True
41,ativan,alprazolam,lorazepam,False,False,False
42,alprazolamum,alprazolam,False,False,True,True
43,alprazolan,alprazolam,alprazolam,True,True,True
44,alprazolan,alprazolam,alprazolam,True,True,True
45,alprazolamo,alprazolam,False,False,True,True
46,xanax,alprazolam,alprazolam,True,True,True
47,alprazolams,alprazolam,alprazolam,True,True,True
48,alprazolsm,alprazolam,False,False,True,True
