,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,GPT-3 term in Google,GPT-3 term + pill in Google
0,alprazolam_pills,alprazolam,False,True,True,True
1,alprazolam_tablets,alprazolam,False,True,True,True
2,alprazlam,alprazolam,False,False,True,True
3,alprazolan,alprazolam,alprazolam,True,True,True
4,alprazolum,alprazolam,False,False,True,True
5,xanax_bars,alprazolam,False,True,True,True
6,xanies,alprazolam,False,False,True,True
7,zanies,alprazolam,False,False,False,True
8,tranks,alprazolam,False,False,False,False
9,alprazlam,alprazolam,False,False,True,True
10,alprazolan,alprazolam,alprazolam,True,True,True
11,alprazolum,alprazolam,False,False,True,True
12,alprazolam_pills,alprazolam,False,True,True,True
13,alprazolam_tablets,alprazolam,False,True,True,True
14,ativan,alprazolam,lorazepam,False,False,False
15,xanbars,alprazolam,False,False,True,True
16,xanbens,alprazolam,False,False,False,False
17,xancans,alprazolam,False,False,False,False
18,xandas,alprazolam,False,False,Error,False
19,xanes,alprazolam,False,False,False,True
20,xans,alprazolam,alprazolam,True,False,True
21,zanax,alprazolam,alprazolam,True,True,True
22,zoloft,alprazolam,sertraline,False,False,False
23,prozac,alprazolam,fluoxetine,False,False,False
24,paxil,alprazolam,paroxetine,False,False,False
25,lexapro,alprazolam,escitalopram,False,False,False
26,xanax,alprazolam,alprazolam,True,True,True
27,ativan,alprazolam,lorazepam,False,False,False
28,zanapam,alprazolam,False,False,True,True
29,paxal,alprazolam,benfluorex,False,False,False
30,alpram,alprazolam,False,False,True,True
31,alprolax,alprazolam,False,False,True,False
32,trankimazin,alprazolam,False,False,True,True
33,zoloft,alprazolam,sertraline,False,False,False
34,xanor,alprazolam,alprazolam,True,True,True
35,zolam,alprazolam,False,False,True,True
36,alp,alprazolam,False,False,False,True
37,azolam,alprazolam,acetazolamide,False,True,True
38,zanax,alprazolam,alprazolam,True,True,True
39,alpraz,alprazolam,False,False,True,True
40,ativan,alprazolam,lorazepam,False,False,False
41,klonopin,alprazolam,clonazepam,False,True,False
42,valium,alprazolam,diazepam,False,False,False
43,xanor,alprazolam,alprazolam,True,True,True
44,nerutal,alprazolam,False,False,False,False
45,zanapam,alprazolam,False,False,True,True
46,ativan,alprazolam,lorazepam,False,False,False
47,xanor,alprazolam,alprazolam,True,True,True
48,alzolam,alprazolam,False,False,True,True
49,ativan,alprazolam,lorazepam,False,False,False
50,zoloft,alprazolam,sertraline,False,False,False
51,ativan,alprazolam,lorazepam,False,False,False
52,zanapam,alprazolam,False,False,True,True
53,xanor,alprazolam,alprazolam,True,True,True
54,a-pro-zole-am,alprazolam,False,False,False,False
55,xanor,alprazolam,alprazolam,True,True,True
56,zolam,alprazolam,False,False,True,True
57,alzolam,alprazolam,False,False,True,True
58,alpraz,alprazolam,False,False,True,True
59,alprazolams,alprazolam,alprazolam,True,True,True
60,tranxene,alprazolam,clorazepate,False,False,False
61,ativan,alprazolam,lorazepam,False,False,False
62,xanax,alprazolam,alprazolam,True,True,True
63,alprazolamum,alprazolam,False,False,True,True
64,zanex,alprazolam,False,False,False,True
65,zanax,alprazolam,alprazolam,True,True,True
66,aplrazolam,alprazolam,alprazolam,True,False,True
67,alprazolan,alprazolam,alprazolam,True,True,True
68,alprazom,alprazolam,False,False,True,True
69,alprazlom,alprazolam,False,False,True,True
70,alprazalam,alprazolam,alprazolam,True,True,True
71,alprazolan,alprazolam,alprazolam,True,True,True
72,xanax,alprazolam,alprazolam,True,True,True
73,bars,alprazolam,False,False,False,True
74,yellow_xanax,alprazolam,False,True,True,True
75,white_xanax,alprazolam,False,True,False,True
76,xanax,alprazolam,alprazolam,True,True,True
77,zoloft,alprazolam,sertraline,False,False,False
78,zanax,alprazolam,alprazolam,True,True,True
79,alpraz,alprazolam,False,False,True,True
80,xanor,alprazolam,alprazolam,True,True,True
81,zolam,alprazolam,False,False,True,True
82,xanaxes,alprazolam,alprazolam,True,True,True
83,alprazolam_pills,alprazolam,False,True,True,True
84,alprazolam_tablets,alprazolam,False,True,True,True
85,zanex,alprazolam,False,False,False,True
86,zanax,alprazolam,alprazolam,True,True,True
87,alprazolan,alprazolam,alprazolam,True,True,True
88,alprazolane,alprazolam,False,False,True,True
89,zanex,alprazolam,False,False,False,True
90,alprazalam,alprazolam,alprazolam,True,True,True
91,alprazolan,alprazolam,alprazolam,True,True,True
92,alprazolane,alprazolam,False,False,True,True
93,alprazolans,alprazolam,False,False,True,True
94,alprazolas,alprazolam,False,False,True,True
95,alprazolazepam,alprazolam,False,False,Error,Error
96,alprazolan,alprazolam,alprazolam,True,True,True
97,alprazolum,alprazolam,False,False,True,True
98,zoloft,alprazolam,sertraline,False,False,False
99,paxil,alprazolam,paroxetine,False,False,False
100,prozac,alprazolam,fluoxetine,False,False,False
101,lexapro,alprazolam,escitalopram,False,False,False
102,celexa,alprazolam,citalopram,False,False,False
103,effexor,alprazolam,venlafaxine,False,False,False
104,wellbutrin,alprazolam,bupropion,False,False,False
105,zanax,alprazolam,alprazolam,True,True,True
106,alprazolom,alprazolam,alprazolam,True,True,True
107,alprazolam,alprazolam,alprazolam,True,True,True
108,zoloft,alprazolam,sertraline,False,False,False
109,alprazolom,alprazolam,alprazolam,True,True,True
110,zanax,alprazolam,alprazolam,True,True,True
111,aprozalam,alprazolam,False,False,True,True
112,alprazalam,alprazolam,alprazolam,True,True,True
113,alprazolan,alprazolam,alprazolam,True,True,True
114,alprazolum,alprazolam,False,False,True,True
115,xanax,alprazolam,alprazolam,True,True,True
116,zoloft,alprazolam,sertraline,False,False,False
117,xanax,alprazolam,alprazolam,True,True,True
118,bars,alprazolam,False,False,False,True
119,blue_footballs,alprazolam,False,False,True,True
120,ladders,alprazolam,False,False,False,True
121,planks,alprazolam,False,False,False,True
122,stix,alprazolam,False,False,False,False
123,alprazolamum,alprazolam,False,False,True,True
124,zanex,alprazolam,False,False,False,True
125,xanax,alprazolam,alprazolam,True,True,True
126,zanapam,alprazolam,False,False,True,True
127,alprazolan,alprazolam,alprazolam,True,True,True
128,alprazolamum,alprazolam,False,False,True,True
129,alpraz,alprazolam,False,False,True,True
130,alprazolam,alprazolam,alprazolam,True,True,True
131,xanax,alprazolam,alprazolam,True,True,True
132,zanex,alprazolam,False,False,False,True
133,zanex,alprazolam,False,False,False,True
134,xanax,alprazolam,alprazolam,True,True,True
135,a-praz,alprazolam,False,False,False,True
136,alp,alprazolam,False,False,False,True
137,xanax,alprazolam,alprazolam,True,True,True
138,zanex,alprazolam,False,False,False,True
139,xanax,alprazolam,alprazolam,True,True,True
140,xanax,alprazolam,alprazolam,True,True,True
141,zanex,alprazolam,False,False,False,True
142,alprazolam_pills,alprazolam,False,True,True,True
