,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,GPT-3 term in Google,GPT-3 term + pill in Google
0,alpraz,alprazolam,False,False,True,True
1,alprazolam,alprazolam,alprazolam,True,True,True
2,zanex,alprazolam,False,False,False,True
3,azepam,alprazolam,oxazepam,False,False,False
4,benzodiazepine,alprazolam,benzodiazepine,False,True,True
5,alpraz,alprazolam,False,False,True,True
6,alprozolam,alprazolam,alprazolam,True,True,True
7,zoloft,alprazolam,sertraline,False,False,False
8,prozac,alprazolam,fluoxetine,False,False,False
9,alprazolum,alprazolam,False,False,True,True
10,zolam,alprazolam,False,False,True,True
11,tranax,alprazolam,filgrastim,False,False,True
12,zanax,alprazolam,alprazolam,True,True,True
13,alpraz,alprazolam,False,False,True,True
14,alprazolan,alprazolam,alprazolam,True,True,True
15,alprazolim,alprazolam,False,False,True,True
16,alprazolipam,alprazolam,False,False,Error,Error
17,alprazolis,alprazolam,False,False,True,True
18,alpraz,alprazolam,False,False,True,True
19,alprozalam,alprazolam,alprazolam,True,True,True
20,aplrazolam,alprazolam,alprazolam,True,False,True
21,xanax,alprazolam,alprazolam,True,True,True
22,bars,alprazolam,False,False,False,True
23,zanies,alprazolam,False,False,False,True
24,zoloft,alprazolam,sertraline,False,False,False
25,prozac,alprazolam,fluoxetine,False,False,False
26,paxil,alprazolam,paroxetine,False,False,False
27,lexapro,alprazolam,escitalopram,False,False,False
28,celexa,alprazolam,citalopram,False,False,False
29,effexor,alprazolam,venlafaxine,False,False,False
30,xanex,alprazolam,alprazolam,True,False,True
31,zanax,alprazolam,alprazolam,True,True,True
32,alprazolams,alprazolam,alprazolam,True,True,True
33,xanax,alprazolam,alprazolam,True,True,True
34,xanax,alprazolam,alprazolam,True,True,True
35,alprazolima,alprazolam,False,False,Error,Error
36,alprazolom,alprazolam,alprazolam,True,True,True
37,zoloft,alprazolam,sertraline,False,False,False
38,alprazol,alprazolam,False,False,True,True
39,alprazolan,alprazolam,alprazolam,True,True,True
40,alprazolane,alprazolam,False,False,True,True
41,alpraz,alprazolam,False,False,True,True
42,alprazol,alprazolam,False,False,True,True
43,alprazlam,alprazolam,False,False,True,True
44,alpraolam,alprazolam,alprazolam,True,True,True
45,xanax,alprazolam,alprazolam,True,True,True
46,zaponex,alprazolam,False,False,False,False
47,alpraz,alprazolam,False,False,True,True
48,xanor,alprazolam,alprazolam,True,True,True
49,alprazalam,alprazolam,alprazolam,True,True,True
50,alprazolan,alprazolam,alprazolam,True,True,True
51,alprazolum,alprazolam,False,False,True,True
52,zolam,alprazolam,False,False,True,True
53,alpraz,alprazolam,False,False,True,True
54,alprazlam,alprazolam,False,False,True,True
55,alprazolan,alprazolam,alprazolam,True,True,True
56,alprazolane,alprazolam,False,False,True,True
57,alprazolas,alprazolam,False,False,True,True
58,alprazolast,alprazolam,False,False,Error,Error
59,alprazolat,alprazolam,False,False,True,True
60,xanax,alprazolam,alprazolam,True,True,True
61,ativan,alprazolam,lorazepam,False,False,False
62,alfazolam,alprazolam,False,False,True,True
63,alprazalam,alprazolam,alprazolam,True,True,True
64,zanex,alprazolam,False,False,False,True
65,zanex,alprazolam,False,False,False,True
66,alpraz,alprazolam,False,False,True,True
67,alprozolam,alprazolam,alprazolam,True,True,True
68,xanax,alprazolam,alprazolam,True,True,True
69,xanax,alprazolam,alprazolam,True,True,True
