,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,GPT-3 term in Google,GPT-3 term + pill in Google
0,bars,alprazolam,False,False,False,True
1,p039,alprazolam,False,False,False,True
2,aplrazolam,alprazolam,alprazolam,True,False,True
3,xanax,alprazolam,alprazolam,True,True,True
4,bars,alprazolam,False,False,False,True
5,xanax,alprazolam,alprazolam,True,True,True
6,xanbars,alprazolam,False,False,True,True
7,paxil,alprazolam,paroxetine,False,False,False
8,ativan,alprazolam,lorazepam,False,False,False
9,xanax,alprazolam,alprazolam,True,True,True
10,xanax,alprazolam,alprazolam,True,True,True
11,axanx,alprazolam,False,False,True,True
12,bars,alprazolam,False,False,False,True
13,xanies,alprazolam,False,False,True,True
14,alpraz,alprazolam,False,False,True,True
15,alp,alprazolam,False,False,False,True
16,ativan,alprazolam,lorazepam,False,False,False
17,xanax,alprazolam,alprazolam,True,True,True
18,azolam,alprazolam,acetazolamide,False,True,True
19,alprax,alprazolam,alprazolam,False,True,True
20,alp,alprazolam,False,False,False,True
21,alpraz,alprazolam,False,False,True,True
22,alpazolam,alprazolam,alprazolam,True,True,True
23,alprazlam,alprazolam,False,False,True,True
24,alpraz_,alprazolam,False,False,True,True
25,aplrazolam,alprazolam,alprazolam,True,False,True
26,xanor,alprazolam,alprazolam,True,True,True
27,Niravam,alprazolam,alprazolam,True,True,True
28,tazac,alprazolam,False,False,False,False
29,axilan,alprazolam,False,False,False,False
30,azanza,alprazolam,False,False,False,False
31,zanapam,alprazolam,False,False,True,True
32,alzolam,alprazolam,False,False,True,True
33,alprolazam,alprazolam,False,False,True,True
34,xanax,alprazolam,alprazolam,True,True,True
35,zanex,alprazolam,False,False,False,True
36,alprazolan,alprazolam,alprazolam,True,True,True
37,alprazolane,alprazolam,False,False,True,True
38,ativan,alprazolam,lorazepam,False,False,False
39,klonopin,alprazolam,clonazepam,False,True,False
40,alzolam,alprazolam,False,False,True,True
41,xanor,alprazolam,alprazolam,True,True,True
42,xanax,alprazolam,alprazolam,True,True,True
43,ativan,alprazolam,lorazepam,False,False,False
44,anazolam,alprazolam,False,False,True,True
45,alzolam,alprazolam,False,False,True,True
46,xanax,alprazolam,alprazolam,True,True,True
47,bars,alprazolam,False,False,False,True
48,white,alprazolam,filgrastim,False,False,False
49,triazolam,alprazolam,triazolam,False,False,False
50,xanax,alprazolam,alprazolam,True,True,True
51,alzolam,alprazolam,False,False,True,True
52,xanax,alprazolam,alprazolam,True,True,True
53,alprozolam,alprazolam,alprazolam,True,True,True
54,zanex,alprazolam,False,False,False,True
55,aplrazolam,alprazolam,alprazolam,True,False,True
56,alprazolanes,alprazolam,False,False,True,True
57,xanax,alprazolam,alprazolam,True,True,True
58,xanax,alprazolam,alprazolam,True,True,True
59,ipinal,alprazolam,False,False,False,False
60,alprazolam,alprazolam,alprazolam,True,True,True
61,axanx,alprazolam,False,False,True,True
62,alprazolamax,alprazolam,False,False,True,True
63,xanax,alprazolam,alprazolam,True,True,True
