,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,GPT-3 term in Google,GPT-3 term + pill in Google
0,alpraz,alprazolam,False,False,True,True
1,alprazolam,alprazolam,alprazolam,True,True,True
2,xanax,alprazolam,alprazolam,True,True,True
3,a-pvp,alprazolam,False,False,False,False
4,white_bars,alprazolam,False,False,False,True
5,ativan,alprazolam,lorazepam,False,False,False
6,xanax,alprazolam,alprazolam,True,True,True
7,xanax,alprazolam,alprazolam,True,True,True
8,alprazolan,alprazolam,alprazolam,True,True,True
9,alprazolam,alprazolam,alprazolam,True,True,True
10,ativan,alprazolam,lorazepam,False,False,False
11,alpraz,alprazolam,False,False,True,True
12,xanax,alprazolam,alprazolam,True,True,True
13,alpraz,alprazolam,False,False,True,True
14,alprazolam,alprazolam,alprazolam,True,True,True
15,xanor,alprazolam,alprazolam,True,True,True
16,alpraz,alprazolam,False,False,True,True
17,alprazolan,alprazolam,alprazolam,True,True,True
18,alprazolamum,alprazolam,False,False,True,True
19,ativan,alprazolam,lorazepam,False,False,False
20,alprazolom,alprazolam,alprazolam,True,True,True
21,ativan,alprazolam,lorazepam,False,False,False
22,xanax,alprazolam,alprazolam,True,True,True
23,xanax,alprazolam,alprazolam,True,True,True
24,bars,alprazolam,False,False,False,True
25,alpraz,alprazolam,False,False,True,True
26,alprazolam,alprazolam,alprazolam,True,True,True
27,xanax,alprazolam,alprazolam,True,True,True
28,xanax,alprazolam,alprazolam,True,True,True
29,alprazolam,alprazolam,alprazolam,True,True,True
30,alprazolan,alprazolam,alprazolam,True,True,True
31,alprazolame,alprazolam,False,False,True,True
32,niravam,alprazolam,alprazolam,True,True,True
33,ativan,alprazolam,lorazepam,False,False,False
34,aplrazolam,alprazolam,alprazolam,True,False,True
35,xanor,alprazolam,alprazolam,True,True,True
36,alprozolam,alprazolam,alprazolam,True,True,True
37,aplrazolam,alprazolam,alprazolam,True,False,True
38,alprozolam,alprazolam,alprazolam,True,True,True
39,aplrazolam,alprazolam,alprazolam,True,False,True
40,zanbars,alprazolam,False,False,True,True
41,alp,alprazolam,False,False,False,True
42,alpraz,alprazolam,False,False,True,True
43,ativan,alprazolam,lorazepam,False,False,False
44,alprazosin,alprazolam,False,False,False,False
45,xanax,alprazolam,alprazolam,True,True,True
46,xanor,alprazolam,alprazolam,True,True,True
47,tranquinal,alprazolam,False,False,True,True
48,alpraz,alprazolam,False,False,True,True
49,front,alprazolam,False,False,False,False
50,a-pvp,alprazolam,False,False,False,False
51,flunitrazepam,alprazolam,flunitrazepam,False,False,False
52,aplrazolam,alprazolam,alprazolam,True,False,True
53,azolam,alprazolam,acetazolamide,False,True,True
54,alzolam,alprazolam,False,False,True,True
55,alprozalam,alprazolam,alprazolam,True,True,True
56,xanor,alprazolam,alprazolam,True,True,True
57,zanapam,alprazolam,False,False,True,True
58,lorazepam,alprazolam,lorazepam,False,False,False
59,clonazepam,alprazolam,clonazepam,False,False,False
60,alprazolame,alprazolam,False,False,True,True
61,alprazolamum,alprazolam,False,False,True,True
62,xanax,alprazolam,alprazolam,True,True,True
63,niravam,alprazolam,alprazolam,True,True,True
64,alprazolamum,alprazolam,False,False,True,True
65,xanax,alprazolam,alprazolam,True,True,True
66,xanax_bars,alprazolam,False,True,True,True
67,xanax_pills,alprazolam,False,True,True,False
68,xanax,alprazolam,alprazolam,True,True,True
