,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,GPT-3 term in Google,GPT-3 term + pill in Google
0,xanax,alprazolam,alprazolam,True,True,True
1,alprazolan,alprazolam,alprazolam,True,True,True
2,alprazolom,alprazolam,alprazolam,True,True,True
3,ativan,alprazolam,lorazepam,False,False,False
4,ativan,alprazolam,lorazepam,False,False,False
5,zanex,alprazolam,False,False,False,True
6,ativan,alprazolam,lorazepam,False,False,False
7,zoloft,alprazolam,sertraline,False,False,False
8,ativan,alprazolam,lorazepam,False,False,False
9,alprazolan,alprazolam,alprazolam,True,True,True
10,alprazolamum,alprazolam,False,False,True,True
11,zanapam,alprazolam,False,False,True,True
12,ativan,alprazolam,lorazepam,False,False,False
13,alprazolom,alprazolam,alprazolam,True,True,True
14,a-pra-zole-am,alprazolam,False,False,False,False
15,xanax,alprazolam,alprazolam,True,True,True
16,alprazalam,alprazolam,alprazolam,True,True,True
17,alprazolan,alprazolam,alprazolam,True,True,True
18,xanex,alprazolam,alprazolam,True,False,True
19,zanax,alprazolam,alprazolam,True,True,True
20,zanex,alprazolam,False,False,False,True
21,xanax,alprazolam,alprazolam,True,True,True
22,xanaxes,alprazolam,alprazolam,True,True,True
23,alpraz,alprazolam,False,False,True,True
24,alprazolan,alprazolam,alprazolam,True,True,True
25,xanax,alprazolam,alprazolam,True,True,True
26,alpraz,alprazolam,False,False,True,True
27,alprazolan,alprazolam,alprazolam,True,True,True
28,xanax,alprazolam,alprazolam,True,True,True
29,xanax,alprazolam,alprazolam,True,True,True
30,alpraz,alprazolam,False,False,True,True
31,alprazolam,alprazolam,alprazolam,True,True,True
32,zanex,alprazolam,False,False,False,True
33,alprazolum,alprazolam,False,False,True,True
34,xanax,alprazolam,alprazolam,True,True,True
35,xanax,alprazolam,alprazolam,True,True,True
36,zolofts,alprazolam,sertraline,False,False,False
37,zanex,alprazolam,False,False,False,True
38,xanor,alprazolam,alprazolam,True,True,True
39,alprazolam,alprazolam,alprazolam,True,True,True
40,zan,alprazolam,False,False,False,True
41,alp,alprazolam,False,False,False,True
42,alprazolamum,alprazolam,False,False,True,True
43,alprazolan,alprazolam,alprazolam,True,True,True
44,alprazolane,alprazolam,False,False,True,True
45,alprazolas,alprazolam,False,False,True,True
46,alprazolast,alprazolam,False,False,Error,Error
47,alprazolat,alprazolam,False,False,True,True
48,alprazolatum,alprazolam,False,False,Error,Error
49,xanax,alprazolam,alprazolam,True,True,True
50,alprazalam,alprazolam,alprazolam,True,True,True
51,alprazolan,alprazolam,alprazolam,True,True,True
52,alprazolane,alprazolam,False,False,True,True
53,alprazolum,alprazolam,False,False,True,True
54,zanex,alprazolam,False,False,False,True
55,zolax,alprazolam,False,False,False,False
56,zanapam,alprazolam,False,False,True,True
57,alpam,alprazolam,False,False,False,False
58,alprazolan,alprazolam,alprazolam,True,True,True
59,alprazolom,alprazolam,alprazolam,True,True,True
60,alprazolum,alprazolam,False,False,True,True
61,zanax,alprazolam,alprazolam,True,True,True
62,zanex,alprazolam,False,False,False,True
63,zanex,alprazolam,False,False,False,True
64,zoloft,alprazolam,sertraline,False,False,False
65,alpraz,alprazolam,False,False,True,True
66,alprazolamum,alprazolam,False,False,True,True
67,xanax_bars,alprazolam,False,True,True,True
68,xanax_pills,alprazolam,False,True,True,False
69,alprazolam,alprazolam,alprazolam,True,True,True
70,zanex,alprazolam,False,False,False,True
71,xanax,alprazolam,alprazolam,True,True,True
72,xanax,alprazolam,alprazolam,True,True,True
73,xanax,alprazolam,alprazolam,True,True,True
74,serenit,alprazolam,False,False,False,False
75,tranqil,alprazolam,False,False,False,False
76,zoloft,alprazolam,sertraline,False,False,False
77,ativan,alprazolam,lorazepam,False,False,False
78,klonopin,alprazolam,clonazepam,False,True,False
79,valium,alprazolam,diazepam,False,False,False
80,lorazepam,alprazolam,lorazepam,False,False,False
81,clonazepam,alprazolam,clonazepam,False,False,False
82,diazepam,alprazolam,diazepam,False,False,False
83,alprazalam,alprazolam,alprazolam,True,True,True
84,alprazolum,alprazolam,False,False,True,True
85,zanex,alprazolam,False,False,False,True
86,xanbars,alprazolam,False,False,True,True
87,zanex,alprazolam,False,False,False,True
88,alprazolamum,alprazolam,False,False,True,True
89,xanax,alprazolam,alprazolam,True,True,True
90,xanax,alprazolam,alprazolam,True,True,True
91,alprazolom,alprazolam,alprazolam,True,True,True
92,alprazolamb,alprazolam,False,False,True,True
93,xanax_bars,alprazolam,False,True,True,True
94,xanies,alprazolam,False,False,True,True
95,z-bars,alprazolam,False,False,True,True
96,school_buses,alprazolam,False,False,False,True
97,alprazolamum,alprazolam,False,False,True,True
98,zanex,alprazolam,False,False,False,True
99,alprazalam,alprazolam,alprazolam,True,True,True
100,alprazolan,alprazolam,alprazolam,True,True,True
101,zanapam,alprazolam,False,False,True,True
102,alpraz,alprazolam,False,False,True,True
103,xanax,alprazolam,alprazolam,True,True,True
104,zoloft,alprazolam,sertraline,False,False,False
105,ativan,alprazolam,lorazepam,False,False,False
106,zanapam,alprazolam,False,False,True,True
107,zoloft,alprazolam,sertraline,False,False,False
108,alprazolan,alprazolam,alprazolam,True,True,True
109,alprazolane,alprazolam,False,False,True,True
110,zanex,alprazolam,False,False,False,True
111,xanax,alprazolam,alprazolam,True,True,True
112,ativan,alprazolam,lorazepam,False,False,False
113,alprazolom,alprazolam,alprazolam,True,True,True
114,alprazolum,alprazolam,False,False,True,True
115,zanex,alprazolam,False,False,False,True
116,xanor,alprazolam,alprazolam,True,True,True
117,alprazolam,alprazolam,alprazolam,True,True,True
118,alpraz,alprazolam,False,False,True,True
119,zanex,alprazolam,False,False,False,True
120,zanex,alprazolam,False,False,False,True
121,alprazolom,alprazolam,alprazolam,True,True,True
122,alprazolum,alprazolam,False,False,True,True
123,zoloft,alprazolam,sertraline,False,False,False
124,ativan,alprazolam,lorazepam,False,False,False
125,zolam,alprazolam,False,False,True,True
