,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,GPT-3 term in Google,GPT-3 term + pill in Google
0,xanax,alprazolam,alprazolam,True,True,True
1,zanax,alprazolam,alprazolam,True,True,True
2,ativan,alprazolam,lorazepam,False,False,False
3,xanax,alprazolam,alprazolam,True,True,True
4,zanax,alprazolam,alprazolam,True,True,True
5,prazolam,alprazolam,alprazolam,True,True,True
6,alprazolan,alprazolam,alprazolam,True,True,True
7,alprazolum,alprazolam,False,False,True,True
8,alprazolan,alprazolam,alprazolam,True,True,True
9,alprazom,alprazolam,False,False,True,True
10,alprazolame,alprazolam,False,False,True,True
11,alprozolam,alprazolam,alprazolam,True,True,True
12,alprzolam,alprazolam,alprazolam,True,True,True
13,alpha-hydroxyalprazolam,alprazolam,False,False,True,True
14,alfazolam,alprazolam,False,False,True,True
15,ativan,alprazolam,lorazepam,False,False,False
16,zanapam,alprazolam,False,False,True,True
17,nexium,alprazolam,esomeprazole,False,False,False
18,xanax,alprazolam,alprazolam,True,True,True
19,ativan,alprazolam,lorazepam,False,False,False
20,klonopin,alprazolam,clonazepam,False,True,False
21,valium,alprazolam,diazepam,False,False,False
22,lorazepam,alprazolam,lorazepam,False,False,False
23,alprozalam,alprazolam,alprazolam,True,True,True
24,alprazolan,alprazolam,alprazolam,True,True,True
25,alprazolane,alprazolam,False,False,True,True
26,alprazolamum,alprazolam,False,False,True,True
27,alprazolamy,alprazolam,False,False,True,True
28,xanax,alprazolam,alprazolam,True,True,True
29,ativan,alprazolam,lorazepam,False,False,False
30,alpzolam,alprazolam,False,False,True,True
31,alprazolan,alprazolam,alprazolam,True,True,True
32,alprazolane,alprazolam,False,False,True,True
33,xanax_bars,alprazolam,False,True,True,True
34,white_xanax,alprazolam,False,True,False,True
35,alpraz,alprazolam,False,False,True,True
36,xanax,alprazolam,alprazolam,True,True,True
37,zanex,alprazolam,False,False,False,True
38,alprazolom,alprazolam,alprazolam,True,True,True
39,tranquinal,alprazolam,False,False,True,True
40,xanax,alprazolam,alprazolam,True,True,True
41,zanex,alprazolam,False,False,False,True
42,zolofts,alprazolam,sertraline,False,False,False
43,zan,alprazolam,False,False,False,True
44,zannx,alprazolam,False,False,False,True
45,bars,alprazolam,False,False,False,True
46,xanies,alprazolam,False,False,True,True
47,whites,alprazolam,False,False,False,False
48,upjohn,alprazolam,False,False,False,False
49,school_buses,alprazolam,False,False,False,True
50,blue_footballs,alprazolam,False,False,True,True
51,plan_b,alprazolam,levonorgestrel,False,False,False
52,alpraz,alprazolam,False,False,True,True
53,alprax,alprazolam,alprazolam,False,True,True
54,zanaprin,alprazolam,False,False,False,False
55,xanor,alprazolam,alprazolam,True,True,True
56,serenax,alprazolam,False,False,False,False
57,iproxin,alprazolam,False,False,False,False
58,neustop,alprazolam,False,False,False,False
59,pax,alprazolam,False,False,False,False
60,bars,alprazolam,False,False,False,True
61,ativan,alprazolam,lorazepam,False,False,False
62,bars,alprazolam,False,False,False,True
63,zoloft,alprazolam,sertraline,False,False,False
64,paxil,alprazolam,paroxetine,False,False,False
65,ativan,alprazolam,lorazepam,False,False,False
66,zanax,alprazolam,alprazolam,True,True,True
67,alprazolane,alprazolam,False,False,True,True
68,alprazolamum,alprazolam,False,False,True,True
69,zanax,alprazolam,alprazolam,True,True,True
70,zanex,alprazolam,False,False,False,True
71,zanax,alprazolam,alprazolam,True,True,True
72,paxil,alprazolam,paroxetine,False,False,False
73,prazolam,alprazolam,alprazolam,True,True,True
74,azepam,alprazolam,oxazepam,False,False,False
75,xanax,alprazolam,alprazolam,True,True,True
76,alprazolan,alprazolam,alprazolam,True,True,True
77,alprazolame,alprazolam,False,False,True,True
78,alprazolamo,alprazolam,False,False,True,True
79,alprazolamu,alprazolam,False,False,True,True
80,ativan,alprazolam,lorazepam,False,False,False
81,valium,alprazolam,diazepam,False,False,False
82,alprazalam,alprazolam,alprazolam,True,True,True
83,alprazolan,alprazolam,alprazolam,True,True,True
84,alprazolum,alprazolam,False,False,True,True
85,zanax,alprazolam,alprazolam,True,True,True
86,zanax,alprazolam,alprazolam,True,True,True
87,aplrazolam,alprazolam,alprazolam,True,False,True
88,xanax,alprazolam,alprazolam,True,True,True
89,zaponex,alprazolam,False,False,False,False
90,alprax,alprazolam,alprazolam,False,True,True
91,alprolazam,alprazolam,False,False,True,True
92,tranqipam,alprazolam,False,False,False,False
93,xanex,alprazolam,alprazolam,True,False,True
94,zanax,alprazolam,alprazolam,True,True,True
95,ativan,alprazolam,lorazepam,False,False,False
96,xanax,alprazolam,alprazolam,True,True,True
97,Z-bars,alprazolam,False,False,True,True
98,Planks,alprazolam,False,False,False,True
99,Plankton,alprazolam,False,False,False,False
100,White_bars,alprazolam,False,False,False,True
101,ativan,alprazolam,lorazepam,False,False,False
102,klonopin,alprazolam,clonazepam,False,True,False
103,valium,alprazolam,diazepam,False,False,False
104,librium,alprazolam,chlordiazepoxide,False,False,False
105,serax,alprazolam,oxazepam,False,False,False
106,alprozam,alprazolam,alprazolam,True,True,True
107,alp,alprazolam,False,False,False,True
108,xanax,alprazolam,alprazolam,True,True,True
109,atarax,alprazolam,hydroxyzine,False,Error,True
110,xanax,alprazolam,alprazolam,True,True,True
111,xanax,alprazolam,alprazolam,True,True,True
112,ativan,alprazolam,lorazepam,False,False,False
113,alprazolamum,alprazolam,False,False,True,True
114,alprazolan,alprazolam,alprazolam,True,True,True
115,aplrazolam,alprazolam,alprazolam,True,False,True
116,xanax,alprazolam,alprazolam,True,True,True
117,zolofts,alprazolam,sertraline,False,False,False
118,alprazalam,alprazolam,alprazolam,True,True,True
119,alprazolom,alprazolam,alprazolam,True,True,True
120,zanax,alprazolam,alprazolam,True,True,True
121,alprazolams,alprazolam,alprazolam,True,True,True
122,bars,alprazolam,False,False,False,True
123,yellow_school_buses,alprazolam,False,False,False,False
124,white_xanax,alprazolam,False,True,False,True
125,ativan,alprazolam,lorazepam,False,False,False
126,apo-alpraz,alprazolam,False,False,True,True
127,prazolan,alprazolam,False,False,False,True
128,zolax,alprazolam,False,False,False,False
129,alzolam,alprazolam,False,False,True,True
130,alprozolam,alprazolam,alprazolam,True,True,True
131,ativan,alprazolam,lorazepam,False,False,False
132,alpraz,alprazolam,False,False,True,True
133,azopax,alprazolam,False,False,False,False
134,casacade,alprazolam,False,False,False,False
135,colopax,alprazolam,False,False,False,False
136,dalmane,alprazolam,flurazepam,False,False,False
137,estazolam,alprazolam,estazolam,False,False,False
138,halcion,alprazolam,triazolam,False,False,False
139,lotusate,alprazolam,False,False,False,False
140,niravam,alprazolam,alprazolam,True,True,True
141,ostazolam,alprazolam,False,False,False,False
142,paxam,alprazolam,benfluorex,False,False,False
143,restoril,alprazolam,temazepam,False,False,False
144,serentyl,alprazolam,False,False,False,False
145,serax,alprazolam,oxazepam,False,False,False
146,tranxene,alprazolam,clorazepate,False,False,False
147,triazolam,alprazolam,triazolam,False,False,False
148,xyrem,alprazolam,sodium_oxybate,False,False,False
149,xanax,alprazolam,alprazolam,True,True,True
150,alprazalam,alprazolam,alprazolam,True,True,True
151,alprazolan,alprazolam,alprazolam,True,True,True
152,alprazolom,alprazolam,alprazolam,True,True,True
153,alprazolon,alprazolam,False,False,True,True
154,xanor,alprazolam,alprazolam,True,True,True
155,ativan,alprazolam,lorazepam,False,False,False
156,zolpidem,alprazolam,zolpidem,False,False,False
157,alzapam,alprazolam,False,False,True,True
158,anxirid,alprazolam,False,False,False,False
159,ativan,alprazolam,lorazepam,False,False,False
160,bromazepan,alprazolam,bromazepam,False,False,False
161,buspirone,alprazolam,buspirone,False,False,False
162,camazepam,alprazolam,False,False,False,False
163,chlordiazepoxide,alprazolam,chlordiazepoxide,False,False,Error
164,zanapam,alprazolam,False,False,True,True
165,alpraz,alprazolam,False,False,True,True
166,xansx,alprazolam,alprazolam,True,True,True
167,xnzolam,alprazolam,False,False,Error,Error
168,alpraz,alprazolam,False,False,True,True
169,alzolam,alprazolam,False,False,True,True
170,azopran,alprazolam,False,False,True,True
171,calmpose,alprazolam,False,False,False,False
172,dalmane,alprazolam,flurazepam,False,False,False
173,estazolam,alprazolam,estazolam,False,False,False
174,frontal,alprazolam,False,False,False,False
175,iproxan,alprazolam,False,False,False,Error
176,allopurinol,alprazolam,allopurinol,False,False,False
177,alprazalam,alprazolam,alprazolam,True,True,True
178,alprozalam,alprazolam,alprazolam,True,True,True
179,alprazolan,alprazolam,alprazolam,True,True,True
180,alprazolane,alprazolam,False,False,True,True
181,alprazolamum,alprazolam,False,False,True,True
182,xanax,alprazolam,alprazolam,True,True,True
183,zanex,alprazolam,False,False,False,True
184,alprozolam,alprazolam,alprazolam,True,True,True
185,xanor,alprazolam,alprazolam,True,True,True
186,nexazolam,alprazolam,False,False,False,False
187,zopax,alprazolam,False,False,True,True
188,alpraz,alprazolam,False,False,True,True
189,alpraz,alprazolam,False,False,True,True
190,alprax,alprazolam,alprazolam,False,True,True
191,alprazolam,alprazolam,alprazolam,True,True,True
192,alprazalam,alprazolam,alprazolam,True,True,True
193,alprazolum,alprazolam,False,False,True,True
194,zanex,alprazolam,False,False,False,True
195,bars,alprazolam,False,False,False,True
196,zanbars,alprazolam,False,False,True,True
197,xanies,alprazolam,False,False,True,True
198,blue_footballs,alprazolam,False,False,True,True
199,xanax_bars,alprazolam,False,True,True,True
