,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,GPT-3 term in Google,GPT-3 term + pill in Google
0,alprazolan,alprazolam,alprazolam,True,True,True
1,alprazolane,alprazolam,False,False,True,True
2,arazolam,alprazolam,False,False,True,True
3,zanex,alprazolam,False,False,False,True
4,alpraz,alprazolam,False,False,True,True
5,alfrazolam,alprazolam,False,False,True,True
6,aplrazolam,alprazolam,alprazolam,True,False,True
7,bars,alprazolam,False,False,False,True
8,zanbars,alprazolam,False,False,True,True
9,xanor,alprazolam,alprazolam,True,True,True
10,alprax,alprazolam,alprazolam,False,True,True
11,alprolazam,alprazolam,False,False,True,True
12,ativan,alprazolam,lorazepam,False,False,False
13,ativan,alprazolam,lorazepam,False,False,False
14,xanax,alprazolam,alprazolam,True,True,True
15,alyprazolam,alprazolam,False,False,Error,Error
16,xanax,alprazolam,alprazolam,True,True,True
17,xanax,alprazolam,alprazolam,True,True,True
18,azanax,alprazolam,False,False,False,True
19,xanor,alprazolam,alprazolam,True,True,True
20,iprozam,alprazolam,False,False,False,Error
21,aplrazolam,alprazolam,alprazolam,True,False,True
22,xanax,alprazolam,alprazolam,True,True,True
23,alprazolamum,alprazolam,False,False,True,True
24,tofranil,alprazolam,imipramine,False,False,False
25,prazosin,alprazolam,prazosin,False,False,False
26,alpram,alprazolam,False,False,True,True
27,zoloft,alprazolam,sertraline,False,False,False
28,xanax,alprazolam,alprazolam,True,True,True
29,alprazo,alprazolam,False,False,True,True
30,alzolam,alprazolam,False,False,True,True
31,xanor,alprazolam,alprazolam,True,True,True
32,zanapam,alprazolam,False,False,True,True
33,alpraz,alprazolam,False,False,True,True
34,zanax,alprazolam,alprazolam,True,True,True
35,alprazalam,alprazolam,alprazolam,True,True,True
36,alprazolan,alprazolam,alprazolam,True,True,True
37,alprazolane,alprazolam,False,False,True,True
38,alprazolum,alprazolam,False,False,True,True
39,zanax,alprazolam,alprazolam,True,True,True
40,alprazolom,alprazolam,alprazolam,True,True,True
41,alprazolan,alprazolam,alprazolam,True,True,True
42,alprazolum,alprazolam,False,False,True,True
43,alprazlam,alprazolam,False,False,True,True
44,alprazolan,alprazolam,alprazolam,True,True,True
45,zanex,alprazolam,False,False,False,True
46,axanex,alprazolam,False,False,False,True
47,zolam,alprazolam,False,False,True,True
48,alpraz,alprazolam,False,False,True,True
49,zoloft,alprazolam,sertraline,False,False,False
50,zoloft,alprazolam,sertraline,False,False,False
51,prozac,alprazolam,fluoxetine,False,False,False
52,alprazloam,alprazolam,False,False,True,True
53,alprozalam,alprazolam,alprazolam,True,True,True
54,alpraz,alprazolam,False,False,True,True
55,alp,alprazolam,False,False,False,True
56,azolam,alprazolam,acetazolamide,False,True,True
57,xanax,alprazolam,alprazolam,True,True,True
58,z-bars,alprazolam,False,False,True,True
59,xanax,alprazolam,alprazolam,True,True,True
60,zolam,alprazolam,False,False,True,True
61,alpraz,alprazolam,False,False,True,True
62,alprazolan,alprazolam,alprazolam,True,True,True
63,alprazolom,alprazolam,alprazolam,True,True,True
64,xanax,alprazolam,alprazolam,True,True,True
65,ativan,alprazolam,lorazepam,False,False,False
66,klonopin,alprazolam,clonazepam,False,True,False
67,librium,alprazolam,chlordiazepoxide,False,False,False
68,valium,alprazolam,diazepam,False,False,False
69,tranxene,alprazolam,clorazepate,False,False,False
70,albazolam,alprazolam,False,False,True,True
71,alprazolax,alprazolam,False,False,Error,Error
72,xanex,alprazolam,alprazolam,True,False,True
73,zanex,alprazolam,False,False,False,True
74,xanax,alprazolam,alprazolam,True,True,True
75,xanax,alprazolam,alprazolam,True,True,True
76,alpam,alprazolam,False,False,False,False
77,alpralozam,alprazolam,alprazolam,True,False,True
78,alprololam,alprazolam,False,False,False,False
79,Alprazolan,alprazolam,alprazolam,True,True,True
80,Alprazolane,alprazolam,False,False,False,True
81,alprazolam_pills,alprazolam,False,True,True,True
82,alprazolam_tablets,alprazolam,False,True,True,True
83,alfurozolam,alprazolam,False,False,Error,Error
84,alprozalam,alprazolam,alprazolam,True,True,True
85,xanor,alprazolam,alprazolam,True,True,True
86,alpraz,alprazolam,False,False,True,True
87,frontin,alprazolam,False,False,False,True
88,helex,alprazolam,azelaic_acid,False,False,True
89,nozepam,alprazolam,False,False,False,False
90,iproxolam,alprazolam,False,False,Error,Error
91,azanix,alprazolam,False,False,False,False
92,zoloft,alprazolam,sertraline,False,False,False
93,paxil,alprazolam,paroxetine,False,False,False
94,prozac,alprazolam,fluoxetine,False,False,False
95,lexapro,alprazolam,escitalopram,False,False,False
96,celexa,alprazolam,citalopram,False,False,False
97,effexor,alprazolam,venlafaxine,False,False,False
98,wellbutrin,alprazolam,bupropion,False,False,False
99,xanax,alprazolam,alprazolam,True,True,True
100,alprozolam,alprazolam,alprazolam,True,True,True
101,ativan,alprazolam,lorazepam,False,False,False
102,klonopin,alprazolam,clonazepam,False,True,False
103,valium,alprazolam,diazepam,False,False,False
104,librium,alprazolam,chlordiazepoxide,False,False,False
105,zanex,alprazolam,False,False,False,True
106,alpraz,alprazolam,False,False,True,True
107,alpram,alprazolam,False,False,True,True
108,alpron,alprazolam,False,False,False,False
109,bars,alprazolam,False,False,False,True
110,2mg,alprazolam,False,False,True,False
111,blue_footballs,alprazolam,False,False,True,True
112,white_bars,alprazolam,False,False,False,True
113,ativan,alprazolam,lorazepam,False,False,False
114,alpram,alprazolam,False,False,True,True
115,alzolam,alprazolam,False,False,True,True
116,zanax,alprazolam,alprazolam,True,True,True
117,alprazolame,alprazolam,False,False,True,True
118,alprazolamum,alprazolam,False,False,True,True
119,xanax,alprazolam,alprazolam,True,True,True
120,arazolam,alprazolam,False,False,True,True
121,alprozolam,alprazolam,alprazolam,True,True,True
122,alprazalam,alprazolam,alprazolam,True,True,True
123,alprazolan,alprazolam,alprazolam,True,True,True
124,laprazolam,alprazolam,False,False,True,True
125,xanax,alprazolam,alprazolam,True,True,True
126,ativan,alprazolam,lorazepam,False,False,False
127,xana,alprazolam,False,False,False,True
128,zanax,alprazolam,alprazolam,True,True,True
129,a-pam,alprazolam,False,False,False,False
130,zanax,alprazolam,alprazolam,True,True,True
131,alprazalam,alprazolam,alprazolam,True,True,True
132,alprazolan,alprazolam,alprazolam,True,True,True
133,alprazolane,alprazolam,False,False,True,True
134,alprazolan,alprazolam,alprazolam,True,True,True
135,alprazolame,alprazolam,False,False,True,True
136,alprazolamum,alprazolam,False,False,True,True
137,auralin,alprazolam,False,False,False,False
138,azor,alprazolam,olmesartan,False,False,False
139,zanapam,alprazolam,False,False,True,True
140,alpraz,alprazolam,False,False,True,True
141,ativan,alprazolam,lorazepam,False,False,False
142,zoloft,alprazolam,sertraline,False,False,False
143,ativan,alprazolam,lorazepam,False,False,False
144,xanax,alprazolam,alprazolam,True,True,True
145,alprazalam,alprazolam,alprazolam,True,True,True
146,alprazolan,alprazolam,alprazolam,True,True,True
147,ativan,alprazolam,lorazepam,False,False,False
148,xanax,alprazolam,alprazolam,True,True,True
149,alprazlam,alprazolam,False,False,True,True
150,alprazolan,alprazolam,alprazolam,True,True,True
151,alprazolum,alprazolam,False,False,True,True
152,alpazolam,alprazolam,alprazolam,True,True,True
153,ativan,alprazolam,lorazepam,False,False,False
154,klonopin,alprazolam,clonazepam,False,True,False
155,valium,alprazolam,diazepam,False,False,False
156,librium,alprazolam,chlordiazepoxide,False,False,False
157,bars,alprazolam,False,False,False,True
158,blue_footballs,alprazolam,False,False,True,True
159,benzos,alprazolam,False,False,False,True
160,alprazolim,alprazolam,False,False,True,True
161,alprazom,alprazolam,False,False,True,True
162,alprasolam,alprazolam,False,False,False,True
163,alprazolan,alprazolam,alprazolam,True,True,True
164,alprazolame,alprazolam,False,False,True,True
165,alprazolam,alprazolam,alprazolam,True,True,True
166,5HTP,alprazolam,serotonin,False,False,False
167,alprazolan,alprazolam,alprazolam,True,True,True
168,alprazolane,alprazolam,False,False,True,True
169,zanex,alprazolam,False,False,False,True
170,alprazalam,alprazolam,alprazolam,True,True,True
171,alprazolan,alprazolam,alprazolam,True,True,True
172,alprozalam,alprazolam,alprazolam,True,True,True
173,aplrazolam,alprazolam,alprazolam,True,False,True
174,zanax,alprazolam,alprazolam,True,True,True
175,alprazalam,alprazolam,alprazolam,True,True,True
176,alprasolam,alprazolam,False,False,False,True
177,alpraozlam,alprazolam,False,False,True,True
178,ativan,alprazolam,lorazepam,False,False,False
179,xanax,alprazolam,alprazolam,True,True,True
180,zanex,alprazolam,False,False,False,True
181,alprazoram,alprazolam,False,False,True,True
182,alpram,alprazolam,False,False,True,True
183,alprolazam,alprazolam,False,False,True,True
184,alpronazolam,alprazolam,False,False,Error,Error
185,alpraz,alprazolam,False,False,True,True
186,alpram,alprazolam,False,False,True,True
187,azor,alprazolam,olmesartan,False,False,False
188,calmpose,alprazolam,False,False,False,False
189,dalmane,alprazolam,flurazepam,False,False,False
190,estazolam,alprazolam,estazolam,False,False,False
191,halcion,alprazolam,triazolam,False,False,False
192,ketazolam,alprazolam,False,False,False,False
