,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,GPT-3 term in Google,GPT-3 term + pill in Google
0,alpraz,alprazolam,False,False,True,True
1,alprazolam,alprazolam,alprazolam,True,True,True
2,ativan,alprazolam,lorazepam,False,False,False
3,klonopin,alprazolam,clonazepam,False,True,False
4,valium,alprazolam,diazepam,False,False,False
5,librium,alprazolam,chlordiazepoxide,False,False,False
6,serax,alprazolam,oxazepam,False,False,False
7,prazolam,alprazolam,alprazolam,True,True,True
8,alprazolan,alprazolam,alprazolam,True,True,True
9,alprazolamum,alprazolam,False,False,True,True
10,alzolam,alprazolam,False,False,True,True
11,zanapam,alprazolam,False,False,True,True
12,alpraz,alprazolam,False,False,True,True
13,zanax,alprazolam,alprazolam,True,True,True
14,alprozalam,alprazolam,alprazolam,True,True,True
15,ativan,alprazolam,lorazepam,False,False,False
16,zoloft,alprazolam,sertraline,False,False,False
17,xanax,alprazolam,alprazolam,True,True,True
18,ativan,alprazolam,lorazepam,False,False,False
19,ativan,alprazolam,lorazepam,False,False,False
20,xanax,alprazolam,alprazolam,True,True,True
21,alprazolum,alprazolam,False,False,True,True
22,xanax,alprazolam,alprazolam,True,True,True
23,xanbars,alprazolam,False,False,True,True
24,xanaxx,alprazolam,False,False,True,True
25,xanax,alprazolam,alprazolam,True,True,True
26,zanex,alprazolam,False,False,False,True
27,zanapam,alprazolam,False,False,True,True
28,prazosin,alprazolam,prazosin,False,False,False
29,xanax,alprazolam,alprazolam,True,True,True
30,zoloft,alprazolam,sertraline,False,False,False
31,paxil,alprazolam,paroxetine,False,False,False
32,lexapro,alprazolam,escitalopram,False,False,False
33,valium,alprazolam,diazepam,False,False,False
34,ativan,alprazolam,lorazepam,False,False,False
35,klonopin,alprazolam,clonazepam,False,True,False
36,xanax,alprazolam,alprazolam,True,True,True
37,xanax,alprazolam,alprazolam,True,True,True
38,alprazol,alprazolam,False,False,True,True
39,alpraz,alprazolam,False,False,True,True
40,prazosin,alprazolam,prazosin,False,False,False
41,ativan,alprazolam,lorazepam,False,False,False
42,xanor,alprazolam,alprazolam,True,True,True
43,alzolam,alprazolam,False,False,True,True
44,xanor,alprazolam,alprazolam,True,True,True
45,alpraz,alprazolam,False,False,True,True
46,alp,alprazolam,False,False,False,True
47,azolam,alprazolam,acetazolamide,False,True,True
48,xanax_bars,alprazolam,False,True,True,True
49,white_xanax,alprazolam,False,True,False,True
50,zanex,alprazolam,False,False,False,True
51,axcion,alprazolam,False,False,False,False
52,zanax,alprazolam,alprazolam,True,True,True
53,xanax,alprazolam,alprazolam,True,True,True
54,ativan,alprazolam,lorazepam,False,False,False
55,alprazolams,alprazolam,alprazolam,True,True,True
56,alprazlam,alprazolam,False,False,True,True
57,alprazolan,alprazolam,alprazolam,True,True,True
58,alprazom,alprazolam,False,False,True,True
59,alprazol,alprazolam,False,False,True,True
60,zolofts,alprazolam,sertraline,False,False,False
61,zanex,alprazolam,False,False,False,True
62,alprazolam,alprazolam,alprazolam,True,True,True
63,zanax,alprazolam,alprazolam,True,True,True
64,alprazolom,alprazolam,alprazolam,True,True,True
65,alprazolame,alprazolam,False,False,True,True
66,alprazolan,alprazolam,alprazolam,True,True,True
67,alprazolum,alprazolam,False,False,True,True
68,alpam,alprazolam,False,False,False,False
69,alpraz,alprazolam,False,False,True,True
70,alprazolan,alprazolam,alprazolam,True,True,True
