,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,GPT-3 term in Google,GPT-3 term + pill in Google
0,alprazolan,alprazolam,alprazolam,True,True,True
1,alprazolum,alprazolam,False,False,True,True
2,zanapam,alprazolam,False,False,True,True
3,alpraz,alprazolam,False,False,True,True
4,alprazolan,alprazolam,alprazolam,True,True,True
5,alprazolum,alprazolam,False,False,True,True
6,zanapam,alprazolam,False,False,True,True
7,alprazolan,alprazolam,alprazolam,True,True,True
8,alprazolane,alprazolam,False,False,True,True
9,alprazolamum,alprazolam,False,False,True,True
10,zanax,alprazolam,alprazolam,True,True,True
11,alpraz,alprazolam,False,False,True,True
12,alpraz,alprazolam,False,False,True,True
13,alprazolamum,alprazolam,False,False,True,True
14,xanax,alprazolam,alprazolam,True,True,True
15,ativan,alprazolam,lorazepam,False,False,False
16,alprazalam,alprazolam,alprazolam,True,True,True
17,alprazolan,alprazolam,alprazolam,True,True,True
18,alprazolum,alprazolam,False,False,True,True
19,serenit,alprazolam,False,False,False,False
20,tranqipam,alprazolam,False,False,False,False
21,alprazolu,alprazolam,False,False,False,False
22,alprazorem,alprazolam,False,False,True,Error
23,zanex,alprazolam,False,False,False,True
24,zanapam,alprazolam,False,False,True,True
25,alprazolan,alprazolam,alprazolam,True,True,True
26,alprazolom,alprazolam,alprazolam,True,True,True
27,alprazolum,alprazolam,False,False,True,True
28,alprazolams,alprazolam,alprazolam,True,True,True
29,alpraz,alprazolam,False,False,True,True
30,alprazolan,alprazolam,alprazolam,True,True,True
31,alprazolane,alprazolam,False,False,True,True
32,alprazolamum,alprazolam,False,False,True,True
33,bars,alprazolam,False,False,False,True
34,ativan,alprazolam,lorazepam,False,False,False
35,zoloft,alprazolam,sertraline,False,False,False
36,prozac,alprazolam,fluoxetine,False,False,False
37,lexapro,alprazolam,escitalopram,False,False,False
38,paxil,alprazolam,paroxetine,False,False,False
39,celexa,alprazolam,citalopram,False,False,False
40,effexor,alprazolam,venlafaxine,False,False,False
41,wellbutrin,alprazolam,bupropion,False,False,False
42,zanex,alprazolam,False,False,False,True
43,ativan,alprazolam,lorazepam,False,False,False
44,zoloft,alprazolam,sertraline,False,False,False
45,xanax,alprazolam,alprazolam,True,True,True
46,xanax,alprazolam,alprazolam,True,True,True
47,ativan,alprazolam,lorazepam,False,False,False
48,xanax,alprazolam,alprazolam,True,True,True
49,alprazolam,alprazolam,alprazolam,True,True,True
