,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,GPT-3 term in Google,GPT-3 term + pill in Google
0,alzolam,alprazolam,False,False,True,True
1,alpraz,alprazolam,False,False,True,True
2,aplrazolam,alprazolam,alprazolam,True,False,True
3,zoloft,alprazolam,sertraline,False,False,False
4,xanax,alprazolam,alprazolam,True,True,True
5,ativan,alprazolam,lorazepam,False,False,False
6,klonopin,alprazolam,clonazepam,False,True,False
7,xanax,alprazolam,alprazolam,True,True,True
8,xanax,alprazolam,alprazolam,True,True,True
9,tranxene,alprazolam,clorazepate,False,False,False
10,ativan,alprazolam,lorazepam,False,False,False
11,xanax,alprazolam,alprazolam,True,True,True
12,alprazolan,alprazolam,alprazolam,True,True,True
13,alprazolame,alprazolam,False,False,True,True
14,valium,alprazolam,diazepam,False,False,False
15,ativan,alprazolam,lorazepam,False,False,False
16,xanax,alprazolam,alprazolam,True,True,True
17,alpraz,alprazolam,False,False,True,True
18,alprax,alprazolam,alprazolam,False,True,True
19,xanax,alprazolam,alprazolam,True,True,True
20,ativan,alprazolam,lorazepam,False,False,False
21,xanax,alprazolam,alprazolam,True,True,True
22,alprazolamum,alprazolam,False,False,True,True
23,alzolam,alprazolam,False,False,True,True
24,alpraz,alprazolam,False,False,True,True
25,alprazolam,alprazolam,alprazolam,True,True,True
26,xanax,alprazolam,alprazolam,True,True,True
27,bars,alprazolam,False,False,False,True
28,xanax,alprazolam,alprazolam,True,True,True
29,alprazolam,alprazolam,alprazolam,True,True,True
30,alprazolan,alprazolam,alprazolam,True,True,True
31,alprazolom,alprazolam,alprazolam,True,True,True
32,alpraz,alprazolam,False,False,True,True
33,alprazolam,alprazolam,alprazolam,True,True,True
34,xanax,alprazolam,alprazolam,True,True,True
35,alpraz,alprazolam,False,False,True,True
36,alp,alprazolam,False,False,False,True
37,xanax,alprazolam,alprazolam,True,True,True
38,xanor,alprazolam,alprazolam,True,True,True
39,zolam,alprazolam,False,False,True,True
40,alprazolamum,alprazolam,False,False,True,True
41,alprazolan,alprazolam,alprazolam,True,True,True
42,xanax,alprazolam,alprazolam,True,True,True
43,alpraz,alprazolam,False,False,True,True
44,alprazolam,alprazolam,alprazolam,True,True,True
45,alprazolan,alprazolam,alprazolam,True,True,True
46,alprazolame,alprazolam,False,False,True,True
47,alpraz,alprazolam,False,False,True,True
48,xanor,alprazolam,alprazolam,True,True,True
49,ativan,alprazolam,lorazepam,False,False,False
50,alpraz,alprazolam,False,False,True,True
51,alprazolam,alprazolam,alprazolam,True,True,True
52,ativan,alprazolam,lorazepam,False,False,False
53,klonopin,alprazolam,clonazepam,False,True,False
54,alpraz,alprazolam,False,False,True,True
55,alprazolam,alprazolam,alprazolam,True,True,True
56,alprazolan,alprazolam,alprazolam,True,True,True
57,alprazolane,alprazolam,False,False,True,True
58,xanax,alprazolam,alprazolam,True,True,True
59,alpraz,alprazolam,False,False,True,True
60,xanax,alprazolam,alprazolam,True,True,True
61,xanax,alprazolam,alprazolam,True,True,True
62,xanax,alprazolam,alprazolam,True,True,True
63,xanor,alprazolam,alprazolam,True,True,True
64,alprazolam,alprazolam,alprazolam,True,True,True
65,alprozalam,alprazolam,alprazolam,True,True,True
66,zanax,alprazolam,alprazolam,True,True,True
67,alpraz,alprazolam,False,False,True,True
68,alprazolam,alprazolam,alprazolam,True,True,True
69,xanax,alprazolam,alprazolam,True,True,True
70,zanapam,alprazolam,False,False,True,True
71,alpraz,alprazolam,False,False,True,True
72,xanax,alprazolam,alprazolam,True,True,True
73,frontin,alprazolam,False,False,False,True
74,neupax,alprazolam,False,False,True,True
75,alzolam,alprazolam,False,False,True,True
76,alprozalam,alprazolam,alprazolam,True,True,True
77,xanax,alprazolam,alprazolam,True,True,True
78,xanax,alprazolam,alprazolam,True,True,True
79,alprazolan,alprazolam,alprazolam,True,True,True
80,alprazolame,alprazolam,False,False,True,True
81,alpraz,alprazolam,False,False,True,True
82,alprazolam,alprazolam,alprazolam,True,True,True
83,alprazolan,alprazolam,alprazolam,True,True,True
84,alprazolame,alprazolam,False,False,True,True
85,bars,alprazolam,False,False,False,True
86,yellow,alprazolam,orange,False,False,False
87,xanax,alprazolam,alprazolam,True,True,True
88,ativan,alprazolam,lorazepam,False,False,False
89,xanax,alprazolam,alprazolam,True,True,True
90,xanax,alprazolam,alprazolam,True,True,True
91,ativan,alprazolam,lorazepam,False,False,False
92,xanax,alprazolam,alprazolam,True,True,True
93,xanax,alprazolam,alprazolam,True,True,True
94,xanax,alprazolam,alprazolam,True,True,True
95,alpraz,alprazolam,False,False,True,True
96,alprazolame,alprazolam,False,False,True,True
97,xanax,alprazolam,alprazolam,True,True,True
98,xanax,alprazolam,alprazolam,True,True,True
99,xanax,alprazolam,alprazolam,True,True,True
100,alpraz,alprazolam,False,False,True,True
101,alprazolam,alprazolam,alprazolam,True,True,True
102,ativan,alprazolam,lorazepam,False,False,False
103,alprazolamum,alprazolam,False,False,True,True
104,alprazolans,alprazolam,False,False,True,True
105,alpraz,alprazolam,False,False,True,True
106,alprazolam,alprazolam,alprazolam,True,True,True
107,xanax,alprazolam,alprazolam,True,True,True
108,ativan,alprazolam,lorazepam,False,False,False
109,alprazolams,alprazolam,alprazolam,True,True,True
110,alprazolamum,alprazolam,False,False,True,True
111,alprazolan,alprazolam,alprazolam,True,True,True
112,alprazolamum,alprazolam,False,False,True,True
113,alprazolan,alprazolam,alprazolam,True,True,True
114,xanax,alprazolam,alprazolam,True,True,True
115,xanax,alprazolam,alprazolam,True,True,True
116,alprazolom,alprazolam,alprazolam,True,True,True
117,alpraz,alprazolam,False,False,True,True
118,alp,alprazolam,False,False,False,True
119,ativan,alprazolam,lorazepam,False,False,False
120,alpraz,alprazolam,False,False,True,True
121,alp,alprazolam,False,False,False,True
122,alpraz,alprazolam,False,False,True,True
123,alpraz,alprazolam,False,False,True,True
124,alprazolam,alprazolam,alprazolam,True,True,True
125,xanies,alprazolam,False,False,True,True
126,xans,alprazolam,alprazolam,True,False,True
127,alprazolan,alprazolam,alprazolam,True,True,True
128,alprazolam,alprazolam,alprazolam,True,True,True
129,xanax,alprazolam,alprazolam,True,True,True
130,xanax,alprazolam,alprazolam,True,True,True
131,xanor,alprazolam,alprazolam,True,True,True
132,alpraz,alprazolam,False,False,True,True
133,ativan,alprazolam,lorazepam,False,False,False
134,xanax,alprazolam,alprazolam,True,True,True
135,xanax,alprazolam,alprazolam,True,True,True
136,lorazapam,alprazolam,lorazepam,False,False,False
137,ativan,alprazolam,lorazepam,False,False,False
138,alprazolsm,alprazolam,False,False,True,True
139,alprazolan,alprazolam,alprazolam,True,True,True
140,xanax,alprazolam,alprazolam,True,True,True
141,xanax,alprazolam,alprazolam,True,True,True
142,xanax,alprazolam,alprazolam,True,True,True
143,xanor,alprazolam,alprazolam,True,True,True
144,alpraz,alprazolam,False,False,True,True
145,alprazolan,alprazolam,alprazolam,True,True,True
146,alprazolane,alprazolam,False,False,True,True
147,xanax,alprazolam,alprazolam,True,True,True
148,alpraz,alprazolam,False,False,True,True
149,xanax_bars,alprazolam,False,True,True,True
150,white_xanax,alprazolam,False,True,False,True
151,ativan,alprazolam,lorazepam,False,False,False
152,alpraz,alprazolam,False,False,True,True
153,alzolam,alprazolam,False,False,True,True
154,ativan,alprazolam,lorazepam,False,False,False
155,xanax,alprazolam,alprazolam,True,True,True
156,aplrazolam,alprazolam,alprazolam,True,False,True
157,zanax,alprazolam,alprazolam,True,True,True
158,xanax,alprazolam,alprazolam,True,True,True
159,alpraz,alprazolam,False,False,True,True
160,alprazolam,alprazolam,alprazolam,True,True,True
161,xanor,alprazolam,alprazolam,True,True,True
162,zanapam,alprazolam,False,False,True,True
163,ativan,alprazolam,lorazepam,False,False,False
164,triazolam,alprazolam,triazolam,False,False,False
165,alp,alprazolam,False,False,False,True
166,alzolam,alprazolam,False,False,True,True
167,xanax,alprazolam,alprazolam,True,True,True
168,xanax,alprazolam,alprazolam,True,True,True
169,alpraz,alprazolam,False,False,True,True
170,xanax,alprazolam,alprazolam,True,True,True
171,xanor,alprazolam,alprazolam,True,True,True
172,zolam,alprazolam,False,False,True,True
173,alfrazolam,alprazolam,False,False,True,True
174,alprazolan,alprazolam,alprazolam,True,True,True
175,aplrazolam,alprazolam,alprazolam,True,False,True
176,ativan,alprazolam,lorazepam,False,False,False
177,alpraz,alprazolam,False,False,True,True
178,alprazolam,alprazolam,alprazolam,True,True,True
179,alprazolan,alprazolam,alprazolam,True,True,True
180,alprazolane,alprazolam,False,False,True,True
181,alpraz,alprazolam,False,False,True,True
182,xanax,alprazolam,alprazolam,True,True,True
183,alpraz,alprazolam,False,False,True,True
184,xanax,alprazolam,alprazolam,True,True,True
185,restoril,alprazolam,temazepam,False,False,False
186,tranxene,alprazolam,clorazepate,False,False,False
187,xanax,alprazolam,alprazolam,True,True,True
188,alprazolamum,alprazolam,False,False,True,True
189,alprazolamo,alprazolam,False,False,True,True
190,alprazolame,alprazolam,False,False,True,True
191,alprazolan,alprazolam,alprazolam,True,True,True
192,xanax,alprazolam,alprazolam,True,True,True
193,alpraz,alprazolam,False,False,True,True
194,ativan,alprazolam,lorazepam,False,False,False
195,diazepam,alprazolam,diazepam,False,False,False
196,lorazepam,alprazolam,lorazepam,False,False,False
197,xanax,alprazolam,alprazolam,True,True,True
198,xanax,alprazolam,alprazolam,True,True,True
199,aripiprazole,alprazolam,aripiprazole,False,False,False
200,lorazepam,alprazolam,lorazepam,False,False,False
201,xanax,alprazolam,alprazolam,True,True,True
202,aplrazolam,alprazolam,alprazolam,True,False,True
203,alpraz,alprazolam,False,False,True,True
204,alprozam,alprazolam,alprazolam,True,True,True
205,xanax,alprazolam,alprazolam,True,True,True
206,alpraz,alprazolam,False,False,True,True
207,alprax,alprazolam,alprazolam,False,True,True
208,xanax,alprazolam,alprazolam,True,True,True
209,xanor,alprazolam,alprazolam,True,True,True
210,alpraz,alprazolam,False,False,True,True
211,xanax,alprazolam,alprazolam,True,True,True
212,alpraz,alprazolam,False,False,True,True
213,alprazolam,alprazolam,alprazolam,True,True,True
214,alpraz,alprazolam,False,False,True,True
215,xanax,alprazolam,alprazolam,True,True,True
216,alpraz,alprazolam,False,False,True,True
217,alprazolam,alprazolam,alprazolam,True,True,True
218,xanax,alprazolam,alprazolam,True,True,True
219,xanax,alprazolam,alprazolam,True,True,True
220,alpraz,alprazolam,False,False,True,True
221,xanax,alprazolam,alprazolam,True,True,True
222,xanaxx,alprazolam,False,False,True,True
223,xanax,alprazolam,alprazolam,True,True,True
224,xanax_bars,alprazolam,False,True,True,True
225,xanax_pills,alprazolam,False,True,True,False
226,xanax,alprazolam,alprazolam,True,True,True
227,xanax,alprazolam,alprazolam,True,True,True
228,alpraz,alprazolam,False,False,True,True
229,alp,alprazolam,False,False,False,True
230,xanax,alprazolam,alprazolam,True,True,True
231,alpraz,alprazolam,False,False,True,True
232,alprazolam,alprazolam,alprazolam,True,True,True
233,xanor,alprazolam,alprazolam,True,True,True
234,zanex,alprazolam,False,False,False,True
235,alprazolan,alprazolam,alprazolam,True,True,True
236,alprazolsm,alprazolam,False,False,True,True
237,niravam,alprazolam,alprazolam,True,True,True
238,alpraz,alprazolam,False,False,True,True
239,alpraz,alprazolam,False,False,True,True
240,alzolam,alprazolam,False,False,True,True
241,xanax,alprazolam,alprazolam,True,True,True
242,xanax,alprazolam,alprazolam,True,True,True
243,alpraz,alprazolam,False,False,True,True
244,aplrazolam,alprazolam,alprazolam,True,False,True
245,alprazolan,alprazolam,alprazolam,True,True,True
246,xanax,alprazolam,alprazolam,True,True,True
247,alpraz,alprazolam,False,False,True,True
248,xanor,alprazolam,alprazolam,True,True,True
249,frontin,alprazolam,False,False,False,True
250,xanax,alprazolam,alprazolam,True,True,True
251,xanax,alprazolam,alprazolam,True,True,True
252,alprazolom,alprazolam,alprazolam,True,True,True
253,alprazolan,alprazolam,alprazolam,True,True,True
254,alprazolan,alprazolam,alprazolam,True,True,True
255,alprazolam,alprazolam,alprazolam,True,True,True
256,alpraz,alprazolam,False,False,True,True
257,alp,alprazolam,False,False,False,True
258,alprazolam,alprazolam,alprazolam,True,True,True
259,xanax_bars,alprazolam,False,True,True,True
260,white_xanax,alprazolam,False,True,False,True
261,alzolam,alprazolam,False,False,True,True
262,alpraz,alprazolam,False,False,True,True
263,alpraz,alprazolam,False,False,True,True
264,xanax,alprazolam,alprazolam,True,True,True
265,lorazepam,alprazolam,lorazepam,False,False,False
266,diazepam,alprazolam,diazepam,False,False,False
267,alazolam,alprazolam,False,False,True,True
268,alpraz,alprazolam,False,False,True,True
269,alpraz,alprazolam,False,False,True,True
270,alprazolam,alprazolam,alprazolam,True,True,True
271,alprazolan,alprazolam,alprazolam,True,True,True
272,alprazolamum,alprazolam,False,False,True,True
273,alpraz,alprazolam,False,False,True,True
274,alprazolam,alprazolam,alprazolam,True,True,True
275,xanor,alprazolam,alprazolam,True,True,True
276,zolam,alprazolam,False,False,True,True
277,aplrazolam,alprazolam,alprazolam,True,False,True
278,zanax,alprazolam,alprazolam,True,True,True
279,xanax,alprazolam,alprazolam,True,True,True
280,xanax,alprazolam,alprazolam,True,True,True
281,alzolam,alprazolam,False,False,True,True
282,alpraz,alprazolam,False,False,True,True
283,xanax,alprazolam,alprazolam,True,True,True
284,xanax,alprazolam,alprazolam,True,True,True
285,xanor,alprazolam,alprazolam,True,True,True
286,alprax,alprazolam,alprazolam,False,True,True
