,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,GPT-3 term in Google,GPT-3 term + pill in Google
0,alprasolam,alprazolam,False,False,False,True
1,Alprazolan,alprazolam,alprazolam,True,True,True
2,alprazolane,alprazolam,False,False,True,True
3,alprazolans,alprazolam,False,False,True,True
4,alprazolum,alprazolam,False,False,True,True
5,zaxan,alprazolam,False,False,False,True
6,alzolam,alprazolam,False,False,True,True
7,a-pra-zolam,alprazolam,False,False,True,True
8,xanor,alprazolam,alprazolam,True,True,True
9,alpraz,alprazolam,False,False,True,True
10,alpr,alprazolam,False,False,False,True
11,alpz,alprazolam,False,False,False,True
12,alpro,alprazolam,False,False,False,False
13,alpram,alprazolam,False,False,True,True
14,alpraz,alprazolam,False,False,True,True
15,azolam,alprazolam,acetazolamide,False,True,True
16,alprazolamum,alprazolam,False,False,True,True
17,alprazolame,alprazolam,False,False,True,True
18,alprazolan,alprazolam,alprazolam,True,True,True
19,alprazolami,alprazolam,False,False,True,True
20,alprazolas,alprazolam,False,False,True,True
21,alprazolet,alprazolam,False,False,False,True
22,alprazalam,alprazolam,alprazolam,True,True,True
23,alprazolum,alprazolam,False,False,True,True
24,xanax,alprazolam,alprazolam,True,True,True
25,alprazalam,alprazolam,alprazolam,True,True,True
26,alprazolan,alprazolam,alprazolam,True,True,True
27,alprazolane,alprazolam,False,False,True,True
28,alprazolum,alprazolam,False,False,True,True
29,zoloft,alprazolam,sertraline,False,False,False
30,zanex,alprazolam,False,False,False,True
31,zanax,alprazolam,alprazolam,True,True,True
32,alprazalam,alprazolam,alprazolam,True,True,True
33,alprazolan,alprazolam,alprazolam,True,True,True
34,alprazolane,alprazolam,False,False,True,True
35,alprazoles,alprazolam,False,False,True,True
36,alprazolid,alprazolam,False,False,Error,Error
37,alprazolin,alprazolam,False,False,True,True
38,alfresco,alprazolam,False,False,False,False
39,alprazolem,alprazolam,alprazolam,True,True,True
40,alprazoles,alprazolam,False,False,True,True
41,alprozalam,alprazolam,alprazolam,True,True,True
42,alfuzosin,alprazolam,alfuzosin,False,False,False
43,anaproxen,alprazolam,False,False,False,False
44,xanax_bars,alprazolam,False,True,True,True
45,white_xanax,alprazolam,False,True,False,True
46,yellow_xanax,alprazolam,False,True,True,True
47,green_xanax,alprazolam,False,True,False,False
48,blue_xanax,alprazolam,False,True,True,True
49,zanapar,alprazolam,False,False,False,False
50,zoloft,alprazolam,sertraline,False,False,False
51,xanax,alprazolam,alprazolam,True,True,True
52,xanax,alprazolam,alprazolam,True,True,True
53,xanax,alprazolam,alprazolam,True,True,True
54,xanor,alprazolam,alprazolam,True,True,True
55,zoloft,alprazolam,sertraline,False,False,False
56,alprazalam,alprazolam,alprazolam,True,True,True
57,alprazolan,alprazolam,alprazolam,True,True,True
58,alprazolum,alprazolam,False,False,True,True
59,alprazolams,alprazolam,alprazolam,True,True,True
60,alprazolan,alprazolam,alprazolam,True,True,True
61,alprazolam,alprazolam,alprazolam,True,True,True
62,ativan,alprazolam,lorazepam,False,False,False
63,trankimazin,alprazolam,False,False,True,True
64,xanax,alprazolam,alprazolam,True,True,True
65,ax,alprazolam,amoxicillin,False,False,False
66,alzolam,alprazolam,False,False,True,True
67,alprozolam,alprazolam,alprazolam,True,True,True
68,alfrazolam,alprazolam,False,False,True,True
69,flumazen,alprazolam,False,False,False,False
70,halcion,alprazolam,triazolam,False,False,False
71,lorazepam,alprazolam,lorazepam,False,False,False
72,valium,alprazolam,diazepam,False,False,False
73,alprazolum,alprazolam,False,False,True,True
74,zoloft,alprazolam,sertraline,False,False,False
75,prozac,alprazolam,fluoxetine,False,False,False
76,paxil,alprazolam,paroxetine,False,False,False
77,lexapro,alprazolam,escitalopram,False,False,False
78,effexor,alprazolam,venlafaxine,False,False,False
79,cymbalta,alprazolam,duloxetine,False,False,False
