,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,GPT-3 term in Google,GPT-3 term + pill in Google
0,alprazomam,alprazolam,False,False,True,True
1,alprazolan,alprazolam,alprazolam,True,True,True
2,alprazolane,alprazolam,False,False,True,True
3,alpraz,alprazolam,False,False,True,True
4,xanax,alprazolam,alprazolam,True,True,True
5,xanax,alprazolam,alprazolam,True,True,True
6,alpraz,alprazolam,False,False,True,True
7,alprazolams,alprazolam,alprazolam,True,True,True
8,aplrazolam,alprazolam,alprazolam,True,False,True
9,alprazolan,alprazolam,alprazolam,True,True,True
10,xanor,alprazolam,alprazolam,True,True,True
11,zoloft,alprazolam,sertraline,False,False,False
12,aplrazolam,alprazolam,alprazolam,True,False,True
13,alzolam,alprazolam,False,False,True,True
14,alpron,alprazolam,False,False,False,False
15,xanies,alprazolam,False,False,True,True
16,xanax,alprazolam,alprazolam,True,True,True
17,xanax,alprazolam,alprazolam,True,True,True
18,ativan,alprazolam,lorazepam,False,False,False
19,alprazolams,alprazolam,alprazolam,True,True,True
20,alpraz,alprazolam,False,False,True,True
21,alzolam,alprazolam,False,False,True,True
22,alprazolan,alprazolam,alprazolam,True,True,True
23,alprazolim,alprazolam,False,False,True,True
24,xanor,alprazolam,alprazolam,True,True,True
25,alpraz,alprazolam,False,False,True,True
26,alpraz,alprazolam,False,False,True,True
27,alazopram,alprazolam,False,False,True,True
28,alprazolan,alprazolam,alprazolam,True,True,True
29,alprasolam,alprazolam,False,False,False,True
30,xanax,alprazolam,alprazolam,True,True,True
31,alprazolams,alprazolam,alprazolam,True,True,True
32,alpraz,alprazolam,False,False,True,True
33,alzolam,alprazolam,False,False,True,True
34,alprox,alprazolam,False,False,True,True
35,xanax,alprazolam,alprazolam,True,True,True
36,bars,alprazolam,False,False,False,True
37,xanax,alprazolam,alprazolam,True,True,True
38,alprazolams,alprazolam,alprazolam,True,True,True
39,alpraz,alprazolam,False,False,True,True
40,xanax,alprazolam,alprazolam,True,True,True
41,xanax,alprazolam,alprazolam,True,True,True
