,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,GPT-3 term in Google,GPT-3 term + pill in Google
0,alprazolsm,alprazolam,False,False,True,True
1,alprazolan,alprazolam,alprazolam,True,True,True
2,tayzolam,alprazolam,False,False,Error,Error
3,alpraz,alprazolam,False,False,True,True
4,xanax_bars,alprazolam,False,True,True,True
5,ativan,alprazolam,lorazepam,False,False,False
6,alprazolan,alprazolam,alprazolam,True,True,True
7,xanax,alprazolam,alprazolam,True,True,True
8,tranxene,alprazolam,clorazepate,False,False,False
9,alpox,alprazolam,False,False,False,True
10,alpraz,alprazolam,False,False,True,True
11,xanax,alprazolam,alprazolam,True,True,True
12,atarax,alprazolam,hydroxyzine,False,Error,True
13,restoril,alprazolam,temazepam,False,False,False
14,xanax,alprazolam,alprazolam,True,True,True
15,axiom,alprazolam,False,False,False,False
16,Xanax,alprazolam,alprazolam,True,True,True
17,ativan,alprazolam,lorazepam,False,False,False
18,niravam,alprazolam,alprazolam,True,True,True
19,ativan,alprazolam,lorazepam,False,False,False
20,alzolam,alprazolam,False,False,True,True
21,frontin,alprazolam,False,False,False,True
22,xanax,alprazolam,alprazolam,True,True,True
23,ativan,alprazolam,lorazepam,False,False,False
24,alpraz,alprazolam,False,False,True,True
25,alzolam,alprazolam,False,False,True,True
26,aplrazolam,alprazolam,alprazolam,True,False,True
27,xanax,alprazolam,alprazolam,True,True,True
28,xanax,alprazolam,alprazolam,True,True,True
29,xanor,alprazolam,alprazolam,True,True,True
30,trozet,alprazolam,False,False,False,False
31,alprozolam,alprazolam,alprazolam,True,True,True
32,alprazalam,alprazolam,alprazolam,True,True,True
33,alpRozam,alprazolam,alprazolam,True,True,True
34,azolam,alprazolam,acetazolamide,False,True,True
35,ativan,alprazolam,lorazepam,False,False,False
36,aplrazolam,alprazolam,alprazolam,True,False,True
37,Xanax,alprazolam,alprazolam,True,True,True
38,ativan,alprazolam,lorazepam,False,False,False
39,tafranil,alprazolam,False,False,False,False
40,azor,alprazolam,olmesartan,False,False,False
41,tranxene,alprazolam,clorazepate,False,False,False
42,xanax,alprazolam,alprazolam,True,True,True
43,xanax,alprazolam,alprazolam,True,True,True
44,xanax,alprazolam,alprazolam,True,True,True
45,zanapam,alprazolam,False,False,True,True
46,Niravam,alprazolam,alprazolam,True,True,True
47,alprazolane,alprazolam,False,False,True,True
48,alprazolam_oxide,alprazolam,False,True,Error,Error
49,aplrazolam,alprazolam,alprazolam,True,False,True
50,aprazolam,alprazolam,alprazolam,True,True,True
51,xanax,alprazolam,alprazolam,True,True,True
52,azor,alprazolam,olmesartan,False,False,False
53,xanax,alprazolam,alprazolam,True,True,True
54,alprazolan,alprazolam,alprazolam,True,True,True
55,alprazolane,alprazolam,False,False,True,True
56,bars,alprazolam,False,False,False,True
57,xanax,alprazolam,alprazolam,True,True,True
58,alpraz,alprazolam,False,False,True,True
59,alzolam,alprazolam,False,False,True,True
60,alprazolom,alprazolam,alprazolam,True,True,True
61,xanor,alprazolam,alprazolam,True,True,True
62,zanax,alprazolam,alprazolam,True,True,True
63,xanax,alprazolam,alprazolam,True,True,True
64,Xanax,alprazolam,alprazolam,True,True,True
65,alpraz,alprazolam,False,False,True,True
66,alazor,alprazolam,False,False,False,False
67,alpraz,alprazolam,False,False,True,True
68,alprazolam,alprazolam,alprazolam,True,True,True
69,atarax,alprazolam,hydroxyzine,False,Error,True
70,ativan,alprazolam,lorazepam,False,False,False
71,alprazolan,alprazolam,alprazolam,True,True,True
72,alprazolsm,alprazolam,False,False,True,True
73,alprozolam,alprazolam,alprazolam,True,True,True
74,tranxene,alprazolam,clorazepate,False,False,False
75,alprozolam,alprazolam,alprazolam,True,True,True
76,alpax,alprazolam,alprazolam,True,True,True
77,alpraz,alprazolam,False,False,True,True
78,xanax,alprazolam,alprazolam,True,True,True
79,ativan,alprazolam,lorazepam,False,False,False
80,zanex,alprazolam,False,False,False,True
81,alzolam,alprazolam,False,False,True,True
82,alpraz,alprazolam,False,False,True,True
83,azolam,alprazolam,acetazolamide,False,True,True
84,alprozolam,alprazolam,alprazolam,True,True,True
85,aplrazolam,alprazolam,alprazolam,True,False,True
86,alzolam,alprazolam,False,False,True,True
87,alpraz,alprazolam,False,False,True,True
88,zolam,alprazolam,False,False,True,True
89,caxines,alprazolam,False,False,False,False
90,ativan,alprazolam,lorazepam,False,False,False
91,dialog,alprazolam,False,False,False,False
92,elipran,alprazolam,False,False,False,False
93,xanax,alprazolam,alprazolam,True,True,True
94,zoloft,alprazolam,sertraline,False,False,False
95,alprazolam,alprazolam,alprazolam,True,True,True
96,a-pam,alprazolam,False,False,False,False
97,xanax,alprazolam,alprazolam,True,True,True
98,alprazlonam,alprazolam,False,False,Error,Error
99,xanax,alprazolam,alprazolam,True,True,True
100,xanax,alprazolam,alprazolam,True,True,True
101,xanax,alprazolam,alprazolam,True,True,True
102,xanor,alprazolam,alprazolam,True,True,True
103,alzolam,alprazolam,False,False,True,True
104,alprazolam,alprazolam,alprazolam,True,True,True
105,ativan,alprazolam,lorazepam,False,False,False
106,triazolam,alprazolam,triazolam,False,False,False
107,alprozolam,alprazolam,alprazolam,True,True,True
108,alpraz,alprazolam,False,False,True,True
109,zanapam,alprazolam,False,False,True,True
110,iraq,alprazolam,False,False,False,False
111,xanax,alprazolam,alprazolam,True,True,True
112,a-pvp,alprazolam,False,False,False,False
113,xanor,alprazolam,alprazolam,True,True,True
114,zopax,alprazolam,False,False,True,True
115,tantrax,alprazolam,False,False,False,False
116,xanaxx,alprazolam,False,False,True,True
117,alpraz,alprazolam,False,False,True,True
118,xanax,alprazolam,alprazolam,True,True,True
119,trankimazin,alprazolam,False,False,True,True
120,alpraz,alprazolam,False,False,True,True
121,xanax,alprazolam,alprazolam,True,True,True
122,xanax,alprazolam,alprazolam,True,True,True
123,xanax,alprazolam,alprazolam,True,True,True
124,alprazolom,alprazolam,alprazolam,True,True,True
125,xanax,alprazolam,alprazolam,True,True,True
126,alzolam,alprazolam,False,False,True,True
127,alprozalam,alprazolam,alprazolam,True,True,True
128,alprazolams,alprazolam,alprazolam,True,True,True
129,alpraz,alprazolam,False,False,True,True
130,alp,alprazolam,False,False,False,True
131,bars,alprazolam,False,False,False,True
132,xanax,alprazolam,alprazolam,True,True,True
133,clonazepam,alprazolam,clonazepam,False,False,False
134,alzolam,alprazolam,False,False,True,True
135,lorazepam,alprazolam,lorazepam,False,False,False
136,alprazolina,alprazolam,False,False,False,True
137,alprasolam,alprazolam,False,False,False,True
138,lorazepam,alprazolam,lorazepam,False,False,False
139,clonazepam,alprazolam,clonazepam,False,False,False
140,copax,alprazolam,paroxetine,False,False,False
141,xanax,alprazolam,alprazolam,True,True,True
142,alprazolom,alprazolam,alprazolam,True,True,True
143,azoram,alprazolam,False,False,False,False
144,alprozam,alprazolam,alprazolam,True,True,True
145,alpraz,alprazolam,False,False,True,True
146,ralozam,alprazolam,False,False,True,True
147,niravam,alprazolam,alprazolam,True,True,True
148,alprazolamum,alprazolam,False,False,True,True
149,aplrazolam,alprazolam,alprazolam,True,False,True
150,alprazolan,alprazolam,alprazolam,True,True,True
151,xanax,alprazolam,alprazolam,True,True,True
152,ativan,alprazolam,lorazepam,False,False,False
153,xanax,alprazolam,alprazolam,True,True,True
154,bars,alprazolam,False,False,False,True
155,xanax,alprazolam,alprazolam,True,True,True
156,alprazolan,alprazolam,alprazolam,True,True,True
157,alprazolad,alprazolam,False,False,True,True
158,tazid,alprazolam,False,False,False,False
159,restoril,alprazolam,temazepam,False,False,False
160,lorazepam,alprazolam,lorazepam,False,False,False
161,alazar,alprazolam,False,False,False,False
162,alzam,alprazolam,False,False,True,True
163,xanax,alprazolam,alprazolam,True,True,True
164,rontal,alprazolam,False,False,False,False
165,xanex,alprazolam,alprazolam,True,False,True
166,aprazolam,alprazolam,alprazolam,True,True,True
167,azanulose,alprazolam,False,False,Error,Error
168,xanax,alprazolam,alprazolam,True,True,True
169,calmoprin,alprazolam,False,False,False,Error
170,azor,alprazolam,olmesartan,False,False,False
171,alprazolom,alprazolam,alprazolam,True,True,True
172,alzolam,alprazolam,False,False,True,True
173,xanax,alprazolam,alprazolam,True,True,True
174,xanor,alprazolam,alprazolam,True,True,True
175,alpraz,alprazolam,False,False,True,True
176,zanax,alprazolam,alprazolam,True,True,True
177,alprazolam,alprazolam,alprazolam,True,True,True
178,alpz,alprazolam,False,False,False,True
179,alprozalam,alprazolam,alprazolam,True,True,True
180,alazolam,alprazolam,False,False,True,True
181,alpraz,alprazolam,False,False,True,True
182,alp,alprazolam,False,False,False,True
183,xanax,alprazolam,alprazolam,True,True,True
184,ativan,alprazolam,lorazepam,False,False,False
185,ax,alprazolam,amoxicillin,False,False,False
186,bars,alprazolam,False,False,False,True
187,alprazolam,alprazolam,alprazolam,True,True,True
188,zanax,alprazolam,alprazolam,True,True,True
189,xanor,alprazolam,alprazolam,True,True,True
190,xanax,alprazolam,alprazolam,True,True,True
191,alprazolam,alprazolam,alprazolam,True,True,True
192,alchol,alprazolam,ethanol,False,False,False
193,aplrazolam,alprazolam,alprazolam,True,False,True
194,alprazolan,alprazolam,alprazolam,True,True,True
195,xanax,alprazolam,alprazolam,True,True,True
196,bars,alprazolam,False,False,False,True
197,blue,alprazolam,False,False,False,False
198,ativan,alprazolam,lorazepam,False,False,False
199,xansx,alprazolam,alprazolam,True,True,True
200,xanax,alprazolam,alprazolam,True,True,True
201,klonopin,alprazolam,clonazepam,False,True,False
202,ativan,alprazolam,lorazepam,False,False,False
203,alpraz,alprazolam,False,False,True,True
204,alzolam,alprazolam,False,False,True,True
205,alprazolamum,alprazolam,False,False,True,True
206,restoril,alprazolam,temazepam,False,False,False
207,tranxene,alprazolam,clorazepate,False,False,False
208,xanax,alprazolam,alprazolam,True,True,True
209,alzolam,alprazolam,False,False,True,True
210,nephazodone,alprazolam,False,False,False,False
211,aplrazolam,alprazolam,alprazolam,True,False,True
212,alpazolam,alprazolam,alprazolam,True,True,True
213,xanax,alprazolam,alprazolam,True,True,True
214,xanax,alprazolam,alprazolam,True,True,True
215,alprazoram,alprazolam,False,False,True,True
216,alprazolan,alprazolam,alprazolam,True,True,True
217,alpram,alprazolam,False,False,True,True
218,alzolam,alprazolam,False,False,True,True
219,q-pins,alprazolam,False,False,False,False
220,alp,alprazolam,False,False,False,True
221,alpraz,alprazolam,False,False,True,True
222,niravam,alprazolam,alprazolam,True,True,True
223,ativan,alprazolam,lorazepam,False,False,False
224,ativan,alprazolam,lorazepam,False,False,False
225,alfazolam,alprazolam,False,False,True,True
226,nozepam,alprazolam,False,False,False,False
227,ativan,alprazolam,lorazepam,False,False,False
228,azipro,alprazolam,False,False,False,False
229,zolam,alprazolam,False,False,True,True
230,xanor,alprazolam,alprazolam,True,True,True
231,zotran,alprazolam,False,False,True,False
232,rests,alprazolam,False,False,False,False
233,xanax,alprazolam,alprazolam,True,True,True
234,alpraz,alprazolam,False,False,True,True
235,xanax,alprazolam,alprazolam,True,True,True
236,alprazolams,alprazolam,alprazolam,True,True,True
237,xanax,alprazolam,alprazolam,True,True,True
238,xanax,alprazolam,alprazolam,True,True,True
239,xanax,alprazolam,alprazolam,True,True,True
240,alprazlam,alprazolam,False,False,True,True
241,xanax,alprazolam,alprazolam,True,True,True
242,bars,alprazolam,False,False,False,True
243,xanies,alprazolam,False,False,True,True
244,azipam,alprazolam,False,False,False,False
245,azopan,alprazolam,False,False,False,False
246,valium,alprazolam,diazepam,False,False,False
247,lorazepam,alprazolam,lorazepam,False,False,False
248,alprozolam,alprazolam,alprazolam,True,True,True
249,alprazolan,alprazolam,alprazolam,True,True,True
250,alprazol,alprazolam,False,False,True,True
251,xanax,alprazolam,alprazolam,True,True,True
252,tofranil,alprazolam,imipramine,False,False,False
253,tranxene,alprazolam,clorazepate,False,False,False
254,xanax,alprazolam,alprazolam,True,True,True
255,Niravam,alprazolam,alprazolam,True,True,True
