,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,GPT-3 term in Google,GPT-3 term + pill in Google
0,bars,alprazolam,False,False,False,True
1,zanies,alprazolam,False,False,False,True
2,xanax,alprazolam,alprazolam,True,True,True
3,aripiprazole,alprazolam,aripiprazole,False,False,False
4,lorazepam,alprazolam,lorazepam,False,False,False
5,alprozolam,alprazolam,alprazolam,True,True,True
6,alprzolam,alprazolam,alprazolam,True,True,True
7,xanax,alprazolam,alprazolam,True,True,True
8,lorazepam,alprazolam,lorazepam,False,False,False
9,clonazepam,alprazolam,clonazepam,False,False,False
10,alpraz,alprazolam,False,False,True,True
11,alprazolam,alprazolam,alprazolam,True,True,True
12,alprozalam,alprazolam,alprazolam,True,True,True
13,arazolam,alprazolam,False,False,True,True
14,alprazalm,alprazolam,False,False,True,True
15,alprazolom,alprazolam,alprazolam,True,True,True
16,alprozolam,alprazolam,alprazolam,True,True,True
17,alprasolam,alprazolam,False,False,False,True
18,dalcip,alprazolam,False,False,False,False
19,xanax,alprazolam,alprazolam,True,True,True
20,tafil,alprazolam,alprazolam,True,True,True
21,alprazolamu,alprazolam,False,False,True,True
22,xanax,alprazolam,alprazolam,True,True,True
23,xanax,alprazolam,alprazolam,True,True,True
24,ayprazolam,alprazolam,False,False,Error,Error
25,azolam,alprazolam,acetazolamide,False,True,True
26,xanor,alprazolam,alprazolam,True,True,True
27,Niravam,alprazolam,alprazolam,True,True,True
28,aripiprazole,alprazolam,aripiprazole,False,False,False
29,triazolam,alprazolam,triazolam,False,False,False
30,aplrazolam,alprazolam,alprazolam,True,False,True
31,alprazolan,alprazolam,alprazolam,True,True,True
32,alprazolamum,alprazolam,False,False,True,True
33,zolpidem,alprazolam,zolpidem,False,False,False
34,zaleplon,alprazolam,zaleplon,False,False,False
35,xanax,alprazolam,alprazolam,True,True,True
36,xanax,alprazolam,alprazolam,True,True,True
37,alprazolamum,alprazolam,False,False,True,True
38,alprazolams,alprazolam,alprazolam,True,True,True
39,alprazolsm,alprazolam,False,False,True,True
40,alprazolang,alprazolam,False,False,False,Error
41,ativan,alprazolam,lorazepam,False,False,False
42,alprozolam,alprazolam,alprazolam,True,True,True
43,aplrazolam,alprazolam,alprazolam,True,False,True
44,xanax,alprazolam,alprazolam,True,True,True
45,alpraz,alprazolam,False,False,True,True
46,alzolam,alprazolam,False,False,True,True
47,xanax,alprazolam,alprazolam,True,True,True
48,tranax,alprazolam,filgrastim,False,False,True
49,mexitil,alprazolam,False,False,False,False
50,xanax,alprazolam,alprazolam,True,True,True
51,xanor,alprazolam,alprazolam,True,True,True
52,servezolam,alprazolam,False,False,Error,False
53,ativan,alprazolam,lorazepam,False,False,False
54,azanza,alprazolam,False,False,False,False
55,zanax,alprazolam,alprazolam,True,True,True
56,xanies,alprazolam,False,False,True,True
57,tranquilene,alprazolam,False,False,False,False
58,xanax,alprazolam,alprazolam,True,True,True
