,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,GPT-3 term in Google,GPT-3 term + pill in Google
0,alpron,alprazolam,False,False,False,False
1,alzolam,alprazolam,False,False,True,True
2,alprazlam,alprazolam,False,False,True,True
3,ativan,alprazolam,lorazepam,False,False,False
4,xanax,alprazolam,alprazolam,True,True,True
5,ativan,alprazolam,lorazepam,False,False,False
6,zanax,alprazolam,alprazolam,True,True,True
7,alpraz,alprazolam,False,False,True,True
8,xanax,alprazolam,alprazolam,True,True,True
9,xanax,alprazolam,alprazolam,True,True,True
10,alpraz,alprazolam,False,False,True,True
11,xanor,alprazolam,alprazolam,True,True,True
12,xanax,alprazolam,alprazolam,True,True,True
13,xanax,alprazolam,alprazolam,True,True,True
14,xanor,alprazolam,alprazolam,True,True,True
15,nexium,alprazolam,esomeprazole,False,False,False
16,alprazolam_ER,alprazolam,False,True,True,True
17,alprazolam_XR,alprazolam,alprazolam,True,True,True
18,xanor,alprazolam,alprazolam,True,True,True
19,zolam,alprazolam,False,False,True,True
20,alpraz,alprazolam,False,False,True,True
21,alprazolam,alprazolam,alprazolam,True,True,True
22,xanax,alprazolam,alprazolam,True,True,True
23,xanax,alprazolam,alprazolam,True,True,True
24,ativan,alprazolam,lorazepam,False,False,False
25,alpraz,alprazolam,False,False,True,True
26,alprozolam,alprazolam,alprazolam,True,True,True
27,alpraz,alprazolam,False,False,True,True
28,alprazolam,alprazolam,alprazolam,True,True,True
29,alprazolom,alprazolam,alprazolam,True,True,True
30,alpraz,alprazolam,False,False,True,True
31,xanax,alprazolam,alprazolam,True,True,True
32,alpraz,alprazolam,False,False,True,True
33,alpraz,alprazolam,False,False,True,True
34,alprazolam,alprazolam,alprazolam,True,True,True
35,alpraz,alprazolam,False,False,True,True
36,alprazolam,alprazolam,alprazolam,True,True,True
37,aplrazolam,alprazolam,alprazolam,True,False,True
38,alp,alprazolam,False,False,False,True
39,alpraz,alprazolam,False,False,True,True
40,alprazolan,alprazolam,alprazolam,True,True,True
41,alprazolamum,alprazolam,False,False,True,True
42,alpraz,alprazolam,False,False,True,True
43,alprazolame,alprazolam,False,False,True,True
44,ativan,alprazolam,lorazepam,False,False,False
45,klonopin,alprazolam,clonazepam,False,True,False
46,alpraz,alprazolam,False,False,True,True
47,alprazolam,alprazolam,alprazolam,True,True,True
48,alpraz,alprazolam,False,False,True,True
49,xanax,alprazolam,alprazolam,True,True,True
50,alprazolan,alprazolam,alprazolam,True,True,True
51,alprazolamax,alprazolam,False,False,True,True
52,alprazolams,alprazolam,alprazolam,True,True,True
53,xanor,alprazolam,alprazolam,True,True,True
54,tranquinal,alprazolam,False,False,True,True
55,alprazolam,alprazolam,alprazolam,True,True,True
56,alprazolamum,alprazolam,False,False,True,True
57,alprazolans,alprazolam,False,False,True,True
58,alprazolamum,alprazolam,False,False,True,True
59,alzolam,alprazolam,False,False,True,True
60,alpraz,alprazolam,False,False,True,True
61,ativan,alprazolam,lorazepam,False,False,False
62,klonopin,alprazolam,clonazepam,False,True,False
63,alpraz,alprazolam,False,False,True,True
64,alprazolam,alprazolam,alprazolam,True,True,True
65,alpraz,alprazolam,False,False,True,True
66,xanax,alprazolam,alprazolam,True,True,True
67,xanor,alprazolam,alprazolam,True,True,True
68,xanax,alprazolam,alprazolam,True,True,True
69,aazolam,alprazolam,False,False,Error,Error
70,alprazolan,alprazolam,alprazolam,True,True,True
71,xanax,alprazolam,alprazolam,True,True,True
72,alpraz,alprazolam,False,False,True,True
73,alprazolam,alprazolam,alprazolam,True,True,True
74,xanax,alprazolam,alprazolam,True,True,True
75,ativan,alprazolam,lorazepam,False,False,False
76,xanax,alprazolam,alprazolam,True,True,True
77,alprozolam,alprazolam,alprazolam,True,True,True
78,alpraz,alprazolam,False,False,True,True
79,alpraz,alprazolam,False,False,True,True
80,alp,alprazolam,False,False,False,True
81,alprazolom,alprazolam,alprazolam,True,True,True
82,aplrazolam,alprazolam,alprazolam,True,False,True
83,alpraz,alprazolam,False,False,True,True
84,alp,alprazolam,False,False,False,True
85,al,alprazolam,albendazole,False,False,False
86,alzolam,alprazolam,False,False,True,True
87,alprozolam,alprazolam,alprazolam,True,True,True
88,xanax,alprazolam,alprazolam,True,True,True
89,alpraz,alprazolam,False,False,True,True
90,alprazolam,alprazolam,alprazolam,True,True,True
91,alpraz,alprazolam,False,False,True,True
92,zoloft,alprazolam,sertraline,False,False,False
93,xanax,alprazolam,alprazolam,True,True,True
94,xanor,alprazolam,alprazolam,True,True,True
95,tranxene,alprazolam,clorazepate,False,False,False
96,xanax,alprazolam,alprazolam,True,True,True
97,alprazolam_bars,alprazolam,False,True,True,True
98,alprazolamum,alprazolam,False,False,True,True
99,alprazolan,alprazolam,alprazolam,True,True,True
100,valium,alprazolam,diazepam,False,False,False
101,ativan,alprazolam,lorazepam,False,False,False
102,alpraz,alprazolam,False,False,True,True
103,alprazolam,alprazolam,alprazolam,True,True,True
104,xanax,alprazolam,alprazolam,True,True,True
105,alprax,alprazolam,alprazolam,False,True,True
106,alpraz,alprazolam,False,False,True,True
107,alprazolam,alprazolam,alprazolam,True,True,True
108,aplrazolam,alprazolam,alprazolam,True,False,True
109,xanx,alprazolam,alprazolam,True,False,True
110,xanax,alprazolam,alprazolam,True,True,True
111,aziproc,alprazolam,False,False,False,Error
112,zanapam,alprazolam,False,False,True,True
113,lorazapam,alprazolam,lorazepam,False,False,False
114,diazepam,alprazolam,diazepam,False,False,False
115,xanax,alprazolam,alprazolam,True,True,True
116,ativan,alprazolam,lorazepam,False,False,False
117,alpraz,alprazolam,False,False,True,True
118,alp,alprazolam,False,False,False,True
119,tofisopam,alprazolam,tofisopam,False,False,False
120,anazol,alprazolam,False,False,False,False
121,niravam,alprazolam,alprazolam,True,True,True
