,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,GPT-3 term in Google,GPT-3 term + pill in Google
0,alpraz,alprazolam,False,False,True,True
1,alprazolam,alprazolam,alprazolam,True,True,True
2,xanax_bars,alprazolam,False,True,True,True
3,xanax_pills,alprazolam,False,True,True,False
4,aplrazolam,alprazolam,alprazolam,True,False,True
5,xanax,alprazolam,alprazolam,True,True,True
6,alzolam,alprazolam,False,False,True,True
7,zanapam,alprazolam,False,False,True,True
8,ativan,alprazolam,lorazepam,False,False,False
9,alpraz,alprazolam,False,False,True,True
10,alprazolam,alprazolam,alprazolam,True,True,True
11,aripiprazole,alprazolam,aripiprazole,False,False,False
12,alpraz,alprazolam,False,False,True,True
13,alprazolam,alprazolam,alprazolam,True,True,True
14,alprazolom,alprazolam,alprazolam,True,True,True
15,xanax,alprazolam,alprazolam,True,True,True
16,alpraz,alprazolam,False,False,True,True
17,xanor,alprazolam,alprazolam,True,True,True
18,xanax,alprazolam,alprazolam,True,True,True
19,xanax,alprazolam,alprazolam,True,True,True
20,xanax,alprazolam,alprazolam,True,True,True
21,zanax,alprazolam,alprazolam,True,True,True
22,aplrazolam,alprazolam,alprazolam,True,False,True
23,zoloft,alprazolam,sertraline,False,False,False
24,xanor,alprazolam,alprazolam,True,True,True
25,alpraz,alprazolam,False,False,True,True
26,aplrazolam,alprazolam,alprazolam,True,False,True
27,alprazolan,alprazolam,alprazolam,True,True,True
28,alpraz,alprazolam,False,False,True,True
29,alprazolam,alprazolam,alprazolam,True,True,True
30,niravam,alprazolam,alprazolam,True,True,True
31,ativan,alprazolam,lorazepam,False,False,False
32,klonopin,alprazolam,clonazepam,False,True,False
33,xanax,alprazolam,alprazolam,True,True,True
34,alpraz,alprazolam,False,False,True,True
35,alprazolam,alprazolam,alprazolam,True,True,True
36,alp,alprazolam,False,False,False,True
37,al,alprazolam,albendazole,False,False,False
38,ativan,alprazolam,lorazepam,False,False,False
39,alzolam,alprazolam,False,False,True,True
40,alpraz,alprazolam,False,False,True,True
41,alpraz,alprazolam,False,False,True,True
42,alprazolam,alprazolam,alprazolam,True,True,True
43,alprazolame,alprazolam,False,False,True,True
44,alprazolan,alprazolam,alprazolam,True,True,True
45,niravam,alprazolam,alprazolam,True,True,True
46,alpraz,alprazolam,False,False,True,True
47,alprazolamum,alprazolam,False,False,True,True
48,alprazolan,alprazolam,alprazolam,True,True,True
49,alzolam,alprazolam,False,False,True,True
50,alpraz,alprazolam,False,False,True,True
51,xanax_bars,alprazolam,False,True,True,True
52,xanax_pills,alprazolam,False,True,True,False
53,zanex,alprazolam,False,False,False,True
54,xanax,alprazolam,alprazolam,True,True,True
55,xanax,alprazolam,alprazolam,True,True,True
56,xanax,alprazolam,alprazolam,True,True,True
57,ativan,alprazolam,lorazepam,False,False,False
58,ativan,alprazolam,lorazepam,False,False,False
59,xanax,alprazolam,alprazolam,True,True,True
60,xanax,alprazolam,alprazolam,True,True,True
61,xanax,alprazolam,alprazolam,True,True,True
62,alpraz,alprazolam,False,False,True,True
63,xanex,alprazolam,alprazolam,True,False,True
64,alprazolan,alprazolam,alprazolam,True,True,True
65,alprazolamum,alprazolam,False,False,True,True
66,xanax,alprazolam,alprazolam,True,True,True
67,alpraz,alprazolam,False,False,True,True
68,alprazolam,alprazolam,alprazolam,True,True,True
69,alprazolan,alprazolam,alprazolam,True,True,True
