,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,GPT-3 term in Google,GPT-3 term + pill in Google
0,alprazolan,alprazolam,alprazolam,True,True,True
1,alprazolamum,alprazolam,False,False,True,True
2,alprazolam,alprazolam,alprazolam,True,True,True
3,xanax,alprazolam,alprazolam,True,True,True
4,ativan,alprazolam,lorazepam,False,False,False
5,xanax,alprazolam,alprazolam,True,True,True
6,alpraz,alprazolam,False,False,True,True
7,alpraz,alprazolam,False,False,True,True
8,alprazolam,alprazolam,alprazolam,True,True,True
9,xanax,alprazolam,alprazolam,True,True,True
10,xanax,alprazolam,alprazolam,True,True,True
11,alpraz,alprazolam,False,False,True,True
12,alprazolam,alprazolam,alprazolam,True,True,True
13,aplrazolam,alprazolam,alprazolam,True,False,True
14,zoloft,alprazolam,sertraline,False,False,False
15,ativan,alprazolam,lorazepam,False,False,False
16,alpraz,alprazolam,False,False,True,True
17,alprazolam,alprazolam,alprazolam,True,True,True
18,alprazolom,alprazolam,alprazolam,True,True,True
19,alprazolume,alprazolam,False,False,Error,Error
20,xanor,alprazolam,alprazolam,True,True,True
21,alpraz,alprazolam,False,False,True,True
22,xanax,alprazolam,alprazolam,True,True,True
23,frontal,alprazolam,False,False,False,False
24,xanax,alprazolam,alprazolam,True,True,True
25,niravam,alprazolam,alprazolam,True,True,True
26,alpraz,alprazolam,False,False,True,True
27,xanor,alprazolam,alprazolam,True,True,True
28,zanapam,alprazolam,False,False,True,True
29,bars,alprazolam,False,False,False,True
30,alpraz,alprazolam,False,False,True,True
31,alprazolan,alprazolam,alprazolam,True,True,True
32,alprazolamum,alprazolam,False,False,True,True
33,xanax,alprazolam,alprazolam,True,True,True
34,ativan,alprazolam,lorazepam,False,False,False
35,alpraz,alprazolam,False,False,True,True
36,alprazolam,alprazolam,alprazolam,True,True,True
37,xanax,alprazolam,alprazolam,True,True,True
38,xanor,alprazolam,alprazolam,True,True,True
39,zanax,alprazolam,alprazolam,True,True,True
40,xanor,alprazolam,alprazolam,True,True,True
41,alpraz,alprazolam,False,False,True,True
42,xanax,alprazolam,alprazolam,True,True,True
43,alpraz,alprazolam,False,False,True,True
44,alp,alprazolam,False,False,False,True
45,alpraz,alprazolam,False,False,True,True
46,alprazolam,alprazolam,alprazolam,True,True,True
47,alprazolan,alprazolam,alprazolam,True,True,True
48,alprazolsm,alprazolam,False,False,True,True
49,alpraz,alprazolam,False,False,True,True
50,alprazolam,alprazolam,alprazolam,True,True,True
51,aplrazolam,alprazolam,alprazolam,True,False,True
52,xanax,alprazolam,alprazolam,True,True,True
53,xanor,alprazolam,alprazolam,True,True,True
54,alpraz,alprazolam,False,False,True,True
55,alpraz,alprazolam,False,False,True,True
56,alprazolams,alprazolam,alprazolam,True,True,True
57,alprazolam,alprazolam,alprazolam,True,True,True
58,alpraz,alprazolam,False,False,True,True
59,alp,alprazolam,False,False,False,True
60,xanax,alprazolam,alprazolam,True,True,True
61,alprazolan,alprazolam,alprazolam,True,True,True
62,alprazolane,alprazolam,False,False,True,True
63,lorazepam,alprazolam,lorazepam,False,False,False
64,diazepam,alprazolam,diazepam,False,False,False
65,xanor,alprazolam,alprazolam,True,True,True
66,alpraz,alprazolam,False,False,True,True
67,alprazolan,alprazolam,alprazolam,True,True,True
68,alprazolamum,alprazolam,False,False,True,True
69,xanor,alprazolam,alprazolam,True,True,True
70,serena,alprazolam,False,False,False,False
71,xanax,alprazolam,alprazolam,True,True,True
72,zanapam,alprazolam,False,False,True,True
73,alpraz,alprazolam,False,False,True,True
74,xanor,alprazolam,alprazolam,True,True,True
75,zolam,alprazolam,False,False,True,True
76,xanax,alprazolam,alprazolam,True,True,True
77,alpraz,alprazolam,False,False,True,True
