,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,GPT-3 term in Google,GPT-3 term + pill in Google
0,zolam,alprazolam,False,False,True,True
1,alzolam,alprazolam,False,False,True,True
2,xanax,alprazolam,alprazolam,True,True,True
3,alprazolame,alprazolam,False,False,True,True
4,alprazolan,alprazolam,alprazolam,True,True,True
5,alprazolana,alprazolam,False,False,True,True
6,alprazolas,alprazolam,False,False,True,True
7,alprazolasm,alprazolam,False,False,True,Error
8,alprazolazepam,alprazolam,False,False,Error,Error
9,alprazolamum,alprazolam,False,False,True,True
10,alprazolans,alprazolam,False,False,True,True
11,alprazolams,alprazolam,alprazolam,True,True,True
12,zanapam,alprazolam,False,False,True,True
13,ativan,alprazolam,lorazepam,False,False,False
14,zanex,alprazolam,False,False,False,True
15,xanax,alprazolam,alprazolam,True,True,True
16,alpraz,alprazolam,False,False,True,True
17,alp,alprazolam,False,False,False,True
18,azolam,alprazolam,acetazolamide,False,True,True
19,alprazolan,alprazolam,alprazolam,True,True,True
20,alprazolom,alprazolam,alprazolam,True,True,True
21,alpraz,alprazolam,False,False,True,True
22,alpram,alprazolam,False,False,True,True
23,ativan,alprazolam,lorazepam,False,False,False
24,xanax,alprazolam,alprazolam,True,True,True
25,alprazolan,alprazolam,alprazolam,True,True,True
26,alprazolom,alprazolam,alprazolam,True,True,True
27,alyprazam,alprazolam,False,False,Error,Error
28,anaxazolam,alprazolam,False,False,Error,False
29,azolam,alprazolam,acetazolamide,False,True,True
30,calmpose,alprazolam,False,False,False,False
31,dalmane,alprazolam,flurazepam,False,False,False
32,estazolam,alprazolam,estazolam,False,False,False
33,flurazepam,alprazolam,flurazepam,False,False,False
34,halcion,alprazolam,triazolam,False,False,False
35,klonopin,alprazolam,clonazepam,False,True,False
36,librium,alprazolam,chlordiazepoxide,False,False,False
37,lorazepam,alprazolam,lorazepam,False,False,False
38,restoril,alprazolam,temazepam,False,False,False
39,serax,alprazolam,oxazepam,False,False,False
40,tranxene,alprazolam,clorazepate,False,False,False
41,valium,alprazolam,diazepam,False,False,False
42,xanax,alprazolam,alprazolam,True,True,True
43,xanax,alprazolam,alprazolam,True,True,True
44,alpraz,alprazolam,False,False,True,True
45,alprazolam,alprazolam,alprazolam,True,True,True
46,zolofts,alprazolam,sertraline,False,False,False
47,aprozam,alprazolam,False,False,True,True
