,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,GPT-3 term in Google,GPT-3 term + pill in Google
0,alprazolams,alprazolam,alprazolam,True,True,True
1,xanax,alprazolam,alprazolam,True,True,True
2,xanax,alprazolam,alprazolam,True,True,True
3,loralam,alprazolam,False,False,False,False
4,alazopram,alprazolam,False,False,True,True
5,alprazolan,alprazolam,alprazolam,True,True,True
6,aripiprazole,alprazolam,aripiprazole,False,False,False
7,lorazepam,alprazolam,lorazepam,False,False,False
8,alpraz,alprazolam,False,False,True,True
9,alzolam,alprazolam,False,False,True,True
10,xanax,alprazolam,alprazolam,True,True,True
11,xanax,alprazolam,alprazolam,True,True,True
12,xanax,alprazolam,alprazolam,True,True,True
13,xanax,alprazolam,alprazolam,True,True,True
14,xanax,alprazolam,alprazolam,True,True,True
15,alpralozam,alprazolam,alprazolam,True,False,True
16,alprazolams,alprazolam,alprazolam,True,True,True
17,alpraz,alprazolam,False,False,True,True
18,alprazolam,alprazolam,alprazolam,True,True,True
19,alpraz,alprazolam,False,False,True,True
20,alprazol,alprazolam,False,False,True,True
21,alpraz,alprazolam,False,False,True,True
22,alprazolsm,alprazolam,False,False,True,True
23,alprozalam,alprazolam,alprazolam,True,True,True
24,alpraz,alprazolam,False,False,True,True
25,xanax,alprazolam,alprazolam,True,True,True
26,alprazolam,alprazolam,alprazolam,True,True,True
27,alprazolam,alprazolam,alprazolam,True,True,True
28,zaponex,alprazolam,False,False,False,False
29,alphrax,alprazolam,False,False,True,True
30,xanax,alprazolam,alprazolam,True,True,True
31,nozet,alprazolam,False,False,False,False
32,alsopraz,alprazolam,False,False,False,Error
33,alrazolam,alprazolam,alprazolam,True,True,True
34,aplrazolam,alprazolam,alprazolam,True,False,True
35,frontin,alprazolam,False,False,False,True
36,neupax,alprazolam,False,False,True,True
37,flumazenil,alprazolam,flumazenil,False,False,False
38,xanax,alprazolam,alprazolam,True,True,True
39,aloprazolam,alprazolam,alprazolam,True,True,True
40,xanax,alprazolam,alprazolam,True,True,True
41,cipralex,alprazolam,escitalopram,False,False,False
42,xanax,alprazolam,alprazolam,True,True,True
43,alzolam,alprazolam,False,False,True,True
44,zopax,alprazolam,False,False,True,True
45,tazepam,alprazolam,False,False,False,False
46,lorazepam,alprazolam,lorazepam,False,False,False
47,restoril,alprazolam,temazepam,False,False,False
48,xanax,alprazolam,alprazolam,True,True,True
49,azolam,alprazolam,acetazolamide,False,True,True
50,alpz,alprazolam,False,False,False,True
51,xanbars,alprazolam,False,False,True,True
52,alpraz,alprazolam,False,False,True,True
53,alp,alprazolam,False,False,False,True
54,xanax,alprazolam,alprazolam,True,True,True
55,ativan,alprazolam,lorazepam,False,False,False
56,xanax,alprazolam,alprazolam,True,True,True
57,alprazolsm,alprazolam,False,False,True,True
58,alprazlam,alprazolam,False,False,True,True
59,xanax,alprazolam,alprazolam,True,True,True
60,alprazolume,alprazolam,False,False,Error,Error
61,alprazolan,alprazolam,alprazolam,True,True,True
62,xanax,alprazolam,alprazolam,True,True,True
63,ativan,alprazolam,lorazepam,False,False,False
64,xanax,alprazolam,alprazolam,True,True,True
65,alprazolan,alprazolam,alprazolam,True,True,True
66,alprazolane,alprazolam,False,False,True,True
67,ativan,alprazolam,lorazepam,False,False,False
68,alprazolan,alprazolam,alprazolam,True,True,True
69,azolam,alprazolam,acetazolamide,False,True,True
70,xanor,alprazolam,alprazolam,True,True,True
71,alazor,alprazolam,False,False,False,False
72,alprazolsm,alprazolam,False,False,True,True
73,alprazlam,alprazolam,False,False,True,True
74,xanax,alprazolam,alprazolam,True,True,True
75,alprazolos,alprazolam,False,False,Error,True
76,alprozolam,alprazolam,alprazolam,True,True,True
77,xanor,alprazolam,alprazolam,True,True,True
78,neozolam,alprazolam,False,False,True,True
79,xanax,alprazolam,alprazolam,True,True,True
80,xanax,alprazolam,alprazolam,True,True,True
81,ativan,alprazolam,lorazepam,False,False,False
82,alprozalam,alprazolam,alprazolam,True,True,True
83,aplrazolam,alprazolam,alprazolam,True,False,True
84,xanax,alprazolam,alprazolam,True,True,True
85,zanex,alprazolam,False,False,False,True
86,ativan,alprazolam,lorazepam,False,False,False
87,xanax,alprazolam,alprazolam,True,True,True
88,xanax,alprazolam,alprazolam,True,True,True
89,tafil,alprazolam,alprazolam,True,True,True
90,xanax,alprazolam,alprazolam,True,True,True
91,xanax,alprazolam,alprazolam,True,True,True
92,alpam,alprazolam,False,False,False,False
93,alprozalam,alprazolam,alprazolam,True,True,True
94,alprazolam,alprazolam,alprazolam,True,True,True
95,zanex,alprazolam,False,False,False,True
96,xanax,alprazolam,alprazolam,True,True,True
97,xanax,alprazolam,alprazolam,True,True,True
98,xanax,alprazolam,alprazolam,True,True,True
99,xanax,alprazolam,alprazolam,True,True,True
100,xanor,alprazolam,alprazolam,True,True,True
101,zapos,alprazolam,False,False,Error,False
102,aplrazolam,alprazolam,alprazolam,True,False,True
103,alpazolam,alprazolam,alprazolam,True,True,True
104,xanax,alprazolam,alprazolam,True,True,True
105,zanax,alprazolam,alprazolam,True,True,True
106,zanax,alprazolam,alprazolam,True,True,True
107,azan,alprazolam,False,False,False,False
108,ativan,alprazolam,lorazepam,False,False,False
109,xanax,alprazolam,alprazolam,True,True,True
110,xanax,alprazolam,alprazolam,True,True,True
111,entazolam,alprazolam,False,False,False,False
112,frontal,alprazolam,False,False,False,False
113,niravam,alprazolam,alprazolam,True,True,True
114,tranquinal,alprazolam,False,False,True,True
115,alpraz,alprazolam,False,False,True,True
116,alp,alprazolam,False,False,False,True
117,azipro,alprazolam,False,False,False,False
118,alpraz,alprazolam,False,False,True,True
119,alpraz,alprazolam,False,False,True,True
120,xanor,alprazolam,alprazolam,True,True,True
121,alprazolam_xr,alprazolam,alprazolam,True,True,True
122,alpra,alprazolam,estradiol,False,True,True
123,alpraz,alprazolam,False,False,True,True
124,xanor,alprazolam,alprazolam,True,True,True
125,alpraz,alprazolam,False,False,True,True
126,alprazolan,alprazolam,alprazolam,True,True,True
127,alprazolsm,alprazolam,False,False,True,True
128,xanor,alprazolam,alprazolam,True,True,True
129,tranquilizers,alprazolam,False,False,True,True
130,alazopram,alprazolam,False,False,True,True
131,anzalika,alprazolam,False,False,False,False
132,xanax,alprazolam,alprazolam,True,True,True
133,prosom,alprazolam,estazolam,False,False,False
134,neplax,alprazolam,False,False,False,False
135,xanax,alprazolam,alprazolam,True,True,True
136,alpraz,alprazolam,False,False,True,True
137,azor,alprazolam,olmesartan,False,False,False
138,ativan,alprazolam,lorazepam,False,False,False
139,alprozalam,alprazolam,alprazolam,True,True,True
140,alprazolom,alprazolam,alprazolam,True,True,True
141,xanax,alprazolam,alprazolam,True,True,True
142,aZorg,alprazolam,False,False,False,False
143,alpram,alprazolam,False,False,True,True
144,alprazolom,alprazolam,alprazolam,True,True,True
145,xanax,alprazolam,alprazolam,True,True,True
146,a-pvp,alprazolam,False,False,False,False
147,pentedrone,alprazolam,cathinone,False,False,False
148,xanax,alprazolam,alprazolam,True,True,True
149,ativan,alprazolam,lorazepam,False,False,False
150,xanaxx,alprazolam,False,False,True,True
151,alpraz,alprazolam,False,False,True,True
152,valium,alprazolam,diazepam,False,False,False
153,ativan,alprazolam,lorazepam,False,False,False
154,alprax,alprazolam,alprazolam,False,True,True
155,alzolam,alprazolam,False,False,True,True
156,alfrex,alprazolam,False,False,False,False
157,alpraz,alprazolam,False,False,True,True
158,xanax,alprazolam,alprazolam,True,True,True
159,ativan,alprazolam,lorazepam,False,False,False
160,zoloft,alprazolam,sertraline,False,False,False
161,xanor,alprazolam,alprazolam,True,True,True
162,alpraz,alprazolam,False,False,True,True
163,ativan,alprazolam,lorazepam,False,False,False
164,alprax,alprazolam,alprazolam,False,True,True
165,alzolam,alprazolam,False,False,True,True
166,alpraz,alprazolam,False,False,True,True
167,xanax,alprazolam,alprazolam,True,True,True
168,xanax_bars,alprazolam,False,True,True,True
169,white_xanax,alprazolam,False,True,False,True
170,alpraz,alprazolam,False,False,True,True
171,zolam,alprazolam,False,False,True,True
172,alprozalam,alprazolam,alprazolam,True,True,True
173,aplrazolam,alprazolam,alprazolam,True,False,True
174,xanax,alprazolam,alprazolam,True,True,True
175,alprazolan,alprazolam,alprazolam,True,True,True
176,alfazolam,alprazolam,False,False,True,True
177,alprazam,alprazolam,False,False,True,True
178,aiplrazoam,alprazolam,False,False,Error,Error
179,alprazolam,alprazolam,alprazolam,True,True,True
180,xanax,alprazolam,alprazolam,True,True,True
181,xanax,alprazolam,alprazolam,True,True,True
182,alprozolam,alprazolam,alprazolam,True,True,True
183,alprazolamum_,alprazolam,False,False,True,True
184,alprazolane,alprazolam,False,False,True,True
185,ativan,alprazolam,lorazepam,False,False,False
186,zerin,alprazolam,False,False,False,False
187,xanax,alprazolam,alprazolam,True,True,True
188,alpraz,alprazolam,False,False,True,True
189,xanax,alprazolam,alprazolam,True,True,True
190,eszopiclone,alprazolam,eszopiclone,False,False,False
191,lorazepam,alprazolam,lorazepam,False,False,False
192,ativan,alprazolam,lorazepam,False,False,False
193,klonopin,alprazolam,clonazepam,False,True,False
194,alzapam,alprazolam,False,False,True,True
195,alzolam,alprazolam,False,False,True,True
196,alzapam,alprazolam,False,False,True,True
197,frontin,alprazolam,False,False,False,True
198,xanax,alprazolam,alprazolam,True,True,True
199,alprazolan,alprazolam,alprazolam,True,True,True
200,aprozalem,alprazolam,False,False,True,True
201,xanax,alprazolam,alprazolam,True,True,True
202,xanax,alprazolam,alprazolam,True,True,True
203,alprazolan,alprazolam,alprazolam,True,True,True
204,alprazolamo,alprazolam,False,False,True,True
205,xanax,alprazolam,alprazolam,True,True,True
206,mirapex,alprazolam,pramipexole,False,False,False
207,aprazolam,alprazolam,alprazolam,True,True,True
208,alpraz,alprazolam,False,False,True,True
209,alzolam,alprazolam,False,False,True,True
210,xanbars,alprazolam,False,False,True,True
211,xanax,alprazolam,alprazolam,True,True,True
212,ativan,alprazolam,lorazepam,False,False,False
213,alprazolan,alprazolam,alprazolam,True,True,True
214,alprazolam,alprazolam,alprazolam,True,True,True
215,xanak,alprazolam,False,False,False,True
216,azolam,alprazolam,acetazolamide,False,True,True
217,gabapentin,alprazolam,gabapentin,False,False,False
218,lorazepam,alprazolam,lorazepam,False,False,False
219,alprazalom,alprazolam,alprazolam,True,True,True
220,xloprazolam,alprazolam,False,False,False,False
221,xanax,alprazolam,alprazolam,True,True,True
222,serene,alprazolam,False,False,False,False
223,axoren,alprazolam,False,False,False,False
224,xanor,alprazolam,alprazolam,True,True,True
225,alpraz,alprazolam,False,False,True,True
226,alpralozam,alprazolam,alprazolam,True,False,True
227,azolam,alprazolam,acetazolamide,False,True,True
228,ativan,alprazolam,lorazepam,False,False,False
229,klonopin,alprazolam,clonazepam,False,True,False
230,ativan,alprazolam,lorazepam,False,False,False
231,xanax,alprazolam,alprazolam,True,True,True
232,xanax,alprazolam,alprazolam,True,True,True
233,frontal,alprazolam,False,False,False,False
234,xanax,alprazolam,alprazolam,True,True,True
235,xanax,alprazolam,alprazolam,True,True,True
236,aplrazolam,alprazolam,alprazolam,True,False,True
237,alprazlam,alprazolam,False,False,True,True
238,casaclam,alprazolam,False,False,False,Error
239,alprazol,alprazolam,False,False,True,True
240,alprazalam,alprazolam,alprazolam,True,True,True
241,alpzolam,alprazolam,False,False,True,True
242,aplrazolam,alprazolam,alprazolam,True,False,True
243,xanax,alprazolam,alprazolam,True,True,True
244,alzolam,alprazolam,False,False,True,True
245,alazor,alprazolam,False,False,False,False
246,tafil,alprazolam,alprazolam,True,True,True
247,alzolam,alprazolam,False,False,True,True
248,xanax,alprazolam,alprazolam,True,True,True
249,xanax,alprazolam,alprazolam,True,True,True
250,xanax,alprazolam,alprazolam,True,True,True
251,zanex,alprazolam,False,False,False,True
252,ikes,alprazolam,False,False,False,False
253,tranquinal,alprazolam,False,False,True,True
254,alioram,alprazolam,False,False,False,False
255,xanax,alprazolam,alprazolam,True,True,True
256,xanax,alprazolam,alprazolam,True,True,True
257,alprox,alprazolam,False,False,True,True
258,tafil,alprazolam,alprazolam,True,True,True
259,alpdazolam,alprazolam,False,False,True,False
260,alprazolan,alprazolam,alprazolam,True,True,True
261,aplrazolam,alprazolam,alprazolam,True,False,True
262,alpazolam,alprazolam,alprazolam,True,True,True
263,azapam,alprazolam,False,False,False,False
264,xanax,alprazolam,alprazolam,True,True,True
265,arazolam,alprazolam,False,False,True,True
266,zolam,alprazolam,False,False,True,True
267,bars,alprazolam,False,False,False,True
268,anzilum,alprazolam,False,False,False,False
269,cinolaze,alprazolam,False,False,False,False
270,f049,alprazolam,False,False,False,False
271,4-hydroxy,alprazolam,False,False,False,False
272,trozolam,alprazolam,False,False,False,False
273,alzolam,alprazolam,False,False,True,True
274,alprazol,alprazolam,False,False,True,True
275,alprazolene,alprazolam,False,False,Error,Error
276,alprazolum,alprazolam,False,False,True,True
277,xanax,alprazolam,alprazolam,True,True,True
278,lorazepam,alprazolam,lorazepam,False,False,False
279,diazepam,alprazolam,diazepam,False,False,False
280,alpazolam,alprazolam,alprazolam,True,True,True
281,alprozalam,alprazolam,alprazolam,True,True,True
282,alpraz,alprazolam,False,False,True,True
283,alpzolam,alprazolam,False,False,True,True
284,xanax,alprazolam,alprazolam,True,True,True
285,xanax,alprazolam,alprazolam,True,True,True
286,xanax,alprazolam,alprazolam,True,True,True
287,arazolam,alprazolam,False,False,True,True
288,xanax,alprazolam,alprazolam,True,True,True
289,xanax,alprazolam,alprazolam,True,True,True
290,xanax,alprazolam,alprazolam,True,True,True
291,xanax,alprazolam,alprazolam,True,True,True
292,ativan,alprazolam,lorazepam,False,False,False
293,xanax,alprazolam,alprazolam,True,True,True
294,xanax,alprazolam,alprazolam,True,True,True
295,alpramaze,alprazolam,False,False,False,False
296,alzolam,alprazolam,False,False,True,True
297,palax,alprazolam,False,False,False,False
298,xanax,alprazolam,alprazolam,True,True,True
299,lorazepam,alprazolam,lorazepam,False,False,False
300,diazepam,alprazolam,diazepam,False,False,False
301,alpraz,alprazolam,False,False,True,True
302,alzolam,alprazolam,False,False,True,True
303,allied,alprazolam,False,False,False,False
304,alpeza,alprazolam,False,False,False,False
305,xanax,alprazolam,alprazolam,True,True,True
306,alprazolam,alprazolam,alprazolam,True,True,True
307,zanax,alprazolam,alprazolam,True,True,True
308,alprozolam,alprazolam,alprazolam,True,True,True
309,xanax,alprazolam,alprazolam,True,True,True
310,xanax,alprazolam,alprazolam,True,True,True
311,alprazolan,alprazolam,alprazolam,True,True,True
312,azopam,alprazolam,False,False,False,False
313,azanz,alprazolam,False,False,False,False
314,zanax,alprazolam,alprazolam,True,True,True
315,alprazolan,alprazolam,alprazolam,True,True,True
316,alprazomam,alprazolam,False,False,True,True
317,xanax,alprazolam,alprazolam,True,True,True
318,xanax,alprazolam,alprazolam,True,True,True
319,xanor,alprazolam,alprazolam,True,True,True
320,xanax,alprazolam,alprazolam,True,True,True
321,triazolam,alprazolam,triazolam,False,False,False
322,ativan,alprazolam,lorazepam,False,False,False
323,ativan,alprazolam,lorazepam,False,False,False
324,aplrazolam,alprazolam,alprazolam,True,False,True
325,zanax,alprazolam,alprazolam,True,True,True
326,ativan,alprazolam,lorazepam,False,False,False
327,xanax,alprazolam,alprazolam,True,True,True
328,alpraz,alprazolam,False,False,True,True
329,xanax,alprazolam,alprazolam,True,True,True
330,zanax,alprazolam,alprazolam,True,True,True
331,iprex,alprazolam,False,False,False,False
332,xanax_bars,alprazolam,False,True,True,True
