,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,GPT-3 term in Google,GPT-3 term + pill in Google
0,alprazolan,alprazolam,alprazolam,True,True,True
1,alprazolame,alprazolam,False,False,True,True
2,xanor,alprazolam,alprazolam,True,True,True
3,niravam,alprazolam,alprazolam,True,True,True
4,ativan,alprazolam,lorazepam,False,False,False
5,niravam,alprazolam,alprazolam,True,True,True
6,ativan,alprazolam,lorazepam,False,False,False
7,alpraz,alprazolam,False,False,True,True
8,xanor,alprazolam,alprazolam,True,True,True
9,alpraz,alprazolam,False,False,True,True
10,alprazolam,alprazolam,alprazolam,True,True,True
11,alprazolam,alprazolam,alprazolam,True,True,True
12,alpraz,alprazolam,False,False,True,True
13,xanor,alprazolam,alprazolam,True,True,True
14,alpraz,alprazolam,False,False,True,True
15,alprazolam,alprazolam,alprazolam,True,True,True
16,bars,alprazolam,False,False,False,True
17,yellow,alprazolam,orange,False,False,False
18,xanax,alprazolam,alprazolam,True,True,True
19,ativan,alprazolam,lorazepam,False,False,False
20,alprazolomide,alprazolam,False,False,Error,Error
21,alprazolamine,alprazolam,False,False,True,True
22,alprazolsm,alprazolam,False,False,True,True
23,alprazolan,alprazolam,alprazolam,True,True,True
24,ativan,alprazolam,lorazepam,False,False,False
25,alzolam,alprazolam,False,False,True,True
26,xanax,alprazolam,alprazolam,True,True,True
27,alprazolams,alprazolam,alprazolam,True,True,True
28,alzolam,alprazolam,False,False,True,True
29,alpraz,alprazolam,False,False,True,True
30,xanax,alprazolam,alprazolam,True,True,True
31,zanex,alprazolam,False,False,False,True
32,xanax,alprazolam,alprazolam,True,True,True
33,xanax,alprazolam,alprazolam,True,True,True
34,xanax,alprazolam,alprazolam,True,True,True
35,alpraz,alprazolam,False,False,True,True
36,xanax,alprazolam,alprazolam,True,True,True
37,alpraz,alprazolam,False,False,True,True
38,alprazolame,alprazolam,False,False,True,True
39,alpraz,alprazolam,False,False,True,True
40,alprazolam,alprazolam,alprazolam,True,True,True
41,ativan,alprazolam,lorazepam,False,False,False
42,ativan,alprazolam,lorazepam,False,False,False
43,xanbars,alprazolam,False,False,True,True
44,alprazolan,alprazolam,alprazolam,True,True,True
45,alprazolane,alprazolam,False,False,True,True
46,xanax,alprazolam,alprazolam,True,True,True
47,alpraz,alprazolam,False,False,True,True
48,alprazolam,alprazolam,alprazolam,True,True,True
49,xanbars,alprazolam,False,False,True,True
50,ativan,alprazolam,lorazepam,False,False,False
51,alpraz,alprazolam,False,False,True,True
52,xanax,alprazolam,alprazolam,True,True,True
53,ativan,alprazolam,lorazepam,False,False,False
54,xanax,alprazolam,alprazolam,True,True,True
55,alpraz,alprazolam,False,False,True,True
56,alprazolan,alprazolam,alprazolam,True,True,True
57,alprazolane,alprazolam,False,False,True,True
58,xanax,alprazolam,alprazolam,True,True,True
59,bars,alprazolam,False,False,False,True
60,yellow,alprazolam,orange,False,False,False
61,xanax,alprazolam,alprazolam,True,True,True
62,alpraz,alprazolam,False,False,True,True
63,alp,alprazolam,False,False,False,True
64,alpraz,alprazolam,False,False,True,True
65,alprazolam,alprazolam,alprazolam,True,True,True
66,alpraz,alprazolam,False,False,True,True
67,alprazolam,alprazolam,alprazolam,True,True,True
68,xanax,alprazolam,alprazolam,True,True,True
69,alzolam,alprazolam,False,False,True,True
70,zanapam,alprazolam,False,False,True,True
71,alprazolan,alprazolam,alprazolam,True,True,True
72,alprazolane,alprazolam,False,False,True,True
73,alpraz,alprazolam,False,False,True,True
74,alzolam,alprazolam,False,False,True,True
75,xanax,alprazolam,alprazolam,True,True,True
76,xanax,alprazolam,alprazolam,True,True,True
77,ativan,alprazolam,lorazepam,False,False,False
78,xanax_bars,alprazolam,False,True,True,True
79,xanax_pills,alprazolam,False,True,True,False
80,xanax,alprazolam,alprazolam,True,True,True
81,ativan,alprazolam,lorazepam,False,False,False
82,alpraz,alprazolam,False,False,True,True
83,alprazolam,alprazolam,alprazolam,True,True,True
84,xanax,alprazolam,alprazolam,True,True,True
85,alpraz,alprazolam,False,False,True,True
86,xanax,alprazolam,alprazolam,True,True,True
87,xanax,alprazolam,alprazolam,True,True,True
88,alazolam,alprazolam,False,False,True,True
89,alpraz,alprazolam,False,False,True,True
90,xanax,alprazolam,alprazolam,True,True,True
91,ativan,alprazolam,lorazepam,False,False,False
92,xanax,alprazolam,alprazolam,True,True,True
93,xanax,alprazolam,alprazolam,True,True,True
94,alpraz,alprazolam,False,False,True,True
95,alprazolam,alprazolam,alprazolam,True,True,True
96,diazepam,alprazolam,diazepam,False,False,False
97,lorazepam,alprazolam,lorazepam,False,False,False
98,alpraz,alprazolam,False,False,True,True
99,alprazolam,alprazolam,alprazolam,True,True,True
100,xanax,alprazolam,alprazolam,True,True,True
101,ativan,alprazolam,lorazepam,False,False,False
102,alprazolamum,alprazolam,False,False,True,True
103,alprazolans,alprazolam,False,False,True,True
104,zanax,alprazolam,alprazolam,True,True,True
105,xanax,alprazolam,alprazolam,True,True,True
106,alpraz,alprazolam,False,False,True,True
107,xanax,alprazolam,alprazolam,True,True,True
108,alprazolan,alprazolam,alprazolam,True,True,True
109,alzolam,alprazolam,False,False,True,True
110,alpraz,alprazolam,False,False,True,True
111,xanor,alprazolam,alprazolam,True,True,True
112,zanapam,alprazolam,False,False,True,True
113,xanax,alprazolam,alprazolam,True,True,True
114,ativan,alprazolam,lorazepam,False,False,False
115,xanax,alprazolam,alprazolam,True,True,True
116,alpraz,alprazolam,False,False,True,True
117,xanax,alprazolam,alprazolam,True,True,True
118,nozepam,alprazolam,False,False,False,False
119,alazolam,alprazolam,False,False,True,True
120,alpraz,alprazolam,False,False,True,True
121,alprax,alprazolam,alprazolam,False,True,True
122,xanax,alprazolam,alprazolam,True,True,True
123,xanax,alprazolam,alprazolam,True,True,True
124,xanax,alprazolam,alprazolam,True,True,True
125,zanapam,alprazolam,False,False,True,True
126,alprazolom,alprazolam,alprazolam,True,True,True
127,alprazolan,alprazolam,alprazolam,True,True,True
128,ativan,alprazolam,lorazepam,False,False,False
129,xanax,alprazolam,alprazolam,True,True,True
130,ativan,alprazolam,lorazepam,False,False,False
131,alpraz,alprazolam,False,False,True,True
132,alp,alprazolam,False,False,False,True
133,diazepam,alprazolam,diazepam,False,False,False
134,lorazepam,alprazolam,lorazepam,False,False,False
135,ativan,alprazolam,lorazepam,False,False,False
136,nozolam,alprazolam,False,False,False,True
137,alpraz,alprazolam,False,False,True,True
138,ativan,alprazolam,lorazepam,False,False,False
139,tranax,alprazolam,filgrastim,False,False,True
140,alzolam,alprazolam,False,False,True,True
141,xanax,alprazolam,alprazolam,True,True,True
142,alprazolan,alprazolam,alprazolam,True,True,True
143,alprazolsm,alprazolam,False,False,True,True
144,alpraz,alprazolam,False,False,True,True
145,xanor,alprazolam,alprazolam,True,True,True
146,alpraz,alprazolam,False,False,True,True
147,ativan,alprazolam,lorazepam,False,False,False
148,xanor,alprazolam,alprazolam,True,True,True
149,zolam,alprazolam,False,False,True,True
150,alprazolsm,alprazolam,False,False,True,True
151,alprazoltam,alprazolam,False,False,True,True
152,alprazolan,alprazolam,alprazolam,True,True,True
153,alprazolamum,alprazolam,False,False,True,True
154,xanax,alprazolam,alprazolam,True,True,True
155,xanax,alprazolam,alprazolam,True,True,True
156,alpraz,alprazolam,False,False,True,True
157,alprazolam,alprazolam,alprazolam,True,True,True
