,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,GPT-3 term in Google,GPT-3 term + pill in Google
0,zanex,alprazolam,False,False,False,True
1,zolam,alprazolam,False,False,True,True
2,xanax,alprazolam,alprazolam,True,True,True
3,alprazolan,alprazolam,alprazolam,True,True,True
4,alprazolome,alprazolam,False,False,True,True
5,ativan,alprazolam,lorazepam,False,False,False
6,alpraz,alprazolam,False,False,True,True
7,alazolam,alprazolam,False,False,True,True
8,zanex,alprazolam,False,False,False,True
9,neozepam,alprazolam,False,False,False,False
10,zolofts,alprazolam,sertraline,False,False,False
11,ativan,alprazolam,lorazepam,False,False,False
12,zoloft,alprazolam,sertraline,False,False,False
13,ativan,alprazolam,lorazepam,False,False,False
14,xanax,alprazolam,alprazolam,True,True,True
15,alprazolamum,alprazolam,False,False,True,True
16,alprazolan,alprazolam,alprazolam,True,True,True
17,zanex,alprazolam,False,False,False,True
18,zanax,alprazolam,alprazolam,True,True,True
19,xanax,alprazolam,alprazolam,True,True,True
20,acloprazolam,alprazolam,False,False,False,Error
21,zeprazolam,alprazolam,False,False,Error,Error
22,zoloft,alprazolam,sertraline,False,False,False
23,lexapro,alprazolam,escitalopram,False,False,False
24,paxil,alprazolam,paroxetine,False,False,False
25,prozac,alprazolam,fluoxetine,False,False,False
26,zolpidem,alprazolam,zolpidem,False,False,False
27,eszopiclone,alprazolam,eszopiclone,False,False,False
28,zaleplon,alprazolam,zaleplon,False,False,False
29,xanax,alprazolam,alprazolam,True,True,True
30,xansx,alprazolam,alprazolam,True,True,True
31,ativan,alprazolam,lorazepam,False,False,False
32,alpraz,alprazolam,False,False,True,True
33,zolam,alprazolam,False,False,True,True
34,flunitrazepam,alprazolam,flunitrazepam,False,False,False
35,halazepam,alprazolam,halazepam,False,False,True
36,lorazepam,alprazolam,lorazepam,False,False,False
37,oxazepam,alprazolam,oxazepam,False,False,False
38,prazepam,alprazolam,prazepam,False,False,True
39,temazepam,alprazolam,temazepam,False,False,False
40,xanax_bars,alprazolam,False,True,True,True
41,xanor,alprazolam,alprazolam,True,True,True
42,zanapam,alprazolam,False,False,True,True
43,alpraz,alprazolam,False,False,True,True
44,alpraz,alprazolam,False,False,True,True
45,alzolam,alprazolam,False,False,True,True
46,zolpidem,alprazolam,zolpidem,False,False,False
47,alpraz,alprazolam,False,False,True,True
48,alprax,alprazolam,alprazolam,False,True,True
49,zoloft,alprazolam,sertraline,False,False,False
50,prozac,alprazolam,fluoxetine,False,False,False
51,paxil,alprazolam,paroxetine,False,False,False
52,lexapro,alprazolam,escitalopram,False,False,False
53,celexa,alprazolam,citalopram,False,False,False
54,effexor,alprazolam,venlafaxine,False,False,False
55,aripiprazole,alprazolam,aripiprazole,False,False,False
56,asenapine,alprazolam,asenapine,False,False,False
57,chlorpromazine,alprazolam,chlorpromazine,False,False,False
58,clozapine,alprazolam,clozapine,False,False,False
59,droperidol,alprazolam,droperidol,False,False,False
60,fluphenazine,alprazolam,fluphenazine,False,False,False
61,haloperidol,alprazolam,haloperidol,False,False,False
62,iloperidone,alprazolam,iloperidone,False,False,False
63,loxapine,alprazolam,loxapine,False,False,False
64,mesoridazine,alprazolam,False,False,False,False
65,olanzapine,alprazolam,olanzapine,False,False,False
66,perphenazine,alprazolam,perphenazine,False,False,False
67,pimozide,alprazolam,pimozide,False,False,False
68,quetiapine,alprazolam,quetiapine,False,False,False
69,risperidone,alprazolam,risperidone,False,False,False
70,thioridazine,alprazolam,thioridazine,False,False,False
71,ziprasidone,alprazolam,ziprasidone,False,False,False
72,alprozalam,alprazolam,alprazolam,True,True,True
73,prazolam,alprazolam,alprazolam,True,True,True
74,zolpidem,alprazolam,zolpidem,False,False,False
75,zaleplon,alprazolam,zaleplon,False,False,False
76,alprazolom,alprazolam,alprazolam,True,True,True
77,alprazolon,alprazolam,False,False,True,True
78,alprazolum,alprazolam,False,False,True,True
79,zanex,alprazolam,False,False,False,True
80,ativan,alprazolam,lorazepam,False,False,False
81,ativan,alprazolam,lorazepam,False,False,False
82,klonopin,alprazolam,clonazepam,False,True,False
83,valium,alprazolam,diazepam,False,False,False
84,lorazepam,alprazolam,lorazepam,False,False,False
85,zanapam,alprazolam,False,False,True,True
86,zolam,alprazolam,False,False,True,True
87,zoldac,alprazolam,False,False,False,False
88,alprazolan,alprazolam,alprazolam,True,True,True
89,alzolam,alprazolam,False,False,True,True
90,alprozalam,alprazolam,alprazolam,True,True,True
91,alpraz,alprazolam,False,False,True,True
92,alprazalam,alprazolam,alprazolam,True,True,True
93,alprazolan,alprazolam,alprazolam,True,True,True
94,alprazolom,alprazolam,alprazolam,True,True,True
95,prazosin,alprazolam,prazosin,False,False,False
96,z-bars,alprazolam,False,False,True,True
97,xanax,alprazolam,alprazolam,True,True,True
98,xanax,alprazolam,alprazolam,True,True,True
99,alprozolam,alprazolam,alprazolam,True,True,True
100,zoloft,alprazolam,sertraline,False,False,False
101,xanax,alprazolam,alprazolam,True,True,True
102,zanax,alprazolam,alprazolam,True,True,True
103,xanax,alprazolam,alprazolam,True,True,True
104,xanax,alprazolam,alprazolam,True,True,True
105,zanapam,alprazolam,False,False,True,True
106,alpram,alprazolam,False,False,True,True
107,alzam,alprazolam,False,False,True,True
108,restoril,alprazolam,temazepam,False,False,False
109,tranxene,alprazolam,clorazepate,False,False,False
110,valium,alprazolam,diazepam,False,False,False
111,ativan,alprazolam,lorazepam,False,False,False
112,alpraz,alprazolam,False,False,True,True
113,alprazom,alprazolam,False,False,True,True
114,zanax,alprazolam,alprazolam,True,True,True
115,alprazolsm,alprazolam,False,False,True,True
116,alprazolum,alprazolam,False,False,True,True
117,ativan,alprazolam,lorazepam,False,False,False
118,klonopin,alprazolam,clonazepam,False,True,False
119,valium,alprazolam,diazepam,False,False,False
120,lorazepam,alprazolam,lorazepam,False,False,False
121,clonazepam,alprazolam,clonazepam,False,False,False
122,trankimazin,alprazolam,False,False,True,True
123,neupax,alprazolam,False,False,True,True
124,zanax,alprazolam,alprazolam,True,True,True
125,alpam,alprazolam,False,False,False,False
126,prazolam,alprazolam,alprazolam,True,True,True
127,azolam,alprazolam,acetazolamide,False,True,True
128,zoloft,alprazolam,sertraline,False,False,False
129,alpraz,alprazolam,False,False,True,True
130,alp,alprazolam,False,False,False,True
131,zanapam,alprazolam,False,False,True,True
132,alprolazam,alprazolam,False,False,True,True
133,z-bars,alprazolam,False,False,True,True
134,alprazolan,alprazolam,alprazolam,True,True,True
135,alprazolane,alprazolam,False,False,True,True
136,alprozolam,alprazolam,alprazolam,True,True,True
137,azapam,alprazolam,False,False,False,False
138,azoram,alprazolam,False,False,False,False
139,calmset,alprazolam,False,False,False,False
140,datril,alprazolam,False,False,False,False
141,diatrol,alprazolam,False,False,False,False
142,iprozam,alprazolam,False,False,False,Error
143,irazen,alprazolam,False,False,False,False
144,ixanate,alprazolam,False,False,False,Error
145,libritabs,alprazolam,False,False,False,False
146,neupax,alprazolam,False,False,True,True
147,novopax,alprazolam,False,False,False,False
148,nu-alpraz,alprazolam,False,False,True,True
149,paxal,alprazolam,benfluorex,False,False,False
150,serentil,alprazolam,False,False,False,False
151,tranquizine,alprazolam,False,False,False,False
152,xanax,alprazolam,alprazolam,True,True,True
153,zanapam,alprazolam,False,False,True,True
154,alpram,alprazolam,False,False,True,True
155,alpron,alprazolam,False,False,False,False
156,ativan,alprazolam,lorazepam,False,False,False
157,xanor,alprazolam,alprazolam,True,True,True
158,xanax,alprazolam,alprazolam,True,True,True
159,zanies,alprazolam,False,False,False,True
160,tranks,alprazolam,False,False,False,False
161,zolax,alprazolam,False,False,False,False
162,zanex,alprazolam,False,False,False,True
163,alprazolane,alprazolam,False,False,True,True
164,alprazolamum,alprazolam,False,False,True,True
165,alprazolum,alprazolam,False,False,True,True
166,xanaxx,alprazolam,False,False,True,True
167,zanex,alprazolam,False,False,False,True
168,zoloft,alprazolam,sertraline,False,False,False
169,paxil,alprazolam,paroxetine,False,False,False
170,zanex,alprazolam,False,False,False,True
171,ativan,alprazolam,lorazepam,False,False,False
172,xanor,alprazolam,alprazolam,True,True,True
173,iproxin,alprazolam,False,False,False,False
174,ativan,alprazolam,lorazepam,False,False,False
175,alprololam,alprazolam,False,False,False,False
176,alprazolom,alprazolam,alprazolam,True,True,True
177,xanax,alprazolam,alprazolam,True,True,True
178,zanapar,alprazolam,False,False,False,False
179,zoloft,alprazolam,sertraline,False,False,False
