,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,GPT-3 term in Google,GPT-3 term + pill in Google
0,xanx,alprazolam,alprazolam,True,False,True
1,alpraz,alprazolam,False,False,True,True
2,aplrazolam,alprazolam,alprazolam,True,False,True
3,arprazolam,alprazolam,False,False,True,True
4,azalex,alprazolam,azelaic_acid,False,False,False
5,azolam,alprazolam,acetazolamide,False,True,True
6,xanor,alprazolam,alprazolam,True,True,True
7,serenit,alprazolam,False,False,False,False
8,ativan,alprazolam,lorazepam,False,False,False
9,klonopin,alprazolam,clonazepam,False,True,False
10,valium,alprazolam,diazepam,False,False,False
11,librium,alprazolam,chlordiazepoxide,False,False,False
12,zanex,alprazolam,False,False,False,True
13,xanor,alprazolam,alprazolam,True,True,True
14,zolam,alprazolam,False,False,True,True
15,zanapam,alprazolam,False,False,True,True
16,alpraz,alprazolam,False,False,True,True
17,zanex,alprazolam,False,False,False,True
18,xanax,alprazolam,alprazolam,True,True,True
19,xanex,alprazolam,alprazolam,True,False,True
20,xanax,alprazolam,alprazolam,True,True,True
21,aplrazolam,alprazolam,alprazolam,True,False,True
22,xanax,alprazolam,alprazolam,True,True,True
23,xanax,alprazolam,alprazolam,True,True,True
24,ativan,alprazolam,lorazepam,False,False,False
25,klonopin,alprazolam,clonazepam,False,True,False
26,valium,alprazolam,diazepam,False,False,False
27,lorazepam,alprazolam,lorazepam,False,False,False
28,xanor,alprazolam,alprazolam,True,True,True
29,alprazolan,alprazolam,alprazolam,True,True,True
30,zolam,alprazolam,False,False,True,True
31,xanax,alprazolam,alprazolam,True,True,True
32,ativan,alprazolam,lorazepam,False,False,False
33,alprazalam,alprazolam,alprazolam,True,True,True
34,alprazolan,alprazolam,alprazolam,True,True,True
35,alprozolam,alprazolam,alprazolam,True,True,True
36,zanex,alprazolam,False,False,False,True
37,ativan,alprazolam,lorazepam,False,False,False
38,zanax,alprazolam,alprazolam,True,True,True
39,zanapam,alprazolam,False,False,True,True
40,zoloft,alprazolam,sertraline,False,False,False
41,zanex,alprazolam,False,False,False,True
42,alpraz,alprazolam,False,False,True,True
43,alprazolamum,alprazolam,False,False,True,True
44,alprazolan,alprazolam,alprazolam,True,True,True
45,ativan,alprazolam,lorazepam,False,False,False
46,xanax,alprazolam,alprazolam,True,True,True
47,alprazalam,alprazolam,alprazolam,True,True,True
48,alprazolan,alprazolam,alprazolam,True,True,True
49,alprazolam,alprazolam,alprazolam,True,True,True
50,z-bars,alprazolam,False,False,True,True
51,zanies,alprazolam,False,False,False,True
52,blue_footballs,alprazolam,False,False,True,True
53,bars,alprazolam,False,False,False,True
54,zolam,alprazolam,False,False,True,True
55,alpraz,alprazolam,False,False,True,True
56,ativan,alprazolam,lorazepam,False,False,False
57,zanex,alprazolam,False,False,False,True
58,zolofts,alprazolam,sertraline,False,False,False
59,zanex,alprazolam,False,False,False,True
60,zanax,alprazolam,alprazolam,True,True,True
61,tranq,alprazolam,False,False,False,True
62,blue_footballs,alprazolam,False,False,True,True
63,bars,alprazolam,False,False,False,True
64,xanax,alprazolam,alprazolam,True,True,True
65,zoloft,alprazolam,sertraline,False,False,False
66,paxil,alprazolam,paroxetine,False,False,False
67,prozac,alprazolam,fluoxetine,False,False,False
68,lexapro,alprazolam,escitalopram,False,False,False
69,celexa,alprazolam,citalopram,False,False,False
70,effexor,alprazolam,venlafaxine,False,False,False
71,zanex,alprazolam,False,False,False,True
72,zanex,alprazolam,False,False,False,True
73,alpram,alprazolam,False,False,True,True
74,alprolazam,alprazolam,False,False,True,True
75,alpronazolam,alprazolam,False,False,Error,Error
76,xanax,alprazolam,alprazolam,True,True,True
77,xanax,alprazolam,alprazolam,True,True,True
78,aplrazolam,alprazolam,alprazolam,True,False,True
79,zoloft,alprazolam,sertraline,False,False,False
80,ativan,alprazolam,lorazepam,False,False,False
81,bars,alprazolam,False,False,False,True
82,blue_footballs,alprazolam,False,False,True,True
83,school_buses,alprazolam,False,False,False,True
84,ativan,alprazolam,lorazepam,False,False,False
85,aripiprazole,alprazolam,aripiprazole,False,False,False
86,quetiapine,alprazolam,quetiapine,False,False,False
87,xanax_bars,alprazolam,False,True,True,True
88,white_xanax,alprazolam,False,True,False,True
89,alpraz,alprazolam,False,False,True,True
90,alpram,alprazolam,False,False,True,True
91,zanapam,alprazolam,False,False,True,True
92,iprozalam,alprazolam,False,False,Error,Error
93,opazolam,alprazolam,False,False,True,True
94,uprazolam,alprazolam,False,False,Error,True
95,zanex,alprazolam,False,False,False,True
96,zaxan,alprazolam,False,False,False,True
97,alpraz,alprazolam,False,False,True,True
98,xanax,alprazolam,alprazolam,True,True,True
99,alprazolams,alprazolam,alprazolam,True,True,True
100,ativan,alprazolam,lorazepam,False,False,False
101,alprazolamum,alprazolam,False,False,True,True
102,zanex,alprazolam,False,False,False,True
103,alprazolom,alprazolam,alprazolam,True,True,True
104,alprazolon,alprazolam,False,False,True,True
105,alprazolum,alprazolam,False,False,True,True
106,xanax,alprazolam,alprazolam,True,True,True
107,alprazolam,alprazolam,alprazolam,True,True,True
108,alpraz,alprazolam,False,False,True,True
109,alpram,alprazolam,False,False,True,True
110,alzolam,alprazolam,False,False,True,True
111,ativan,alprazolam,lorazepam,False,False,False
112,alprazam,alprazolam,False,False,True,True
113,alprazolan,alprazolam,alprazolam,True,True,True
114,alprazolane,alprazolam,False,False,True,True
115,alprazolams,alprazolam,alprazolam,True,True,True
116,alprazolan,alprazolam,alprazolam,True,True,True
117,alprazolane,alprazolam,False,False,True,True
118,alprazolans,alprazolam,False,False,True,True
119,alprazolum,alprazolam,False,False,True,True
120,alpraz,alprazolam,False,False,True,True
121,alprazolame,alprazolam,False,False,True,True
122,zanapam,alprazolam,False,False,True,True
123,alpam,alprazolam,False,False,False,False
124,alprolazolam,alprazolam,False,False,True,True
125,alpronazolam,alprazolam,False,False,Error,Error
126,xanax,alprazolam,alprazolam,True,True,True
127,xanbars,alprazolam,False,False,True,True
