,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,GPT-3 term in Google,GPT-3 term + pill in Google
0,alzolam,alprazolam,False,False,True,True
1,alprozalam,alprazolam,alprazolam,True,True,True
2,alorazepam,alprazolam,False,False,False,True
3,ativan,alprazolam,lorazepam,False,False,False
4,alpra,alprazolam,estradiol,False,True,True
5,alprax,alprazolam,alprazolam,False,True,True
6,alprasetron,alprazolam,False,False,Error,Error
7,amiprazole,alprazolam,False,False,False,False
8,anaprazole,alprazolam,False,False,False,False
9,atenolol,alprazolam,atenolol,False,False,False
10,betaxolol,alprazolam,betaxolol,False,False,False
11,alprozolam,alprazolam,alprazolam,True,True,True
12,azoprax,alprazolam,False,False,False,False
13,calmpose,alprazolam,False,False,False,False
14,dalacin,alprazolam,clindamycin,False,False,False
15,estazolam,alprazolam,estazolam,False,False,False
16,feen-a-mint,alprazolam,False,False,False,False
17,hypnotrex,alprazolam,False,False,False,Error
18,iprex,alprazolam,False,False,False,False
19,leurophyllum,alprazolam,False,False,False,Error
20,neupax,alprazolam,False,False,True,True
21,norpramin,alprazolam,desipramine,False,False,False
22,pasaden,alprazolam,False,False,False,False
23,pharmertz,alprazolam,False,False,False,False
24,pranax,alprazolam,False,False,True,True
25,quzyttiram,alprazolam,False,False,Error,Error
26,riskapolam,alprazolam,False,False,Error,Error
27,serenata,alprazolam,False,False,False,False
28,ativan,alprazolam,lorazepam,False,False,False
29,azanil,alprazolam,False,False,False,False
30,neosporin,alprazolam,bacitracin,False,False,False
31,alprazplam,alprazolam,False,False,True,True
32,alpraxmlo,alprazolam,False,False,Error,Error
33,xanax,alprazolam,alprazolam,True,True,True
34,zanamivir,alprazolam,zanamivir,False,False,False
35,lorazepam,alprazolam,lorazepam,False,False,False
36,alzam,alprazolam,False,False,True,True
37,alsomar,alprazolam,False,False,False,False
38,alprazolah,alprazolam,False,False,True,True
39,alprazolay,alprazolam,False,False,False,False
40,alprazolacqu,alprazolam,False,False,Error,Error
41,ativan,alprazolam,lorazepam,False,False,False
42,xanax,alprazolam,alprazolam,True,True,True
43,xanor,alprazolam,alprazolam,True,True,True
44,iprazolam,alprazolam,False,False,True,True
45,zanprezilam,alprazolam,False,False,Error,Error
46,alpramazolam,alprazolam,False,False,False,False
47,alprazolan,alprazolam,alprazolam,True,True,True
48,zoloft,alprazolam,sertraline,False,False,False
49,prozac,alprazolam,fluoxetine,False,False,False
50,xanor,alprazolam,alprazolam,True,True,True
51,zolam,alprazolam,False,False,True,True
52,ipracalm,alprazolam,False,False,Error,Error
53,tranquinal,alprazolam,False,False,True,True
54,alzolam,alprazolam,False,False,True,True
55,anxiolan,alprazolam,False,False,False,False
56,apo-alpraz,alprazolam,False,False,True,True
57,ativan,alprazolam,lorazepam,False,False,False
58,ativan,alprazolam,lorazepam,False,False,False
59,aplrazolam,alprazolam,alprazolam,True,False,True
60,xanor,alprazolam,alprazolam,True,True,True
61,zanapam,alprazolam,False,False,True,True
62,zolpidem,alprazolam,zolpidem,False,False,False
63,eszopiclone,alprazolam,eszopiclone,False,False,False
64,brotizolam,alprazolam,brotizolam,False,False,False
65,flunitrazepam,alprazolam,flunitrazepam,False,False,False
66,chlorazepate,alprazolam,clorazepate,False,False,False
67,clozapine,alprazolam,clozapine,False,False,False
