,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,GPT-3 term in Google,GPT-3 term + pill in Google
0,xanax,alprazolam,alprazolam,True,True,True
1,alprazolam,alprazolam,alprazolam,True,True,True
2,xanax,alprazolam,alprazolam,True,True,True
3,alprazolan,alprazolam,alprazolam,True,True,True
4,alprazolsm,alprazolam,False,False,True,True
5,alpraz,alprazolam,False,False,True,True
6,aplrazolam,alprazolam,alprazolam,True,False,True
7,xanax,alprazolam,alprazolam,True,True,True
8,xanax,alprazolam,alprazolam,True,True,True
9,alprazolamum,alprazolam,False,False,True,True
10,alprazolam,alprazolam,alprazolam,True,True,True
11,xanax,alprazolam,alprazolam,True,True,True
12,xanax,alprazolam,alprazolam,True,True,True
13,zanapam,alprazolam,False,False,True,True
14,bars,alprazolam,False,False,False,True
15,yellow,alprazolam,orange,False,False,False
16,alprazolamum,alprazolam,False,False,True,True
17,alprazolans,alprazolam,False,False,True,True
18,xanor,alprazolam,alprazolam,True,True,True
19,zolam,alprazolam,False,False,True,True
20,xanax,alprazolam,alprazolam,True,True,True
21,xanex,alprazolam,alprazolam,True,False,True
22,zanax,alprazolam,alprazolam,True,True,True
23,alpazolam,alprazolam,alprazolam,True,True,True
24,alfazolam,alprazolam,False,False,True,True
25,alprazolan,alprazolam,alprazolam,True,True,True
26,alprazolsm,alprazolam,False,False,True,True
27,alpraz,alprazolam,False,False,True,True
28,alprazol,alprazolam,False,False,True,True
29,zanex,alprazolam,False,False,False,True
30,ativan,alprazolam,lorazepam,False,False,False
31,xanax,alprazolam,alprazolam,True,True,True
32,xanax,alprazolam,alprazolam,True,True,True
33,xanax,alprazolam,alprazolam,True,True,True
34,tranxene,alprazolam,clorazepate,False,False,False
35,ativan,alprazolam,lorazepam,False,False,False
36,xanax,alprazolam,alprazolam,True,True,True
37,xanax,alprazolam,alprazolam,True,True,True
38,xanax,alprazolam,alprazolam,True,True,True
39,alpraz,alprazolam,False,False,True,True
40,alp,alprazolam,False,False,False,True
41,xanax,alprazolam,alprazolam,True,True,True
42,ativan,alprazolam,lorazepam,False,False,False
43,xanbars,alprazolam,False,False,True,True
44,white_bars,alprazolam,False,False,False,True
45,xanax,alprazolam,alprazolam,True,True,True
46,xanax,alprazolam,alprazolam,True,True,True
47,xanax,alprazolam,alprazolam,True,True,True
48,bars,alprazolam,False,False,False,True
49,xanax,alprazolam,alprazolam,True,True,True
50,xanax,alprazolam,alprazolam,True,True,True
51,alpraz,alprazolam,False,False,True,True
52,alprazolams,alprazolam,alprazolam,True,True,True
53,xanax_bars,alprazolam,False,True,True,True
54,white_xanax,alprazolam,False,True,False,True
55,alpraz,alprazolam,False,False,True,True
56,alprazolam,alprazolam,alprazolam,True,True,True
57,alprazolan,alprazolam,alprazolam,True,True,True
58,alprazolane,alprazolam,False,False,True,True
59,ativan,alprazolam,lorazepam,False,False,False
60,xanax_bars,alprazolam,False,True,True,True
61,xanies,alprazolam,False,False,True,True
62,xanax,alprazolam,alprazolam,True,True,True
63,alpraz,alprazolam,False,False,True,True
64,alpraz,alprazolam,False,False,True,True
65,alp,alprazolam,False,False,False,True
66,alpraz,alprazolam,False,False,True,True
67,alprazolam,alprazolam,alprazolam,True,True,True
68,xanax,alprazolam,alprazolam,True,True,True
69,xanor,alprazolam,alprazolam,True,True,True
70,alpraz,alprazolam,False,False,True,True
71,alpraz,alprazolam,False,False,True,True
72,alprazolam,alprazolam,alprazolam,True,True,True
73,alprazolan,alprazolam,alprazolam,True,True,True
74,alprazolane,alprazolam,False,False,True,True
75,xanax,alprazolam,alprazolam,True,True,True
76,alprazolam,alprazolam,alprazolam,True,True,True
77,alprazolamum,alprazolam,False,False,True,True
78,alzolam,alprazolam,False,False,True,True
79,alprazolam,alprazolam,alprazolam,True,True,True
80,alpraz,alprazolam,False,False,True,True
81,xanax,alprazolam,alprazolam,True,True,True
82,alpazolam,alprazolam,alprazolam,True,True,True
