,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,GPT-3 term in Google,GPT-3 term + pill in Google
0,alpraz,alprazolam,False,False,True,True
1,xanax,alprazolam,alprazolam,True,True,True
2,xanax,alprazolam,alprazolam,True,True,True
3,alpraz,alprazolam,False,False,True,True
4,zanapam,alprazolam,False,False,True,True
5,alprozolam,alprazolam,alprazolam,True,True,True
6,aripiprazole,alprazolam,aripiprazole,False,False,False
7,aplrazolam,alprazolam,alprazolam,True,False,True
8,xanax,alprazolam,alprazolam,True,True,True
9,xanax,alprazolam,alprazolam,True,True,True
10,xanax,alprazolam,alprazolam,True,True,True
11,a-pvp,alprazolam,False,False,False,False
12,flunitrazepam,alprazolam,flunitrazepam,False,False,False
13,alpraz,alprazolam,False,False,True,True
14,alprazolam,alprazolam,alprazolam,True,True,True
15,diazepam,alprazolam,diazepam,False,False,False
16,lorazepam,alprazolam,lorazepam,False,False,False
17,alprozolam,alprazolam,alprazolam,True,True,True
18,aplrazolam,alprazolam,alprazolam,True,False,True
19,alprazolamum,alprazolam,False,False,True,True
20,alpraz,alprazolam,False,False,True,True
21,alp,alprazolam,False,False,False,True
22,alprazolma,alprazolam,False,False,True,True
23,niravam,alprazolam,alprazolam,True,True,True
24,alp,alprazolam,False,False,False,True
25,xanax,alprazolam,alprazolam,True,True,True
26,xanax,alprazolam,alprazolam,True,True,True
27,alpraz,alprazolam,False,False,True,True
28,xanax,alprazolam,alprazolam,True,True,True
29,ativan,alprazolam,lorazepam,False,False,False
30,alprazolan,alprazolam,alprazolam,True,True,True
31,alprazolane,alprazolam,False,False,True,True
32,xanax,alprazolam,alprazolam,True,True,True
33,ativan,alprazolam,lorazepam,False,False,False
34,alpraz,alprazolam,False,False,True,True
35,neupax,alprazolam,False,False,True,True
36,xanax,alprazolam,alprazolam,True,True,True
37,ativan,alprazolam,lorazepam,False,False,False
38,aplrazolam,alprazolam,alprazolam,True,False,True
39,ativan,alprazolam,lorazepam,False,False,False
40,aplrazolam,alprazolam,alprazolam,True,False,True
41,alprazolan,alprazolam,alprazolam,True,True,True
42,xanax,alprazolam,alprazolam,True,True,True
43,bars,alprazolam,False,False,False,True
44,yellow,alprazolam,orange,False,False,False
45,alpraz,alprazolam,False,False,True,True
46,alprazolam,alprazolam,alprazolam,True,True,True
47,xanax,alprazolam,alprazolam,True,True,True
48,alprazolam,alprazolam,alprazolam,True,True,True
49,xanax,alprazolam,alprazolam,True,True,True
50,alpraz,alprazolam,False,False,True,True
51,alprazolam,alprazolam,alprazolam,True,True,True
52,alprazolam,alprazolam,alprazolam,True,True,True
53,xanax,alprazolam,alprazolam,True,True,True
54,alprazolan,alprazolam,alprazolam,True,True,True
55,alprazolamum,alprazolam,False,False,True,True
56,xanax,alprazolam,alprazolam,True,True,True
57,alpraz,alprazolam,False,False,True,True
58,alp,alprazolam,False,False,False,True
59,alpraz,alprazolam,False,False,True,True
60,xanax,alprazolam,alprazolam,True,True,True
61,xanax,alprazolam,alprazolam,True,True,True
62,xanax,alprazolam,alprazolam,True,True,True
63,ativan,alprazolam,lorazepam,False,False,False
64,xanax,alprazolam,alprazolam,True,True,True
65,alprozolam,alprazolam,alprazolam,True,True,True
66,aziprocin,alprazolam,False,False,False,Error
67,ativan,alprazolam,lorazepam,False,False,False
68,klonopin,alprazolam,clonazepam,False,True,False
69,ativan,alprazolam,lorazepam,False,False,False
70,klonopin,alprazolam,clonazepam,False,True,False
71,ativan,alprazolam,lorazepam,False,False,False
72,xanax,alprazolam,alprazolam,True,True,True
73,alprazolan,alprazolam,alprazolam,True,True,True
74,alprazolamum,alprazolam,False,False,True,True
75,alprazolams,alprazolam,alprazolam,True,True,True
76,niravam,alprazolam,alprazolam,True,True,True
77,ativan,alprazolam,lorazepam,False,False,False
78,alprazolam,alprazolam,alprazolam,True,True,True
79,alzolam,alprazolam,False,False,True,True
80,alpraz,alprazolam,False,False,True,True
81,xanax,alprazolam,alprazolam,True,True,True
82,xanax,alprazolam,alprazolam,True,True,True
83,xanax,alprazolam,alprazolam,True,True,True
84,xanor,alprazolam,alprazolam,True,True,True
85,alpraz,alprazolam,False,False,True,True
86,xanax,alprazolam,alprazolam,True,True,True
87,xanax,alprazolam,alprazolam,True,True,True
88,xanax,alprazolam,alprazolam,True,True,True
89,xanax,alprazolam,alprazolam,True,True,True
90,ativan,alprazolam,lorazepam,False,False,False
91,ativan,alprazolam,lorazepam,False,False,False
92,xanax,alprazolam,alprazolam,True,True,True
93,alprazolom,alprazolam,alprazolam,True,True,True
94,alpraz,alprazolam,False,False,True,True
95,alp,alprazolam,False,False,False,True
96,alprazolamum,alprazolam,False,False,True,True
97,alprazolame,alprazolam,False,False,True,True
98,alprazolan,alprazolam,alprazolam,True,True,True
99,alpraz,alprazolam,False,False,True,True
100,xanax,alprazolam,alprazolam,True,True,True
101,alpraz,alprazolam,False,False,True,True
102,xanax,alprazolam,alprazolam,True,True,True
103,alpraz,alprazolam,False,False,True,True
104,alprazolam,alprazolam,alprazolam,True,True,True
105,xanax,alprazolam,alprazolam,True,True,True
106,xanax,alprazolam,alprazolam,True,True,True
107,xanor,alprazolam,alprazolam,True,True,True
108,xanax,alprazolam,alprazolam,True,True,True
109,ativan,alprazolam,lorazepam,False,False,False
110,xanax,alprazolam,alprazolam,True,True,True
111,aplrazolam,alprazolam,alprazolam,True,False,True
112,ativan,alprazolam,lorazepam,False,False,False
113,alzolam,alprazolam,False,False,True,True
114,alpraz,alprazolam,False,False,True,True
115,alpraz,alprazolam,False,False,True,True
