,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,GPT-3 term in Google,GPT-3 term + pill in Google
0,zanapam,alprazolam,False,False,True,True
1,alpraz,alprazolam,False,False,True,True
2,xanax,alprazolam,alprazolam,True,True,True
3,xanex,alprazolam,alprazolam,True,False,True
4,xanzx,alprazolam,False,False,False,True
5,xanax,alprazolam,alprazolam,True,True,True
6,alpraz,alprazolam,False,False,True,True
7,alprazolan,alprazolam,alprazolam,True,True,True
8,alprazolane,alprazolam,False,False,True,True
9,xanor,alprazolam,alprazolam,True,True,True
10,serenax,alprazolam,False,False,False,False
11,zanax,alprazolam,alprazolam,True,True,True
12,xanax,alprazolam,alprazolam,True,True,True
13,alpraz,alprazolam,False,False,True,True
14,azolam,alprazolam,acetazolamide,False,True,True
15,aza,alprazolam,False,False,False,False
16,alp,alprazolam,False,False,False,True
17,xanax,alprazolam,alprazolam,True,True,True
18,zolofts,alprazolam,sertraline,False,False,False
19,xanax,alprazolam,alprazolam,True,True,True
20,bars,alprazolam,False,False,False,True
21,xanax,alprazolam,alprazolam,True,True,True
22,zanapam,alprazolam,False,False,True,True
23,ativan,alprazolam,lorazepam,False,False,False
24,zanex,alprazolam,False,False,False,True
25,prazosin,alprazolam,prazosin,False,False,False
26,zolax,alprazolam,False,False,False,False
27,xanax,alprazolam,alprazolam,True,True,True
28,alprazolamum,alprazolam,False,False,True,True
29,xanex,alprazolam,alprazolam,True,False,True
30,xanz,alprazolam,albendazole,False,False,True
31,zaxalol,alprazolam,False,False,False,Error
32,zanapam,alprazolam,False,False,True,True
33,alprazolan,alprazolam,alprazolam,True,True,True
34,alprazolame,alprazolam,False,False,True,True
35,alprazolami,alprazolam,False,False,True,True
36,alprazolamo,alprazolam,False,False,True,True
37,alpraz,alprazolam,False,False,True,True
38,alprazolam,alprazolam,alprazolam,True,True,True
39,zolofts,alprazolam,sertraline,False,False,False
40,zanex,alprazolam,False,False,False,True
41,xanax,alprazolam,alprazolam,True,True,True
42,xanbars,alprazolam,False,False,True,True
43,xanor,alprazolam,alprazolam,True,True,True
44,zoloft,alprazolam,sertraline,False,False,False
45,zolpidem,alprazolam,zolpidem,False,False,False
46,zopiclone,alprazolam,eszopiclone,False,False,False
47,alprazlam,alprazolam,False,False,True,True
48,alpraz,alprazolam,False,False,True,True
49,alprazolams,alprazolam,alprazolam,True,True,True
50,azaleam,alprazolam,False,False,False,False
