,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,GPT-3 term in Google,GPT-3 term + pill in Google
0,xanax_bars,alprazolam,False,True,True,True
1,white_xanax,alprazolam,False,True,False,True
2,bars,alprazolam,False,False,False,True
3,xanies,alprazolam,False,False,True,True
4,z-bars,alprazolam,False,False,True,True
5,blue_footballs,alprazolam,False,False,True,True
6,school_buses,alprazolam,False,False,False,True
7,xanex,alprazolam,alprazolam,True,False,True
8,zan,alprazolam,False,False,False,True
9,zans,alprazolam,False,False,False,False
10,zantac,alprazolam,ranitidine,False,False,False
11,zantrex,alprazolam,False,False,False,False
12,zoloft,alprazolam,sertraline,False,False,False
13,alpraz,alprazolam,False,False,True,True
14,zanax,alprazolam,alprazolam,True,True,True
15,alprazolan,alprazolam,alprazolam,True,True,True
16,alprazolane,alprazolam,False,False,True,True
17,xanor,alprazolam,alprazolam,True,True,True
18,ativan,alprazolam,lorazepam,False,False,False
19,xanax,alprazolam,alprazolam,True,True,True
20,xanax,alprazolam,alprazolam,True,True,True
21,alpraz,alprazolam,False,False,True,True
22,zolam,alprazolam,False,False,True,True
23,alprazolan,alprazolam,alprazolam,True,True,True
24,alprazolane,alprazolam,False,False,True,True
25,alprazolamum,alprazolam,False,False,True,True
26,alpraz,alprazolam,False,False,True,True
27,azolam,alprazolam,acetazolamide,False,True,True
28,alprazolan,alprazolam,alprazolam,True,True,True
29,alprazolame,alprazolam,False,False,True,True
30,alprazolami,alprazolam,False,False,True,True
31,alprazolamo,alprazolam,False,False,True,True
32,alprazolams,alprazolam,alprazolam,True,True,True
33,alprazolan,alprazolam,alprazolam,True,True,True
34,alprazolane,alprazolam,False,False,True,True
35,alprazolamum,alprazolam,False,False,True,True
36,alprazolamyde,alprazolam,False,False,True,True
37,xanax,alprazolam,alprazolam,True,True,True
38,zoloft,alprazolam,sertraline,False,False,False
39,ativan,alprazolam,lorazepam,False,False,False
40,zolpidem,alprazolam,zolpidem,False,False,False
41,zanapam,alprazolam,False,False,True,True
42,neupax,alprazolam,False,False,True,True
43,zanex,alprazolam,False,False,False,True
44,prazolam,alprazolam,alprazolam,True,True,True
45,bars,alprazolam,False,False,False,True
46,white,alprazolam,filgrastim,False,False,False
47,zoloft,alprazolam,sertraline,False,False,False
48,ativan,alprazolam,lorazepam,False,False,False
49,zanax,alprazolam,alprazolam,True,True,True
50,alpraz,alprazolam,False,False,True,True
51,xanax,alprazolam,alprazolam,True,True,True
52,zanapam,alprazolam,False,False,True,True
53,zoloft,alprazolam,sertraline,False,False,False
54,paxil,alprazolam,paroxetine,False,False,False
55,prozac,alprazolam,fluoxetine,False,False,False
56,lexapro,alprazolam,escitalopram,False,False,False
57,ativan,alprazolam,lorazepam,False,False,False
58,valium,alprazolam,diazepam,False,False,False
59,xanax,alprazolam,alprazolam,True,True,True
60,zanex,alprazolam,False,False,False,True
61,xanax,alprazolam,alprazolam,True,True,True
62,azalea,alprazolam,False,False,False,False
63,azolam,alprazolam,acetazolamide,False,True,True
64,calmpose,alprazolam,False,False,False,False
65,dalmane,alprazolam,flurazepam,False,False,False
66,estazolam,alprazolam,estazolam,False,False,False
67,frontal,alprazolam,False,False,False,False
68,iprozam,alprazolam,False,False,False,Error
69,lorazepam,alprazolam,lorazepam,False,False,False
70,midazolam,alprazolam,midazolam,False,False,False
71,orap,alprazolam,pimozide,False,False,False
72,oxazepam,alprazolam,oxazepam,False,False,False
73,paxam,alprazolam,benfluorex,False,False,False
74,restoril,alprazolam,temazepam,False,False,False
75,serax,alprazolam,oxazepam,False,False,False
76,tranxene,alprazolam,clorazepate,False,False,False
77,triazolam,alprazolam,triazolam,False,False,False
78,xanax,alprazolam,alprazolam,True,True,True
79,alprazolan,alprazolam,alprazolam,True,True,True
80,alprazolum,alprazolam,False,False,True,True
81,xanax,alprazolam,alprazolam,True,True,True
82,flumazenil,alprazolam,flumazenil,False,False,False
83,xanax,alprazolam,alprazolam,True,True,True
84,bars,alprazolam,False,False,False,True
85,white_boys,alprazolam,False,False,False,False
86,zoloft,alprazolam,sertraline,False,False,False
87,ativan,alprazolam,lorazepam,False,False,False
88,xanax,alprazolam,alprazolam,True,True,True
89,alprazolam,alprazolam,alprazolam,True,True,True
90,xanxax,alprazolam,False,False,True,True
91,xanxx,alprazolam,False,False,False,True
92,xaxan,alprazolam,benfluorex,False,True,True
93,xaxnx,alprazolam,False,False,False,True
94,xaaxn,alprazolam,False,False,Error,False
95,xxxan,alprazolam,False,False,False,False
96,alprazolam,alprazolam,alprazolam,True,True,True
97,alpram,alprazolam,False,False,True,True
98,alzolam,alprazolam,False,False,True,True
99,alpraz,alprazolam,False,False,True,True
100,alprazolan,alprazolam,alprazolam,True,True,True
