,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,GPT-3 term in Google,GPT-3 term + pill in Google
0,amalease,alprazolam,False,False,False,False
1,anorectic,alprazolam,False,False,False,False
2,anorexigenic,alprazolam,False,False,False,False
3,appetite_suppressant,alprazolam,False,False,False,False
4,benzodiazepine,alprazolam,benzodiazepine,False,True,True
5,central_nervous_system_(CNS)_depressant,alprazolam,False,False,False,False
6,hypnotic,alprazolam,False,False,False,False
7,alprax,alprazolam,alprazolam,False,True,True
8,xanor,alprazolam,alprazolam,True,True,True
9,zoloft,alprazolam,sertraline,False,False,False
10,prazosin,alprazolam,prazosin,False,False,False
11,xanax,alprazolam,alprazolam,True,True,True
12,azanzolam,alprazolam,False,False,Error,Error
13,alpraoral,alprazolam,False,False,True,True
14,ativan,alprazolam,lorazepam,False,False,False
15,alprazolana,alprazolam,False,False,True,True
16,alprazolamum,alprazolam,False,False,True,True
17,ativan,alprazolam,lorazepam,False,False,False
18,restoril,alprazolam,temazepam,False,False,False
19,tranxene,alprazolam,clorazepate,False,False,False
20,valium,alprazolam,diazepam,False,False,False
21,klonopin,alprazolam,clonazepam,False,True,False
22,librium,alprazolam,chlordiazepoxide,False,False,False
23,zanex,alprazolam,False,False,False,True
24,alprazolamum,alprazolam,False,False,True,True
25,alwant,alprazolam,False,False,False,False
26,anxeron,alprazolam,False,False,False,True
27,apo-alpraz,alprazolam,False,False,True,True
28,aprazolan,alprazolam,False,False,True,True
29,bromazanil,alprazolam,False,False,False,False
30,calmday,alprazolam,False,False,False,False
31,calmlet,alprazolam,False,False,True,True
32,cercine,alprazolam,False,False,False,False
33,cinalopram,alprazolam,False,False,False,False
34,controloc,alprazolam,False,False,False,False
35,dacotral,alprazolam,False,False,False,Error
36,dayzepam,alprazolam,False,False,False,False
37,denzapam,alprazolam,False,False,Error,Error
38,diapam,alprazolam,diazepam,False,False,False
39,elopram,alprazolam,False,False,False,False
40,enidapan,alprazolam,False,False,Error,Error
41,froley,alprazolam,False,False,False,False
42,fractal,alprazolam,False,False,False,False
43,genapax,alprazolam,False,False,False,False
44,anxutrol,alprazolam,False,False,Error,Error
45,iprazolam,alprazolam,False,False,True,True
46,ksalol,alprazolam,mesalazine,False,True,True
47,neupsiquil,alprazolam,False,False,Error,Error
48,nipsen,alprazolam,False,False,False,False
49,noctens,alprazolam,False,False,False,False
50,ocymene,alprazolam,False,False,False,False
51,orap,alprazolam,pimozide,False,False,False
52,panrazol,alprazolam,False,False,False,False
53,parizac,alprazolam,False,False,False,False
54,passilon,alprazolam,False,False,False,False
55,praxiten,alprazolam,False,False,False,False
56,pyrazolam,alprazolam,False,False,False,False
57,ralozam,alprazolam,False,False,True,True
58,remox,alprazolam,False,False,False,False
59,respitrol,alprazolam,False,False,False,False
60,serenar,alprazolam,False,False,False,False
61,sloazepam,alprazolam,False,False,Error,Error
62,tafritin,alprazolam,False,False,False,Error
63,talizolam,alprazolam,False,False,Error,Error
64,tcazepam,alprazolam,False,False,False,Error
65,terroran,alprazolam,False,False,False,False
66,theraspaz,alprazolam,False,False,False,Error
67,tofranil-pm,alprazolam,False,False,False,False
68,tranquil,alprazolam,False,False,False,False
69,trazepam,alprazolam,False,False,False,False
70,delapaz,alprazolam,False,False,False,False
71,alprazosan,alprazolam,False,False,Error,Error
72,alprolazam,alprazolam,False,False,True,True
73,zoloft,alprazolam,sertraline,False,False,False
74,irexiges,alprazolam,False,False,Error,Error
75,ativan,alprazolam,lorazepam,False,False,False
76,axid,alprazolam,nizatidine,False,False,False
77,beta_blockers,alprazolam,False,False,False,False
78,neoprox,alprazolam,False,False,False,False
79,selvon,alprazolam,False,False,False,False
80,aplazolam,alprazolam,False,False,True,True
81,aplrazolam,alprazolam,alprazolam,True,False,True
82,xanor,alprazolam,alprazolam,True,True,True
83,alpraz_,alprazolam,False,False,True,True
84,zanapam,alprazolam,False,False,True,True
85,neozepam,alprazolam,False,False,False,False
86,iprax,alprazolam,False,False,False,False
87,lorazepam,alprazolam,lorazepam,False,False,False
88,alpronax,alprazolam,False,False,True,True
89,zopax,alprazolam,False,False,True,True
90,zanies,alprazolam,False,False,False,True
91,tranxene,alprazolam,clorazepate,False,False,False
92,oxazepam,alprazolam,oxazepam,False,False,False
93,serax,alprazolam,oxazepam,False,False,False
94,zanexes,alprazolam,False,False,False,True
95,alprazolams,alprazolam,alprazolam,True,True,True
96,zanex,alprazolam,False,False,False,True
97,etafil,alprazolam,False,False,False,False
98,selexolam,alprazolam,False,False,Error,Error
99,xanax,alprazolam,alprazolam,True,True,True
100,alprazolan,alprazolam,alprazolam,True,True,True
101,alprazolim,alprazolam,False,False,True,True
102,alprzolam,alprazolam,alprazolam,True,True,True
103,alprazoma,alprazolam,False,False,True,True
104,alpraz,alprazolam,False,False,True,True
105,zanax,alprazolam,alprazolam,True,True,True
106,xanax_bars,alprazolam,False,True,True,True
107,alprazolam_pills,alprazolam,False,True,True,True
108,zanex,alprazolam,False,False,False,True
109,alprazol,alprazolam,False,False,True,True
110,zannies,alprazolam,False,False,False,True
111,blue_footballs,alprazolam,False,False,True,True
112,bars,alprazolam,False,False,False,True
113,planks,alprazolam,False,False,False,True
114,stumps,alprazolam,False,False,False,False
115,ladders,alprazolam,False,False,False,True
116,zaps,alprazolam,False,False,Error,False
117,blue_footballs,alprazolam,False,False,True,True
118,tranks,alprazolam,False,False,False,False
119,zanex,alprazolam,False,False,False,True
120,zanex,alprazolam,False,False,False,True
121,iraxen,alprazolam,False,False,False,False
122,frontal,alprazolam,False,False,False,False
123,xanor,alprazolam,alprazolam,True,True,True
124,nerutal,alprazolam,False,False,False,False
125,oltfas,alprazolam,False,False,False,False
126,oxazepam,alprazolam,oxazepam,False,False,False
127,serepax,alprazolam,oxazepam,False,False,False
128,soripax,alprazolam,False,False,Error,Error
129,xanax,alprazolam,alprazolam,True,True,True
130,dermovate,alprazolam,clobetasol_propionate,False,False,False
131,epival,alprazolam,valproic_acid,False,False,False
132,gabitril,alprazolam,tiagabine,False,False,False
133,horizon,alprazolam,False,False,False,False
134,kalpress,alprazolam,False,False,False,False
135,lotrel,alprazolam,amlodipine,False,False,False
136,niravam,alprazolam,alprazolam,True,True,True
137,oxtellar,alprazolam,False,False,False,False
138,benzodiazepine,alprazolam,benzodiazepine,False,True,True
139,alprozolam,alprazolam,alprazolam,True,True,True
140,calmpam,alprazolam,False,False,False,False
141,dalcipram,alprazolam,False,False,False,Error
142,zolpidem,alprazolam,zolpidem,False,False,False
143,zaleplon,alprazolam,zaleplon,False,False,False
144,eszopiclone,alprazolam,eszopiclone,False,False,False
145,quazepam,alprazolam,quazepam,False,False,False
