,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,GPT-3 term in Google,GPT-3 term + pill in Google
0,xanax,alprazolam,alprazolam,True,True,True
1,ativan,alprazolam,lorazepam,False,False,False
2,zanex,alprazolam,False,False,False,True
3,zapsolam,alprazolam,False,False,Error,Error
4,alpraz,alprazolam,False,False,True,True
5,alprazolam,alprazolam,alprazolam,True,True,True
6,xanax,alprazolam,alprazolam,True,True,True
7,azolam,alprazolam,acetazolamide,False,True,True
8,xanax,alprazolam,alprazolam,True,True,True
9,xanor,alprazolam,alprazolam,True,True,True
10,ativan,alprazolam,lorazepam,False,False,False
11,klonopin,alprazolam,clonazepam,False,True,False
12,valium,alprazolam,diazepam,False,False,False
13,librium,alprazolam,chlordiazepoxide,False,False,False
14,aripiprazole,alprazolam,aripiprazole,False,False,False
15,quetiapine,alprazolam,quetiapine,False,False,False
16,risperidone,alprazolam,risperidone,False,False,False
17,olanzapine,alprazolam,olanzapine,False,False,False
18,clozapine,alprazolam,clozapine,False,False,False
19,ziprasidone,alprazolam,ziprasidone,False,False,False
20,lurasidone,alprazolam,lurasidone,False,False,False
21,zoloft,alprazolam,sertraline,False,False,False
22,bars,alprazolam,False,False,False,True
23,zanapam,alprazolam,False,False,True,True
24,iprazolam,alprazolam,False,False,True,True
25,xanor,alprazolam,alprazolam,True,True,True
26,alpraz,alprazolam,False,False,True,True
27,xanax,alprazolam,alprazolam,True,True,True
28,alprazolamum,alprazolam,False,False,True,True
29,alprazolan,alprazolam,alprazolam,True,True,True
30,alprazolom,alprazolam,alprazolam,True,True,True
31,alprazolum,alprazolam,False,False,True,True
32,alprazorem,alprazolam,False,False,True,Error
33,xanax,alprazolam,alprazolam,True,True,True
34,zanex,alprazolam,False,False,False,True
35,xanax,alprazolam,alprazolam,True,True,True
36,zanex,alprazolam,False,False,False,True
37,ativan,alprazolam,lorazepam,False,False,False
38,xanex,alprazolam,alprazolam,True,False,True
39,zolofts,alprazolam,sertraline,False,False,False
40,xanax,alprazolam,alprazolam,True,True,True
41,xanor,alprazolam,alprazolam,True,True,True
42,alprazolamum,alprazolam,False,False,True,True
43,azolam,alprazolam,acetazolamide,False,True,True
44,zoprazolam,alprazolam,False,False,Error,Error
45,xanax,alprazolam,alprazolam,True,True,True
46,azolam,alprazolam,acetazolamide,False,True,True
47,zolpidem,alprazolam,zolpidem,False,False,False
48,azolam,alprazolam,acetazolamide,False,True,True
49,zanax,alprazolam,alprazolam,True,True,True
50,zanbars,alprazolam,False,False,True,True
51,blue_footballs,alprazolam,False,False,True,True
52,bars,alprazolam,False,False,False,True
53,ativan,alprazolam,lorazepam,False,False,False
54,valium,alprazolam,diazepam,False,False,False
55,klonopin,alprazolam,clonazepam,False,True,False
56,librium,alprazolam,chlordiazepoxide,False,False,False
57,alprazolan,alprazolam,alprazolam,True,True,True
58,alprazolamb,alprazolam,False,False,True,True
59,alpraz,alprazolam,False,False,True,True
60,zolam,alprazolam,False,False,True,True
61,alzolam,alprazolam,False,False,True,True
62,anzolam,alprazolam,False,False,True,True
63,alprozolam,alprazolam,alprazolam,True,True,True
64,aplrazolam,alprazolam,alprazolam,True,False,True
65,xanax,alprazolam,alprazolam,True,True,True
66,zanapam,alprazolam,False,False,True,True
67,zolax,alprazolam,False,False,False,False
68,alpraz,alprazolam,False,False,True,True
69,prazolam,alprazolam,alprazolam,True,True,True
70,ativan,alprazolam,lorazepam,False,False,False
71,zoloft,alprazolam,sertraline,False,False,False
72,paxil,alprazolam,paroxetine,False,False,False
73,prozac,alprazolam,fluoxetine,False,False,False
74,lexapro,alprazolam,escitalopram,False,False,False
75,celexa,alprazolam,citalopram,False,False,False
76,effexor,alprazolam,venlafaxine,False,False,False
77,wellbutrin,alprazolam,bupropion,False,False,False
78,zanax,alprazolam,alprazolam,True,True,True
79,alpam,alprazolam,False,False,False,False
80,alprololam,alprazolam,False,False,False,False
81,alprazalam,alprazolam,alprazolam,True,True,True
82,zoloft,alprazolam,sertraline,False,False,False
83,zoloft,alprazolam,sertraline,False,False,False
84,ativan,alprazolam,lorazepam,False,False,False
85,serena,alprazolam,False,False,False,False
