,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,GPT-3 term in Google,GPT-3 term + pill in Google
0,xanax,alprazolam,alprazolam,True,True,True
1,zanax,alprazolam,alprazolam,True,True,True
2,zanax,alprazolam,alprazolam,True,True,True
3,zolofts,alprazolam,sertraline,False,False,False
4,zanax,alprazolam,alprazolam,True,True,True
5,alpraz,alprazolam,False,False,True,True
6,alprazolamum,alprazolam,False,False,True,True
7,alprazolsm,alprazolam,False,False,True,True
8,alprazolum,alprazolam,False,False,True,True
9,xanor,alprazolam,alprazolam,True,True,True
10,tranxene,alprazolam,clorazepate,False,False,False
11,ativan,alprazolam,lorazepam,False,False,False
12,klonopin,alprazolam,clonazepam,False,True,False
13,valium,alprazolam,diazepam,False,False,False
14,librium,alprazolam,chlordiazepoxide,False,False,False
15,serax,alprazolam,oxazepam,False,False,False
16,zolam,alprazolam,False,False,True,True
17,alpram,alprazolam,False,False,True,True
18,alzolam,alprazolam,False,False,True,True
19,tranax,alprazolam,filgrastim,False,False,True
20,zolofts,alprazolam,sertraline,False,False,False
21,aprozam,alprazolam,False,False,True,True
22,azepam,alprazolam,oxazepam,False,False,False
23,xanax,alprazolam,alprazolam,True,True,True
24,ativan,alprazolam,lorazepam,False,False,False
25,alpraz,alprazolam,False,False,True,True
26,xanor,alprazolam,alprazolam,True,True,True
27,alprazolam,alprazolam,alprazolam,True,True,True
28,azanza,alprazolam,False,False,False,False
29,zanapam,alprazolam,False,False,True,True
30,bars,alprazolam,False,False,False,True
31,blue_footballs,alprazolam,False,False,True,True
32,school_buses,alprazolam,False,False,False,True
33,yellow_school_buses,alprazolam,False,False,False,False
34,triazolam,alprazolam,triazolam,False,False,False
35,xanax,alprazolam,alprazolam,True,True,True
36,zanax,alprazolam,alprazolam,True,True,True
37,zoloft,alprazolam,sertraline,False,False,False
38,ativan,alprazolam,lorazepam,False,False,False
39,alprazolans,alprazolam,False,False,True,True
40,alprazolones,alprazolam,False,False,True,True
41,alpraz,alprazolam,False,False,True,True
42,alpram,alprazolam,False,False,True,True
43,azolam,alprazolam,acetazolamide,False,True,True
44,zoloft,alprazolam,sertraline,False,False,False
45,alprazolan,alprazolam,alprazolam,True,True,True
46,alprazolane,alprazolam,False,False,True,True
47,xanor,alprazolam,alprazolam,True,True,True
48,zoloft,alprazolam,sertraline,False,False,False
49,buspar,alprazolam,buspirone,False,False,False
50,ativan,alprazolam,lorazepam,False,False,False
51,valium,alprazolam,diazepam,False,False,False
52,klonopin,alprazolam,clonazepam,False,True,False
53,librium,alprazolam,chlordiazepoxide,False,False,False
54,zanapam,alprazolam,False,False,True,True
55,zoloft,alprazolam,sertraline,False,False,False
56,xanax_bars,alprazolam,False,True,True,True
57,white_xanax,alprazolam,False,True,False,True
58,xanax,alprazolam,alprazolam,True,True,True
59,ativan,alprazolam,lorazepam,False,False,False
60,klonopin,alprazolam,clonazepam,False,True,False
61,valium,alprazolam,diazepam,False,False,False
62,librium,alprazolam,chlordiazepoxide,False,False,False
63,tranxene,alprazolam,clorazepate,False,False,False
64,serax,alprazolam,oxazepam,False,False,False
65,buspar,alprazolam,buspirone,False,False,False
66,aplrazolam,alprazolam,alprazolam,True,False,True
67,ativan,alprazolam,lorazepam,False,False,False
68,klonopin,alprazolam,clonazepam,False,True,False
69,valium,alprazolam,diazepam,False,False,False
70,librium,alprazolam,chlordiazepoxide,False,False,False
71,tranxene,alprazolam,clorazepate,False,False,False
72,restoril,alprazolam,temazepam,False,False,False
73,serax,alprazolam,oxazepam,False,False,False
74,zan,alprazolam,False,False,False,True
75,zanex,alprazolam,False,False,False,True
76,xanax,alprazolam,alprazolam,True,True,True
77,alprazolan,alprazolam,alprazolam,True,True,True
78,azolam,alprazolam,acetazolamide,False,True,True
79,calmpose,alprazolam,False,False,False,False
80,habazolam,alprazolam,False,False,Error,Error
81,neozolam,alprazolam,False,False,True,True
82,noten,alprazolam,False,False,False,False
83,phenazepam,alprazolam,False,False,False,False
84,tranquinal,alprazolam,False,False,True,True
85,xanax,alprazolam,alprazolam,True,True,True
86,zolam,alprazolam,False,False,True,True
87,bars,alprazolam,False,False,False,True
88,xanies,alprazolam,False,False,True,True
89,z-bars,alprazolam,False,False,True,True
90,blue_footballs,alprazolam,False,False,True,True
91,white_boys,alprazolam,False,False,False,False
92,zanex,alprazolam,False,False,False,True
93,alazor,alprazolam,False,False,False,False
94,alpram,alprazolam,False,False,True,True
95,alprax,alprazolam,alprazolam,False,True,True
96,alpraz,alprazolam,False,False,True,True
97,alprazolan,alprazolam,alprazolam,True,True,True
98,alprazolane,alprazolam,False,False,True,True
99,alprazolamum,alprazolam,False,False,True,True
100,zanex,alprazolam,False,False,False,True
101,bars,alprazolam,False,False,False,True
102,z-bars,alprazolam,False,False,True,True
103,blue_footballs,alprazolam,False,False,True,True
104,benzos,alprazolam,False,False,False,True
105,tranks,alprazolam,False,False,False,False
106,xanor,alprazolam,alprazolam,True,True,True
107,irazem,alprazolam,False,False,False,False
108,frontal,alprazolam,False,False,False,False
109,neupax,alprazolam,False,False,True,True
110,ativan,alprazolam,lorazepam,False,False,False
111,alprazlam,alprazolam,False,False,True,True
112,alprazolan,alprazolam,alprazolam,True,True,True
113,alprazolane,alprazolam,False,False,True,True
114,alprazolum,alprazolam,False,False,True,True
115,alprazolan,alprazolam,alprazolam,True,True,True
116,alprazolane,alprazolam,False,False,True,True
117,zanex,alprazolam,False,False,False,True
118,zolam,alprazolam,False,False,True,True
119,alprazolan,alprazolam,alprazolam,True,True,True
120,alprazolum,alprazolam,False,False,True,True
121,zopinol,alprazolam,False,False,False,False
122,alprazolome,alprazolam,False,False,True,True
123,alprazolum,alprazolam,False,False,True,True
124,alprazolan,alprazolam,alprazolam,True,True,True
125,alprazolane,alprazolam,False,False,True,True
126,alprazolas,alprazolam,False,False,True,True
127,alprazolast,alprazolam,False,False,Error,Error
128,alprazolat,alprazolam,False,False,True,True
129,alprazolatem,alprazolam,False,False,False,Error
130,alprazolatin,alprazolam,False,False,Error,Error
131,praz,alprazolam,crab,False,False,True
132,ativan,alprazolam,lorazepam,False,False,False
133,alprazolanx,alprazolam,False,False,True,True
134,axanax,alprazolam,False,False,True,True
135,ativan,alprazolam,lorazepam,False,False,False
136,alprazalam,alprazolam,alprazolam,True,True,True
137,alprazolum,alprazolam,False,False,True,True
138,zoloft,alprazolam,sertraline,False,False,False
139,ativan,alprazolam,lorazepam,False,False,False
140,valium,alprazolam,diazepam,False,False,False
141,klonopin,alprazolam,clonazepam,False,True,False
142,librium,alprazolam,chlordiazepoxide,False,False,False
143,serax,alprazolam,oxazepam,False,False,False
144,tranxene,alprazolam,clorazepate,False,False,False
145,alprazolan,alprazolam,alprazolam,True,True,True
146,alprazoham,alprazolam,alprazolam,True,False,False
147,alprazolsm,alprazolam,False,False,True,True
148,alprazoltam,alprazolam,False,False,True,True
149,alprazolyam,alprazolam,False,False,Error,Error
150,xanax,alprazolam,alprazolam,True,True,True
151,zolam,alprazolam,False,False,True,True
152,tranax,alprazolam,filgrastim,False,False,True
153,zoloft,alprazolam,sertraline,False,False,False
154,paxil,alprazolam,paroxetine,False,False,False
155,prozac,alprazolam,fluoxetine,False,False,False
156,lexapro,alprazolam,escitalopram,False,False,False
157,celexa,alprazolam,citalopram,False,False,False
158,effexor,alprazolam,venlafaxine,False,False,False
159,wellbutrin,alprazolam,bupropion,False,False,False
160,alpram,alprazolam,False,False,True,True
161,alpraz,alprazolam,False,False,True,True
162,alprazolan,alprazolam,alprazolam,True,True,True
163,alprazolane,alprazolam,False,False,True,True
164,alprazolamum,alprazolam,False,False,True,True
165,xanax,alprazolam,alprazolam,True,True,True
166,serax,alprazolam,oxazepam,False,False,False
167,xanax,alprazolam,alprazolam,True,True,True
168,ativan,alprazolam,lorazepam,False,False,False
169,alprazolan,alprazolam,alprazolam,True,True,True
170,alprazolane,alprazolam,False,False,True,True
171,xanax,alprazolam,alprazolam,True,True,True
172,alpraz,alprazolam,False,False,True,True
173,alprazo,alprazolam,False,False,True,True
174,alprazol,alprazolam,False,False,True,True
175,zoloft,alprazolam,sertraline,False,False,False
176,prozac,alprazolam,fluoxetine,False,False,False
177,xanor,alprazolam,alprazolam,True,True,True
178,alprozalam,alprazolam,alprazolam,True,True,True
179,alazolam,alprazolam,False,False,True,True
180,alprazolan,alprazolam,alprazolam,True,True,True
181,alprazolane,alprazolam,False,False,True,True
182,alprazolanx,alprazolam,False,False,True,True
183,alprazolamne,alprazolam,False,False,True,True
184,alprazolamn,alprazolam,False,False,True,True
185,xanax,alprazolam,alprazolam,True,True,True
186,ativan,alprazolam,lorazepam,False,False,False
187,xanax,alprazolam,alprazolam,True,True,True
188,alprazalam,alprazolam,alprazolam,True,True,True
189,alprazolan,alprazolam,alprazolam,True,True,True
190,alprazolum,alprazolam,False,False,True,True
191,xanax,alprazolam,alprazolam,True,True,True
192,zolpidem,alprazolam,zolpidem,False,False,False
193,azor,alprazolam,olmesartan,False,False,False
194,calmopraz,alprazolam,False,False,Error,Error
195,dalmane,alprazolam,flurazepam,False,False,False
196,estazolam,alprazolam,estazolam,False,False,False
197,flurazepam,alprazolam,flurazepam,False,False,False
198,halcion,alprazolam,triazolam,False,False,False
199,librium,alprazolam,chlordiazepoxide,False,False,False
