,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,GPT-3 term in Google,GPT-3 term + pill in Google
0,alprazolam_tablets,alprazolam,False,True,True,True
1,alprazolam_pills,alprazolam,False,True,True,True
2,xanax,alprazolam,alprazolam,True,True,True
3,xanax,alprazolam,alprazolam,True,True,True
4,alpraz,alprazolam,False,False,True,True
5,xanax,alprazolam,alprazolam,True,True,True
6,bars,alprazolam,False,False,False,True
7,alprazolane,alprazolam,False,False,True,True
8,alprazolamum,alprazolam,False,False,True,True
9,xanax,alprazolam,alprazolam,True,True,True
10,alpraz,alprazolam,False,False,True,True
11,tafil,alprazolam,alprazolam,True,True,True
12,alpraz,alprazolam,False,False,True,True
13,tazepam,alprazolam,False,False,False,False
14,xanax,alprazolam,alprazolam,True,True,True
15,alprazolamum,alprazolam,False,False,True,True
16,alprazolan,alprazolam,alprazolam,True,True,True
17,xanax,alprazolam,alprazolam,True,True,True
18,xanax,alprazolam,alprazolam,True,True,True
19,alprazolane,alprazolam,False,False,True,True
20,alprazolamum,alprazolam,False,False,True,True
21,alpraz,alprazolam,False,False,True,True
22,alprazolam,alprazolam,alprazolam,True,True,True
23,xanax,alprazolam,alprazolam,True,True,True
24,alprazolam,alprazolam,alprazolam,True,True,True
25,ativan,alprazolam,lorazepam,False,False,False
26,ativan,alprazolam,lorazepam,False,False,False
27,alprozolam,alprazolam,alprazolam,True,True,True
28,alprazolan,alprazolam,alprazolam,True,True,True
29,alpraz,alprazolam,False,False,True,True
30,alprazol,alprazolam,False,False,True,True
31,aplrazolam,alprazolam,alprazolam,True,False,True
32,alprazolom,alprazolam,alprazolam,True,True,True
33,alprazolume,alprazolam,False,False,Error,Error
34,xanax,alprazolam,alprazolam,True,True,True
35,xanax,alprazolam,alprazolam,True,True,True
36,alzolam,alprazolam,False,False,True,True
37,alpraz,alprazolam,False,False,True,True
38,trankimazin,alprazolam,False,False,True,True
39,alpraz,alprazolam,False,False,True,True
40,xanax,alprazolam,alprazolam,True,True,True
41,bars,alprazolam,False,False,False,True
42,xanax,alprazolam,alprazolam,True,True,True
43,ativan,alprazolam,lorazepam,False,False,False
44,xanax,alprazolam,alprazolam,True,True,True
45,xanor,alprazolam,alprazolam,True,True,True
46,alpraz,alprazolam,False,False,True,True
47,alprazolan,alprazolam,alprazolam,True,True,True
48,alprazolamum,alprazolam,False,False,True,True
49,xanax,alprazolam,alprazolam,True,True,True
50,alprazolam,alprazolam,alprazolam,True,True,True
51,xanax,alprazolam,alprazolam,True,True,True
52,alprazolam,alprazolam,alprazolam,True,True,True
53,alpraz,alprazolam,False,False,True,True
54,alprazolam,alprazolam,alprazolam,True,True,True
55,alpraz,alprazolam,False,False,True,True
56,alprazolam,alprazolam,alprazolam,True,True,True
57,xanax,alprazolam,alprazolam,True,True,True
58,xanax,alprazolam,alprazolam,True,True,True
59,xanor,alprazolam,alprazolam,True,True,True
60,alpraz,alprazolam,False,False,True,True
61,xanor,alprazolam,alprazolam,True,True,True
62,zolam,alprazolam,False,False,True,True
63,alpraz,alprazolam,False,False,True,True
64,alprazolame,alprazolam,False,False,True,True
65,xanax,alprazolam,alprazolam,True,True,True
66,alp,alprazolam,False,False,False,True
67,alpraz,alprazolam,False,False,True,True
68,alpraz,alprazolam,False,False,True,True
69,alp,alprazolam,False,False,False,True
70,aplrazolam,alprazolam,alprazolam,True,False,True
71,xanax,alprazolam,alprazolam,True,True,True
72,alp,alprazolam,False,False,False,True
73,xanax,alprazolam,alprazolam,True,True,True
74,ativan,alprazolam,lorazepam,False,False,False
75,xanax,alprazolam,alprazolam,True,True,True
76,zanapam,alprazolam,False,False,True,True
77,xanax,alprazolam,alprazolam,True,True,True
78,xanor,alprazolam,alprazolam,True,True,True
79,xanax,alprazolam,alprazolam,True,True,True
80,alprazolan,alprazolam,alprazolam,True,True,True
81,alprazolane,alprazolam,False,False,True,True
82,alpraz,alprazolam,False,False,True,True
83,alprazolam,alprazolam,alprazolam,True,True,True
84,alpraz,alprazolam,False,False,True,True
85,xanax,alprazolam,alprazolam,True,True,True
86,alprazolsm,alprazolam,False,False,True,True
87,alprazolum,alprazolam,False,False,True,True
88,alpraz,alprazolam,False,False,True,True
89,xanax,alprazolam,alprazolam,True,True,True
90,xanor,alprazolam,alprazolam,True,True,True
91,alprazolam,alprazolam,alprazolam,True,True,True
92,ativan,alprazolam,lorazepam,False,False,False
93,bars,alprazolam,False,False,False,True
94,yellow,alprazolam,orange,False,False,False
95,xanax,alprazolam,alprazolam,True,True,True
96,ativan,alprazolam,lorazepam,False,False,False
97,alpraz,alprazolam,False,False,True,True
98,alprazolam,alprazolam,alprazolam,True,True,True
99,ativan,alprazolam,lorazepam,False,False,False
100,klonopin,alprazolam,clonazepam,False,True,False
101,xanax,alprazolam,alprazolam,True,True,True
102,alprazolan,alprazolam,alprazolam,True,True,True
103,alprazolamum,alprazolam,False,False,True,True
104,xanax,alprazolam,alprazolam,True,True,True
105,ativan,alprazolam,lorazepam,False,False,False
106,xanax,alprazolam,alprazolam,True,True,True
107,bars,alprazolam,False,False,False,True
108,xanax_bars,alprazolam,False,True,True,True
109,xanax_pills,alprazolam,False,True,True,False
110,ativan,alprazolam,lorazepam,False,False,False
111,aplrazolam,alprazolam,alprazolam,True,False,True
112,ativan,alprazolam,lorazepam,False,False,False
113,aplrazolam,alprazolam,alprazolam,True,False,True
114,alpraz,alprazolam,False,False,True,True
115,bars,alprazolam,False,False,False,True
116,yellow,alprazolam,orange,False,False,False
117,alpraz,alprazolam,False,False,True,True
118,alprazolane,alprazolam,False,False,True,True
119,xanax_bars,alprazolam,False,True,True,True
120,white_xanax,alprazolam,False,True,False,True
121,ativan,alprazolam,lorazepam,False,False,False
122,ativan,alprazolam,lorazepam,False,False,False
123,klonopin,alprazolam,clonazepam,False,True,False
