,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,GPT-3 term in Google,GPT-3 term + pill in Google
0,azor,alprazolam,olmesartan,False,False,False
1,zopax,alprazolam,False,False,True,True
2,alpraz,alprazolam,False,False,True,True
3,alprazolom,alprazolam,alprazolam,True,True,True
4,a-pra-zolam,alprazolam,False,False,True,True
5,alprazolan,alprazolam,alprazolam,True,True,True
6,alprazolame,alprazolam,False,False,True,True
7,alprazolami,alprazolam,False,False,True,True
8,alprazolamu,alprazolam,False,False,True,True
9,alpraz,alprazolam,False,False,True,True
10,alprazolamum,alprazolam,False,False,True,True
11,zanex,alprazolam,False,False,False,True
12,prazosin,alprazolam,prazosin,False,False,False
13,zanax,alprazolam,alprazolam,True,True,True
14,alpraz,alprazolam,False,False,True,True
15,azolam,alprazolam,acetazolamide,False,True,True
16,zopax,alprazolam,False,False,True,True
17,zanex,alprazolam,False,False,False,True
18,alprazalam,alprazolam,alprazolam,True,True,True
19,alprazolan,alprazolam,alprazolam,True,True,True
20,alprazolum,alprazolam,False,False,True,True
21,xanax,alprazolam,alprazolam,True,True,True
22,a-pra-zolam,alprazolam,False,False,True,True
23,alprazalam,alprazolam,alprazolam,True,True,True
24,alprazolams,alprazolam,alprazolam,True,True,True
25,xanax,alprazolam,alprazolam,True,True,True
26,zans,alprazolam,False,False,False,False
27,zan,alprazolam,False,False,False,True
28,zolofts,alprazolam,sertraline,False,False,False
29,zoloft,alprazolam,sertraline,False,False,False
30,ativans,alprazolam,lorazepam,False,False,False
31,ativan,alprazolam,lorazepam,False,False,False
32,zanex,alprazolam,False,False,False,True
33,aplrazolam,alprazolam,alprazolam,True,False,True
34,alprazolan,alprazolam,alprazolam,True,True,True
35,alprazolom,alprazolam,alprazolam,True,True,True
36,aplrazolam,alprazolam,alprazolam,True,False,True
37,xanax,alprazolam,alprazolam,True,True,True
38,zanex,alprazolam,False,False,False,True
39,axcion,alprazolam,False,False,False,False
40,alpraz,alprazolam,False,False,True,True
41,alprazolams,alprazolam,alprazolam,True,True,True
42,bars,alprazolam,False,False,False,True
43,xanies,alprazolam,False,False,True,True
44,alprazalam,alprazolam,alprazolam,True,True,True
45,alprazolan,alprazolam,alprazolam,True,True,True
46,zanapam,alprazolam,False,False,True,True
47,alpraz,alprazolam,False,False,True,True
48,zanax,alprazolam,alprazolam,True,True,True
49,zoloft,alprazolam,sertraline,False,False,False
50,ativan,alprazolam,lorazepam,False,False,False
51,xanax,alprazolam,alprazolam,True,True,True
52,alprazalam,alprazolam,alprazolam,True,True,True
53,alprazolan,alprazolam,alprazolam,True,True,True
54,alprazolum,alprazolam,False,False,True,True
55,xanax,alprazolam,alprazolam,True,True,True
56,alpraz,alprazolam,False,False,True,True
57,alprazolamum,alprazolam,False,False,True,True
58,alprazolam,alprazolam,alprazolam,True,True,True
59,alprazoloms,alprazolam,False,False,Error,True
60,alprazom,alprazolam,False,False,True,True
