,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,GPT-3 term in Google,GPT-3 term + pill in Google
0,alprazlam,alprazolam,False,False,True,True
1,alprazolan,alprazolam,alprazolam,True,True,True
2,xanax,alprazolam,alprazolam,True,True,True
3,xanax,alprazolam,alprazolam,True,True,True
4,lorazepam,alprazolam,lorazepam,False,False,False
5,ativan,alprazolam,lorazepam,False,False,False
6,ativan,alprazolam,lorazepam,False,False,False
7,alprazolam,alprazolam,alprazolam,True,True,True
8,alprazolan,alprazolam,alprazolam,True,True,True
9,alprozolam,alprazolam,alprazolam,True,True,True
10,azanza,alprazolam,False,False,False,False
11,alp,alprazolam,False,False,False,True
12,alzolam,alprazolam,False,False,True,True
13,alprazolam,alprazolam,alprazolam,True,True,True
14,xanax,alprazolam,alprazolam,True,True,True
15,xanax,alprazolam,alprazolam,True,True,True
16,alpraz,alprazolam,False,False,True,True
17,alp,alprazolam,False,False,False,True
18,xanor,alprazolam,alprazolam,True,True,True
19,alzolam,alprazolam,False,False,True,True
20,ativan,alprazolam,lorazepam,False,False,False
21,klonopin,alprazolam,clonazepam,False,True,False
22,xanax,alprazolam,alprazolam,True,True,True
23,alprazolamum,alprazolam,False,False,True,True
24,alprazolan,alprazolam,alprazolam,True,True,True
25,xanor,alprazolam,alprazolam,True,True,True
26,ativan,alprazolam,lorazepam,False,False,False
27,alprozolam,alprazolam,alprazolam,True,True,True
28,aplrazolam,alprazolam,alprazolam,True,False,True
29,alprazolamum,alprazolam,False,False,True,True
30,alprazolano,alprazolam,False,False,True,True
31,alprazolan,alprazolam,alprazolam,True,True,True
32,alprazolam,alprazolam,alprazolam,True,True,True
33,aplrazolam,alprazolam,alprazolam,True,False,True
34,alprozalam,alprazolam,alprazolam,True,True,True
35,xanax,alprazolam,alprazolam,True,True,True
36,alpraz,alprazolam,False,False,True,True
37,alpraz,alprazolam,False,False,True,True
38,alzolam,alprazolam,False,False,True,True
39,xanax,alprazolam,alprazolam,True,True,True
40,alpraz,alprazolam,False,False,True,True
41,alprazolam,alprazolam,alprazolam,True,True,True
42,alpraz,alprazolam,False,False,True,True
43,alprax,alprazolam,alprazolam,False,True,True
44,alpraz,alprazolam,False,False,True,True
45,alp,alprazolam,False,False,False,True
46,xanax,alprazolam,alprazolam,True,True,True
47,alprazolam,alprazolam,alprazolam,True,True,True
48,xan0x,alprazolam,False,False,False,Error
49,bars,alprazolam,False,False,False,True
50,alpraz,alprazolam,False,False,True,True
51,xanax,alprazolam,alprazolam,True,True,True
52,xanor,alprazolam,alprazolam,True,True,True
53,zolam,alprazolam,False,False,True,True
54,alp,alprazolam,False,False,False,True
55,az,alprazolam,False,False,False,True
56,alprazolan,alprazolam,alprazolam,True,True,True
57,alprazolamum,alprazolam,False,False,True,True
58,alprazolams,alprazolam,alprazolam,True,True,True
59,xanax,alprazolam,alprazolam,True,True,True
60,zanex,alprazolam,False,False,False,True
61,xanax,alprazolam,alprazolam,True,True,True
62,alpraz,alprazolam,False,False,True,True
63,xanax,alprazolam,alprazolam,True,True,True
64,aplrazolam,alprazolam,alprazolam,True,False,True
65,zoloft,alprazolam,sertraline,False,False,False
66,alpraz,alprazolam,False,False,True,True
67,xanax,alprazolam,alprazolam,True,True,True
68,xanax,alprazolam,alprazolam,True,True,True
69,xanax,alprazolam,alprazolam,True,True,True
70,xanax,alprazolam,alprazolam,True,True,True
71,alprazolams,alprazolam,alprazolam,True,True,True
72,alprazolam,alprazolam,alprazolam,True,True,True
73,xanor,alprazolam,alprazolam,True,True,True
74,alzolam,alprazolam,False,False,True,True
75,xanax,alprazolam,alprazolam,True,True,True
76,xanax_bars,alprazolam,False,True,True,True
77,xanax_pills,alprazolam,False,True,True,False
78,alpraz,alprazolam,False,False,True,True
79,xanax,alprazolam,alprazolam,True,True,True
80,xanax_bars,alprazolam,False,True,True,True
81,xanor,alprazolam,alprazolam,True,True,True
82,ativan,alprazolam,lorazepam,False,False,False
83,xanax,alprazolam,alprazolam,True,True,True
84,alfazolam,alprazolam,False,False,True,True
85,alprazolan,alprazolam,alprazolam,True,True,True
86,xanax,alprazolam,alprazolam,True,True,True
87,alpraz,alprazolam,False,False,True,True
88,xanax_bars,alprazolam,False,True,True,True
89,alprozolam,alprazolam,alprazolam,True,True,True
90,alpraz,alprazolam,False,False,True,True
91,ativan,alprazolam,lorazepam,False,False,False
92,alprazlam,alprazolam,False,False,True,True
93,xanor,alprazolam,alprazolam,True,True,True
94,zanax,alprazolam,alprazolam,True,True,True
95,alprazolam,alprazolam,alprazolam,True,True,True
96,xanax,alprazolam,alprazolam,True,True,True
97,alpraz,alprazolam,False,False,True,True
98,alzolam,alprazolam,False,False,True,True
99,xanax,alprazolam,alprazolam,True,True,True
100,alp,alprazolam,False,False,False,True
101,alzolam,alprazolam,False,False,True,True
102,alpraz,alprazolam,False,False,True,True
103,alp,alprazolam,False,False,False,True
104,alpraz,alprazolam,False,False,True,True
105,xanax,alprazolam,alprazolam,True,True,True
106,bars,alprazolam,False,False,False,True
107,yellow,alprazolam,orange,False,False,False
108,xanax,alprazolam,alprazolam,True,True,True
109,ativan,alprazolam,lorazepam,False,False,False
110,alprazolam,alprazolam,alprazolam,True,True,True
111,aplrazolam,alprazolam,alprazolam,True,False,True
112,alprazolan,alprazolam,alprazolam,True,True,True
113,zanex,alprazolam,False,False,False,True
114,xanax,alprazolam,alprazolam,True,True,True
115,alpraz,alprazolam,False,False,True,True
116,alpram,alprazolam,False,False,True,True
117,alprazolom,alprazolam,alprazolam,True,True,True
118,xanaxx,alprazolam,False,False,True,True
119,xanax,alprazolam,alprazolam,True,True,True
120,alpraz,alprazolam,False,False,True,True
121,alpraz,alprazolam,False,False,True,True
122,alprazolam,alprazolam,alprazolam,True,True,True
123,alprazolan,alprazolam,alprazolam,True,True,True
124,alprazolane,alprazolam,False,False,True,True
125,ativan,alprazolam,lorazepam,False,False,False
126,alzolam,alprazolam,False,False,True,True
127,alpraz,alprazolam,False,False,True,True
128,xanax,alprazolam,alprazolam,True,True,True
