,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,GPT-3 term in Google,GPT-3 term + pill in Google
0,aplrazolam,alprazolam,alprazolam,True,False,True
1,zolpidem,alprazolam,zolpidem,False,False,False
2,xanax,alprazolam,alprazolam,True,True,True
3,zamax,alprazolam,False,False,False,True
4,axitral,alprazolam,False,False,False,False
5,alprazolum,alprazolam,False,False,True,True
6,zanapam,alprazolam,False,False,True,True
7,alprazolan,alprazolam,alprazolam,True,True,True
8,alpraz,alprazolam,False,False,True,True
9,alpra,alprazolam,estradiol,False,True,True
10,alpr,alprazolam,False,False,False,True
11,alprazolame,alprazolam,False,False,True,True
12,alprazolan,alprazolam,alprazolam,True,True,True
13,alprazolane,alprazolam,False,False,True,True
14,alprazolas,alprazolam,False,False,True,True
15,alprazolast,alprazolam,False,False,Error,Error
16,alprazolate,alprazolam,False,False,True,True
17,xanax,alprazolam,alprazolam,True,True,True
18,alprazlam,alprazolam,False,False,True,True
19,alprzalam,alprazolam,False,False,True,True
20,alpzolam,alprazolam,False,False,True,True
21,xanax,alprazolam,alprazolam,True,True,True
22,ativan,alprazolam,lorazepam,False,False,False
23,alpraz,alprazolam,False,False,True,True
24,alprax,alprazolam,alprazolam,False,True,True
25,alprazalam,alprazolam,alprazolam,True,True,True
26,alprazolan,alprazolam,alprazolam,True,True,True
27,alprazolum,alprazolam,False,False,True,True
28,ativan,alprazolam,lorazepam,False,False,False
29,alpraz,alprazolam,False,False,True,True
30,alzolam,alprazolam,False,False,True,True
31,zolam,alprazolam,False,False,True,True
32,zopax,alprazolam,False,False,True,True
33,alprazolan,alprazolam,alprazolam,True,True,True
34,alprazolamum,alprazolam,False,False,True,True
35,alp,alprazolam,False,False,False,True
36,azolam,alprazolam,acetazolamide,False,True,True
37,alprazolom,alprazolam,alprazolam,True,True,True
38,alprazolan,alprazolam,alprazolam,True,True,True
39,alprazolum,alprazolam,False,False,True,True
40,azipro,alprazolam,False,False,False,False
41,zanapam,alprazolam,False,False,True,True
42,alprazolam_pills,alprazolam,False,True,True,True
43,alprazolam_tablets,alprazolam,False,True,True,True
44,zolam,alprazolam,False,False,True,True
45,zanex,alprazolam,False,False,False,True
46,alprozalam,alprazolam,alprazolam,True,True,True
47,alpraz,alprazolam,False,False,True,True
48,zanex,alprazolam,False,False,False,True
49,alprazolan,alprazolam,alprazolam,True,True,True
50,alprazolane,alprazolam,False,False,True,True
51,xanax_bars,alprazolam,False,True,True,True
52,white_footballs,alprazolam,False,False,False,True
53,yellow_school_buses,alprazolam,False,False,False,False
54,green_hulks,alprazolam,alprazolam,False,False,True
55,alzolam,alprazolam,False,False,True,True
56,zanapam,alprazolam,False,False,True,True
57,alpraz,alprazolam,False,False,True,True
58,xanax,alprazolam,alprazolam,True,True,True
59,azopam,alprazolam,False,False,False,False
60,tranxene_sd,alprazolam,False,False,False,False
61,xanax,alprazolam,alprazolam,True,True,True
62,alpraz,alprazolam,False,False,True,True
63,alprozam,alprazolam,alprazolam,True,True,True
64,azolam,alprazolam,acetazolamide,False,True,True
65,zanex,alprazolam,False,False,False,True
66,zanex,alprazolam,False,False,False,True
67,alprazolams,alprazolam,alprazolam,True,True,True
68,p039,alprazolam,False,False,False,True
69,z-bars,alprazolam,False,False,True,True
70,alprazolamum,alprazolam,False,False,True,True
71,alprozalam,alprazolam,alprazolam,True,True,True
72,zanapam,alprazolam,False,False,True,True
73,alprazolamum,alprazolam,False,False,True,True
74,zapac,alprazolam,False,False,False,False
75,alpraz,alprazolam,False,False,True,True
76,zanex,alprazolam,False,False,False,True
77,alprazalam,alprazolam,alprazolam,True,True,True
78,alprzolam,alprazolam,alprazolam,True,True,True
79,alfrazolam,alprazolam,False,False,True,True
80,alprazolan,alprazolam,alprazolam,True,True,True
81,alprazolane,alprazolam,False,False,True,True
82,alprazalam,alprazolam,alprazolam,True,True,True
83,zoloft,alprazolam,sertraline,False,False,False
84,xanax,alprazolam,alprazolam,True,True,True
85,xanor,alprazolam,alprazolam,True,True,True
86,iproxin,alprazolam,False,False,False,False
87,serenace,alprazolam,haloperidol,False,False,False
88,trankimazin,alprazolam,False,False,True,True
89,elopram,alprazolam,False,False,False,False
90,adumbran,alprazolam,False,False,False,True
91,neupax,alprazolam,False,False,True,True
92,ativan,alprazolam,lorazepam,False,False,False
93,a-pra-zolem,alprazolam,False,False,True,True
94,alprazolamum,alprazolam,False,False,True,True
95,a-praz,alprazolam,False,False,False,True
96,azopam,alprazolam,False,False,False,False
97,zanax,alprazolam,alprazolam,True,True,True
98,zoloft,alprazolam,sertraline,False,False,False
99,prozac,alprazolam,fluoxetine,False,False,False
100,xanax,alprazolam,alprazolam,True,True,True
101,alpraz,alprazolam,False,False,True,True
102,alpram,alprazolam,False,False,True,True
103,azor,alprazolam,olmesartan,False,False,False
104,zanex,alprazolam,False,False,False,True
105,alprazolan,alprazolam,alprazolam,True,True,True
106,alprazolame,alprazolam,False,False,True,True
107,alprazolami,alprazolam,False,False,True,True
108,alprazolamo,alprazolam,False,False,True,True
109,xanx,alprazolam,alprazolam,True,False,True
110,z-bars,alprazolam,False,False,True,True
111,zanax,alprazolam,alprazolam,True,True,True
112,serenax,alprazolam,False,False,False,False
113,tranxene,alprazolam,clorazepate,False,False,False
114,xanor,alprazolam,alprazolam,True,True,True
115,zaponex,alprazolam,False,False,False,False
116,aplrazolam,alprazolam,alprazolam,True,False,True
117,alprazolamum,alprazolam,False,False,True,True
118,ativan,alprazolam,lorazepam,False,False,False
119,klonopin,alprazolam,clonazepam,False,True,False
120,valium,alprazolam,diazepam,False,False,False
121,librium,alprazolam,chlordiazepoxide,False,False,False
122,xanax,alprazolam,alprazolam,True,True,True
123,zanex,alprazolam,False,False,False,True
124,ativan,alprazolam,lorazepam,False,False,False
125,alprazolam_tablets,alprazolam,False,True,True,True
126,alprazolam_pills,alprazolam,False,True,True,True
127,alprazolam,alprazolam,alprazolam,True,True,True
128,xanax,alprazolam,alprazolam,True,True,True
129,alprazolan,alprazolam,alprazolam,True,True,True
130,alprazom,alprazolam,False,False,True,True
131,ativan,alprazolam,lorazepam,False,False,False
132,xanor,alprazolam,alprazolam,True,True,True
133,zaponex,alprazolam,False,False,False,False
134,alprozolam,alprazolam,alprazolam,True,True,True
135,aripiprazole,alprazolam,aripiprazole,False,False,False
136,zanex,alprazolam,False,False,False,True
137,stilnoct,alprazolam,zolpidem,False,False,False
138,xanax,alprazolam,alprazolam,True,True,True
139,zoloft,alprazolam,sertraline,False,False,False
140,paxil,alprazolam,paroxetine,False,False,False
141,zoloft,alprazolam,sertraline,False,False,False
142,alprazolan,alprazolam,alprazolam,True,True,True
143,alprazolano,alprazolam,False,False,True,True
144,ativan,alprazolam,lorazepam,False,False,False
145,atarax,alprazolam,hydroxyzine,False,Error,True
146,axoren,alprazolam,False,False,False,False
147,bromazepam,alprazolam,bromazepam,False,False,False
148,calmazolam,alprazolam,False,False,False,Error
149,clonazepam,alprazolam,clonazepam,False,False,False
150,dalmane,alprazolam,flurazepam,False,False,False
151,estazolam,alprazolam,estazolam,False,False,False
152,ativan,alprazolam,lorazepam,False,False,False
153,alpraz,alprazolam,False,False,True,True
154,alpram,alprazolam,False,False,True,True
155,alzolam,alprazolam,False,False,True,True
156,zoloft,alprazolam,sertraline,False,False,False
157,ativan,alprazolam,lorazepam,False,False,False
158,alprazolan,alprazolam,alprazolam,True,True,True
159,alprazolum,alprazolam,False,False,True,True
160,ativan,alprazolam,lorazepam,False,False,False
161,zoloft,alprazolam,sertraline,False,False,False
162,prozac,alprazolam,fluoxetine,False,False,False
163,zanex,alprazolam,False,False,False,True
164,zanex,alprazolam,False,False,False,True
165,xanor,alprazolam,alprazolam,True,True,True
166,alpraz,alprazolam,False,False,True,True
167,zanapam,alprazolam,False,False,True,True
168,alprazolom,alprazolam,alprazolam,True,True,True
169,xanor,alprazolam,alprazolam,True,True,True
170,frontin,alprazolam,False,False,False,True
171,triazolam,alprazolam,triazolam,False,False,False
172,alfrazolam,alprazolam,False,False,True,True
173,alpramazolam,alprazolam,False,False,False,False
174,aripiprazole,alprazolam,aripiprazole,False,False,False
175,quetiapine,alprazolam,quetiapine,False,False,False
176,risperidone,alprazolam,risperidone,False,False,False
177,olanzapine,alprazolam,olanzapine,False,False,False
