,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,GPT-3 term in Google,GPT-3 term + pill in Google
0,alprazolamum,alprazolam,False,False,True,True
1,alpraz,alprazolam,False,False,True,True
2,xanax,alprazolam,alprazolam,True,True,True
3,xanor,alprazolam,alprazolam,True,True,True
4,alpraz,alprazolam,False,False,True,True
5,xanax,alprazolam,alprazolam,True,True,True
6,xanax,alprazolam,alprazolam,True,True,True
7,alprazolane,alprazolam,False,False,True,True
8,alprazolamum,alprazolam,False,False,True,True
9,xanax,alprazolam,alprazolam,True,True,True
10,xanax,alprazolam,alprazolam,True,True,True
11,alpraz,alprazolam,False,False,True,True
12,alprazolam,alprazolam,alprazolam,True,True,True
13,ativan,alprazolam,lorazepam,False,False,False
14,alpraz,alprazolam,False,False,True,True
15,xanax,alprazolam,alprazolam,True,True,True
16,alpraz,alprazolam,False,False,True,True
17,xanax,alprazolam,alprazolam,True,True,True
18,bars,alprazolam,False,False,False,True
19,alpraz,alprazolam,False,False,True,True
20,xanax,alprazolam,alprazolam,True,True,True
21,ativan,alprazolam,lorazepam,False,False,False
22,alprazolam,alprazolam,alprazolam,True,True,True
23,alpraz,alprazolam,False,False,True,True
24,alprazolam,alprazolam,alprazolam,True,True,True
25,xanax,alprazolam,alprazolam,True,True,True
26,ativan,alprazolam,lorazepam,False,False,False
27,xanax,alprazolam,alprazolam,True,True,True
28,alprazolom,alprazolam,alprazolam,True,True,True
29,alprazalam,alprazolam,alprazolam,True,True,True
30,alprazolan,alprazolam,alprazolam,True,True,True
31,xanax,alprazolam,alprazolam,True,True,True
32,ativan,alprazolam,lorazepam,False,False,False
33,xanax,alprazolam,alprazolam,True,True,True
34,alpraz,alprazolam,False,False,True,True
35,alprazolams,alprazolam,alprazolam,True,True,True
36,alprazolamum,alprazolam,False,False,True,True
37,alprazolans,alprazolam,False,False,True,True
38,alpraz,alprazolam,False,False,True,True
39,alpraz,alprazolam,False,False,True,True
40,alprazolam,alprazolam,alprazolam,True,True,True
41,ativan,alprazolam,lorazepam,False,False,False
42,klonopin,alprazolam,clonazepam,False,True,False
43,alpraz,alprazolam,False,False,True,True
44,alprazolams,alprazolam,alprazolam,True,True,True
45,alpraz,alprazolam,False,False,True,True
46,xanax,alprazolam,alprazolam,True,True,True
47,ativan,alprazolam,lorazepam,False,False,False
48,alprazolum,alprazolam,False,False,True,True
49,xanor,alprazolam,alprazolam,True,True,True
50,frontal,alprazolam,False,False,False,False
51,xanor,alprazolam,alprazolam,True,True,True
52,zanax,alprazolam,alprazolam,True,True,True
53,xanax,alprazolam,alprazolam,True,True,True
54,alprozolam,alprazolam,alprazolam,True,True,True
55,aprozolam,alprazolam,alprazolam,True,True,True
56,alprazolan,alprazolam,alprazolam,True,True,True
