,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,GPT-3 term in Google,GPT-3 term + pill in Google
0,xanax,alprazolam,alprazolam,True,True,True
1,alpraz,alprazolam,False,False,True,True
2,alpraz,alprazolam,False,False,True,True
3,xanax_bars,alprazolam,False,True,True,True
4,neosar,alprazolam,False,False,False,False
5,casacade,alprazolam,False,False,False,False
6,alprazolams,alprazolam,alprazolam,True,True,True
7,alpraz,alprazolam,False,False,True,True
8,alp,alprazolam,False,False,False,True
9,xanax,alprazolam,alprazolam,True,True,True
10,alpraz,alprazolam,False,False,True,True
11,xanax,alprazolam,alprazolam,True,True,True
12,alprazolan,alprazolam,alprazolam,True,True,True
13,alprazolamum,alprazolam,False,False,True,True
14,alprazalam,alprazolam,alprazolam,True,True,True
15,alprazolom,alprazolam,alprazolam,True,True,True
16,alpraz,alprazolam,False,False,True,True
17,alprazolame,alprazolam,False,False,True,True
18,aprozolam,alprazolam,alprazolam,True,True,True
19,xanax,alprazolam,alprazolam,True,True,True
20,xanax,alprazolam,alprazolam,True,True,True
21,ativan,alprazolam,lorazepam,False,False,False
22,aplrazolam,alprazolam,alprazolam,True,False,True
23,alpraz,alprazolam,False,False,True,True
24,xanax,alprazolam,alprazolam,True,True,True
25,aplrazolam,alprazolam,alprazolam,True,False,True
26,zoloft,alprazolam,sertraline,False,False,False
27,xanor,alprazolam,alprazolam,True,True,True
28,alprazolam,alprazolam,alprazolam,True,True,True
29,xanax,alprazolam,alprazolam,True,True,True
30,zanapam,alprazolam,False,False,True,True
31,xanax,alprazolam,alprazolam,True,True,True
32,alpraz,alprazolam,False,False,True,True
33,alprazolams,alprazolam,alprazolam,True,True,True
34,alpraz,alprazolam,False,False,True,True
35,alprazolam,alprazolam,alprazolam,True,True,True
36,bars,alprazolam,False,False,False,True
37,alprazolams,alprazolam,alprazolam,True,True,True
38,niravam,alprazolam,alprazolam,True,True,True
39,alprax,alprazolam,alprazolam,False,True,True
40,alpraz,alprazolam,False,False,True,True
41,alpraz,alprazolam,False,False,True,True
42,alprazol,alprazolam,False,False,True,True
43,azipro,alprazolam,False,False,False,False
44,alpraz,alprazolam,False,False,True,True
45,xanbars,alprazolam,False,False,True,True
46,xanax,alprazolam,alprazolam,True,True,True
