,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,GPT-3 term in Google,GPT-3 term + pill in Google
0,herion,heroin,heroin,True,False,True
1,heron,heroin,False,False,False,False
2,heroinum,heroin,False,False,True,True
3,smack,heroin,False,False,False,True
4,junk,heroin,False,False,False,False
5,horse,heroin,False,False,False,False
6,brown_sugar,heroin,False,False,False,False
7,China_white,heroin,filgrastim,False,True,True
8,dragon,heroin,False,False,False,False
9,black_tar,heroin,False,False,True,True
10,herion,heroin,heroin,True,False,True
11,heron,heroin,False,False,False,False
12,heroinum,heroin,False,False,True,True
13,smack,heroin,False,False,False,True
14,junk,heroin,False,False,False,False
15,smack,heroin,False,False,False,True
16,junk,heroin,False,False,False,False
17,brown_sugar,heroin,False,False,False,False
18,skag,heroin,False,False,False,True
19,horse,heroin,False,False,False,False
20,dragon,heroin,False,False,False,False
21,poison,heroin,False,False,False,False
22,smack,heroin,False,False,False,True
23,junk,heroin,False,False,False,False
24,heroin_abuse,heroin,False,True,True,True
25,heroin_addiction,heroin,False,True,True,True
26,heroin_dependence,heroin,False,True,True,True
27,heroin_overdoses,heroin,False,True,True,True
28,heroin_use,heroin,False,True,True,True
29,morphium,heroin,morphine,False,False,False
30,opium,heroin,opium,False,True,True
31,diacetylmorphine,heroin,heroin,True,True,True
32,morphine_diacetate,heroin,False,False,True,True
33,smack,heroin,False,False,False,True
34,junk,heroin,False,False,False,False
35,brown_sugar,heroin,False,False,False,False
36,dope,heroin,False,False,False,True
37,horse,heroin,False,False,False,False
38,dragon,heroin,False,False,False,False
39,black_tar,heroin,False,False,True,True
40,herion,heroin,heroin,True,False,True
41,smack,heroin,False,False,False,True
42,junk,heroin,False,False,False,False
43,heroinum,heroin,False,False,True,True
44,smack,heroin,False,False,False,True
45,junk,heroin,False,False,False,False
46,horse,heroin,False,False,False,False
47,brown_sugar,heroin,False,False,False,False
48,China_white,heroin,filgrastim,False,True,True
49,dragon,heroin,False,False,False,False
50,black_tar,heroin,False,False,True,True
51,herion,heroin,heroin,True,False,True
52,heron,heroin,False,False,False,False
53,heroinum,heroin,False,False,True,True
54,diamorphine,heroin,heroin,True,True,True
55,brown_sugar,heroin,False,False,False,False
56,China_white,heroin,filgrastim,False,True,True
57,smack,heroin,False,False,False,True
58,dihydromorphinone,heroin,hydromorphone,False,False,False
59,hydromorphone,heroin,hydromorphone,False,False,False
60,morphinan,heroin,morphine,False,False,False
61,morphine,heroin,morphine,False,False,False
62,narcotic,heroin,False,False,False,True
63,smack,heroin,False,False,False,True
64,junk,heroin,False,False,False,False
65,horse,heroin,False,False,False,False
66,brown_sugar,heroin,False,False,False,False
67,China_white,heroin,filgrastim,False,True,True
68,smack,heroin,False,False,False,True
69,junk,heroin,False,False,False,False
70,brown_sugar,heroin,False,False,False,False
71,skag,heroin,False,False,False,True
72,horse,heroin,False,False,False,False
73,dragon,heroin,False,False,False,False
74,black_tar,heroin,False,False,True,True
75,diacetylmorphine,heroin,heroin,True,True,True
76,morphine,heroin,morphine,False,False,False
77,morphinan,heroin,morphine,False,False,False
78,codeine,heroin,codeine,False,False,False
79,smack,heroin,False,False,False,True
80,junk,heroin,False,False,False,False
81,brown_sugar,heroin,False,False,False,False
82,dragon,heroin,False,False,False,False
83,horse,heroin,False,False,False,False
84,black_tar,heroin,False,False,True,True
85,smack,heroin,False,False,False,True
86,junk,heroin,False,False,False,False
87,heron,heroin,False,False,False,False
88,heroin,heroin,heroin,True,True,True
89,morphinan,heroin,morphine,False,False,False
90,"3,6-diacetylmorphine",heroin,False,False,True,True
91,diacetylmorphine,heroin,heroin,True,True,True
92,heroein,heroin,False,False,False,True
93,heroyn,heroin,False,False,False,True
94,heroyne,heroin,False,False,False,True
95,heroinum,heroin,False,False,True,True
96,smack,heroin,False,False,False,True
97,junk,heroin,False,False,False,False
98,acetomorphine,heroin,False,False,True,False
99,horse,heroin,False,False,False,False
100,smack,heroin,False,False,False,True
101,diamorphine,heroin,heroin,True,True,True
102,morphinan,heroin,morphine,False,False,False
103,3-methylmorphinan,heroin,False,False,False,True
104,6-monoacetylmorphine,heroin,False,False,True,True
105,smack,heroin,False,False,False,True
106,junk,heroin,False,False,False,False
107,brown_sugar,heroin,False,False,False,False
108,skag,heroin,False,False,False,True
109,gear,heroin,False,False,False,False
110,horse,heroin,False,False,False,False
111,dragon,heroin,False,False,False,False
112,diacetylmorphine,heroin,heroin,True,True,True
113,smack,heroin,False,False,False,True
114,junk,heroin,False,False,False,False
115,horse,heroin,False,False,False,False
116,brown_sugar,heroin,False,False,False,False
117,skag,heroin,False,False,False,True
118,gear,heroin,False,False,False,False
119,heroinum,heroin,False,False,True,True
120,horse,heroin,False,False,False,False
121,smack,heroin,False,False,False,True
122,morphium,heroin,morphine,False,False,False
123,opium,heroin,opium,False,True,True
124,smack,heroin,False,False,False,True
125,junk,heroin,False,False,False,False
126,brown_sugar,heroin,False,False,False,False
127,dragon,heroin,False,False,False,False
128,horse,heroin,False,False,False,False
129,black_tar,heroin,False,False,True,True
130,smack,heroin,False,False,False,True
131,junk,heroin,False,False,False,False
132,heron,heroin,False,False,False,False
133,heroinne,heroin,False,False,False,True
134,diamorphine,heroin,heroin,True,True,True
135,herion,heroin,heroin,True,False,True
136,hirion,heroin,False,False,False,True
137,smack,heroin,False,False,False,True
138,junk,heroin,False,False,False,False
139,smack,heroin,False,False,False,True
140,junk,heroin,False,False,False,False
141,smack,heroin,False,False,False,True
142,junk,heroin,False,False,False,False
143,smack,heroin,False,False,False,True
144,junk,heroin,False,False,False,False
145,brown_sugar,heroin,False,False,False,False
146,dope,heroin,False,False,False,True
147,horse,heroin,False,False,False,False
148,dragon,heroin,False,False,False,False
149,poison,heroin,False,False,False,False
150,heroi,heroin,heroin,True,False,True
151,heroines,heroin,False,False,False,True
152,dromoran,heroin,False,False,False,False
153,eucodal,heroin,False,False,False,False
154,eukodal,heroin,oxycodone,False,False,False
155,hydromorphone,heroin,hydromorphone,False,False,False
156,meperidine,heroin,pethidine,False,False,False
157,methadone,heroin,methadone,False,True,True
158,morphine,heroin,morphine,False,False,False
159,nalbuphine,heroin,nalbuphine,False,False,False
160,oxycodone,heroin,oxycodone,False,False,False
161,oxymorphone,heroin,oxymorphone,False,False,False
162,thebaine,heroin,False,False,True,False
163,diamorphine,heroin,heroin,True,True,True
164,diacetylmorphine,heroin,heroin,True,True,True
165,dihydromorphinone,heroin,hydromorphone,False,False,False
166,morphine_diacetate,heroin,False,False,True,True
167,smack_heads,heroin,False,False,True,True
168,junkies,heroin,heroin,False,False,False
169,smack,heroin,False,False,False,True
170,junk,heroin,False,False,False,False
171,diamorphine,heroin,heroin,True,True,True
172,morphium,heroin,morphine,False,False,False
173,smack,heroin,False,False,False,True
174,junk,heroin,False,False,False,False
175,herion,heroin,heroin,True,False,True
176,heron,heroin,False,False,False,False
177,heryon,heroin,False,False,False,False
178,heroinne,heroin,False,False,False,True
179,heroïne,heroin,False,False,True,True
180,heroína,heroin,False,False,True,True
181,herion,heroin,heroin,True,False,True
182,herione,heroin,False,False,True,True
183,herion_user,heroin,False,True,True,True
184,herion_addict,heroin,False,True,True,True
185,herion_dealer,heroin,False,True,True,True
186,herion_kingpin,heroin,False,True,True,True
187,morphinan,heroin,morphine,False,False,False
188,3-methylmorphinan,heroin,False,False,False,True
189,smack,heroin,False,False,False,True
190,junk,heroin,False,False,False,False
191,brown_sugar,heroin,False,False,False,False
192,China_white,heroin,filgrastim,False,True,True
193,dragon,heroin,False,False,False,False
194,horse,heroin,False,False,False,False
195,acetylmorfin,heroin,False,False,True,True
196,dromoran,heroin,False,False,False,False
197,morfin,heroin,False,False,False,False
198,mysolin,heroin,False,False,False,False
199,herion,heroin,heroin,True,False,True
200,herione,heroin,False,False,True,True
201,heriones,heroin,False,False,False,False
202,herions,heroin,False,False,False,True
203,smack,heroin,False,False,False,True
204,brown_sugar,heroin,False,False,False,False
205,China_white,heroin,filgrastim,False,True,True
206,dragon,heroin,False,False,False,False
207,horse,heroin,False,False,False,False
208,junk,heroin,False,False,False,False
209,skag,heroin,False,False,False,True
210,acetomorphine,heroin,False,False,True,False
211,acetylmethadol,heroin,False,False,False,False
212,buprenorphine,heroin,buprenorphine,False,True,False
213,butorphanol,heroin,butorphanol,False,False,False
214,codeine,heroin,codeine,False,False,False
215,desomorphine,heroin,desomorphine,False,True,False
216,dextromoramide,heroin,dextromoramide,False,False,False
217,dezocine,heroin,dezocine,False,False,False
218,dihydrocodeine,heroin,dihydrocodeine,False,False,False
219,diphenoxylate,heroin,diphenoxylate,False,False,False
220,fentanyl,heroin,fentanyl,False,True,False
221,heroin,heroin,heroin,True,True,True
222,hydrocodone,heroin,hydrocodone,False,False,False
223,hydromorphone,heroin,hydromorphone,False,False,False
224,levorphanol,heroin,levorphanol,False,False,False
225,meperidine,heroin,pethidine,False,False,False
226,methadone,heroin,methadone,False,True,True
227,morphine,heroin,morphine,False,False,False
228,nalbuphine,heroin,nalbuphine,False,False,False
229,oxycodone,heroin,oxycodone,False,False,False
230,oxymorphone,heroin,oxymorphone,False,False,False
231,pentazocine,heroin,pentazocine,False,False,False
232,pethidine,heroin,pethidine,False,False,False
233,propoxyphene,heroin,dextropropoxyphene,False,False,False
234,sufentanil,heroin,sufentanil,False,False,False
235,tramadol,heroin,tramadol,False,False,False
236,herion,heroin,heroin,True,False,True
237,heron,heroin,False,False,False,False
238,heroinum,heroin,False,False,True,True
239,smack,heroin,False,False,False,True
240,brown_sugar,heroin,False,False,False,False
241,gear,heroin,False,False,False,False
242,horse,heroin,False,False,False,False
243,junk,heroin,False,False,False,False
244,skag,heroin,False,False,False,True
245,dope,heroin,False,False,False,True
246,smack,heroin,False,False,False,True
247,junk,heroin,False,False,False,False
248,smack,heroin,False,False,False,True
249,junk,heroin,False,False,False,False
250,herion,heroin,heroin,True,False,True
251,heron,heroin,False,False,False,False
252,heroinum,heroin,False,False,True,True
253,acetylmorphine,heroin,heroin,True,True,True
254,morphinan,heroin,morphine,False,False,False
255,3-methylmorphine,heroin,False,False,False,False
256,herion,heroin,heroin,True,False,True
257,heron,heroin,False,False,False,False
258,heroinne,heroin,False,False,False,True
259,heroina,heroin,heroin,True,True,True
260,heroína,heroin,False,False,True,True
261,heroïne,heroin,False,False,True,True
262,героин,heroin,False,False,True,True
263,heron,heroin,False,False,False,False
264,herrin,heroin,False,False,False,False
265,harion,heroin,False,False,False,True
266,hirion,heroin,False,False,False,True
267,horion,heroin,False,False,Error,False
268,herion,heroin,heroin,True,False,True
269,heron,heroin,False,False,False,False
270,herowin,heroin,False,False,True,True
271,herrin,heroin,False,False,False,False
272,haroin,heroin,heroin,True,True,True
273,herione,heroin,False,False,True,True
274,diamorphine,heroin,heroin,True,True,True
275,smack,heroin,False,False,False,True
276,junk,heroin,False,False,False,False
277,brown_sugar,heroin,False,False,False,False
278,dragon,heroin,False,False,False,False
279,horse,heroin,False,False,False,False
280,black_tar,heroin,False,False,True,True
281,herion,heroin,heroin,True,False,True
282,herione,heroin,False,False,True,True
283,heroines,heroin,False,False,False,True
284,heroinism,heroin,False,False,True,False
285,heroinist,heroin,False,False,True,True
286,heroinize,heroin,False,False,True,True
287,heroinizing,heroin,False,False,True,True
288,smack,heroin,False,False,False,True
289,junk,heroin,False,False,False,False
290,dolophine,heroin,methadone,False,False,True
291,methadone,heroin,methadone,False,True,True
292,smack,heroin,False,False,False,True
293,junk,heroin,False,False,False,False
294,herions,heroin,False,False,False,True
295,heyroins,heroin,False,False,True,True
296,heroines,heroin,False,False,False,True
297,heroinas,heroin,False,False,False,True
298,heroiñas,heroin,False,False,False,True
299,heroinos,heroin,False,False,False,False
